trial,exp,algorithm,corpus_size,noise_label,noise_min,noise_max,noise_range_pct,top_k,query,recall_at_k,ndcg_at_k,score_entropy,score_variance,enc_total_us
3,I,Combined,3190,10%,0.9,1.1,10.0,10,How Phytates Fight Cancer Cells,1.0,1.0,1.6434,0.00155,12483
3,I,Combined,3190,10%,0.9,1.1,10.0,10,Colon Cancer Prevention: Is it the Fiber or the Phytates?,1.0,1.0,1.8867,0.001273,10935
3,I,Combined,3190,10%,0.9,1.1,10.0,10,Low Carb Diets Found to Feed Heart Disease,1.0,1.0,2.164,0.000717,11631
3,I,Combined,3190,10%,0.9,1.1,10.0,10,How Curry Can Kill Cancer Cells,1.0,0.9999,1.6094,0.000166,12238
3,I,Combined,3190,10%,0.9,1.1,10.0,10,Testing Turmeric on Smokers,1.0,1.0,2.164,0.000444,11604
3,I,Combined,3190,10%,0.9,1.1,10.0,10,Alkylphenol Endocrine Disruptors and Allergies,1.0,1.0,2.0253,0.000392,9983
3,I,Combined,3190,10%,0.9,1.1,10.0,10,Slowing Cognitive Decline with Berries,0.9,0.948,2.0253,0.001594,12465
3,I,Combined,3190,10%,0.9,1.1,10.0,10,What is ‘Meat Glue’?,0.9,0.9516,2.3026,0.001401,11515
3,I,Combined,3190,10%,0.9,1.1,10.0,10,Is Liquid Smoke Safe?,1.0,1.0,2.164,0.000704,11420
3,I,Combined,3190,10%,0.9,1.1,10.0,10,Does Antioxidant Intake Matter for Stroke and Heart Disease?,1.0,0.9999,1.6094,0.002036,11772
3,I,Combined,3190,10%,0.9,1.1,10.0,10,Does Antioxidant Intake Matter for Cancer?,1.0,0.9999,1.8344,0.001063,11134
3,I,Combined,3190,10%,0.9,1.1,10.0,10,Is buying organic worth it? A review of the science in new DVD,1.0,1.0,1.8344,0.001058,10777
3,I,Combined,3190,10%,0.9,1.1,10.0,10,Orange Aromatherapy for Anxiety,0.9,0.9559,2.0253,0.006927,11534
3,I,Combined,3190,10%,0.9,1.1,10.0,10,Food Manufacturers Get to Decide if Their Own Additives Are Safe,1.0,1.0,1.973,0.000323,10106
3,I,Combined,3190,10%,0.9,1.1,10.0,10,Meat Industry Wins Right to Sell Tainted Meat,1.0,0.9999,1.6094,0.001144,11546
3,I,Combined,3190,10%,0.9,1.1,10.0,10,Chicken Salmonella Outbreaks Show Food Safety Systems Failure,1.0,1.0,2.0253,0.000341,10851
3,I,Combined,3190,10%,0.9,1.1,10.0,10,Viral Food Poisoning from Pesticides?,1.0,0.9995,2.0253,0.000622,10578
3,I,Combined,3190,10%,0.9,1.1,10.0,10,The Reversal on Fish Oil,1.0,1.0,1.8867,0.000957,9333
3,I,Combined,3190,10%,0.9,1.1,10.0,10,Are Multivitamins Just a Waste of Money?,1.0,1.0,2.164,0.000159,9474
3,I,Combined,3190,30%,0.7,1.3,30.0,10,Breast Cancer Cells Feed on Cholesterol,1.0,1.0,2.0253,0.001025,27681
3,I,Combined,3190,30%,0.7,1.3,30.0,10,Using Diet to Treat Asthma and Eczema,0.9,0.9509,2.0253,0.003499,23347
3,I,Combined,3190,30%,0.7,1.3,30.0,10,Treating Asthma With Plants vs. Pills,1.0,1.0,1.8867,0.004355,13585
3,I,Combined,3190,30%,0.7,1.3,30.0,10,How Fruits and Vegetables Can Treat Asthma,1.0,1.0,2.0253,0.003333,10762
3,I,Combined,3190,30%,0.7,1.3,30.0,10,How Fruits and Vegetables Can Prevent Asthma,1.0,1.0,1.7481,0.001868,11993
3,I,Combined,3190,30%,0.7,1.3,30.0,10,Our Tax Dollars Subsidize Unhealthy Foods,1.0,1.0,2.3026,0.002032,11500
3,I,Combined,3190,30%,0.7,1.3,30.0,10,Reducing Arsenic in Chicken and Rice,0.9,0.9444,1.8867,0.000709,12219
3,I,Combined,3190,30%,0.7,1.3,30.0,10,How Contaminated Are Our Children?,0.9,0.9415,2.0253,0.000184,12461
3,I,Combined,3190,30%,0.7,1.3,30.0,10,"Blood Type Diet Perceived as ""Crass Fraud""",1.0,0.9999,1.8867,0.000328,10174
3,I,Combined,3190,30%,0.7,1.3,30.0,10,Why Do Heart Doctors Favor Surgery and Drugs Over Diet?,1.0,0.9999,2.164,0.000462,11771
3,I,Combined,3190,30%,0.7,1.3,30.0,10,Phytates in Beans: Anti-Nutrient or Anti-Cancer?,1.0,0.999,2.0253,0.000359,9855
3,I,Combined,3190,30%,0.7,1.3,30.0,10,How Phytates Fight Cancer Cells,0.9,0.945,1.5048,0.001504,12458
3,I,Combined,3190,30%,0.7,1.3,30.0,10,Colon Cancer Prevention: Is it the Fiber or the Phytates?,1.0,1.0,2.164,0.001194,11322
3,I,Combined,3190,30%,0.7,1.3,30.0,10,Low Carb Diets Found to Feed Heart Disease,0.9,0.9444,2.164,0.000644,10874
3,I,Combined,3190,30%,0.7,1.3,30.0,10,How Curry Can Kill Cancer Cells,0.9,0.9404,1.973,0.000196,10370
3,I,Combined,3190,30%,0.7,1.3,30.0,10,Testing Turmeric on Smokers,1.0,1.0,1.8867,0.000331,11480
3,I,Combined,3190,30%,0.7,1.3,30.0,10,Alkylphenol Endocrine Disruptors and Allergies,0.9,0.942,2.0253,0.000433,10258
3,I,Combined,3190,30%,0.7,1.3,30.0,10,Slowing Cognitive Decline with Berries,1.0,0.9999,2.0253,0.001486,10536
3,I,Combined,3190,30%,0.7,1.3,30.0,10,What is ‘Meat Glue’?,0.9,0.9516,2.164,0.001266,11950
3,I,Combined,3190,30%,0.7,1.3,30.0,10,Is Liquid Smoke Safe?,0.9,0.9427,1.8867,0.000601,10350
3,I,Combined,3190,30%,0.7,1.3,30.0,10,Does Antioxidant Intake Matter for Stroke and Heart Disease?,0.9,0.9456,1.6094,0.001848,9732
3,I,Combined,3190,30%,0.7,1.3,30.0,10,Does Antioxidant Intake Matter for Cancer?,1.0,1.0,2.164,0.001104,11191
3,I,Combined,3190,30%,0.7,1.3,30.0,10,Is buying organic worth it? A review of the science in new DVD,1.0,0.9998,1.8344,0.000944,11012
3,I,Combined,3190,30%,0.7,1.3,30.0,10,Orange Aromatherapy for Anxiety,0.9,0.9559,2.0253,0.006115,10699
3,I,Combined,3190,30%,0.7,1.3,30.0,10,Food Manufacturers Get to Decide if Their Own Additives Are Safe,0.9,0.9427,1.973,0.000338,10685
3,I,Combined,3190,30%,0.7,1.3,30.0,10,Meat Industry Wins Right to Sell Tainted Meat,1.0,1.0,1.6094,0.000969,10823
3,I,Combined,3190,30%,0.7,1.3,30.0,10,Chicken Salmonella Outbreaks Show Food Safety Systems Failure,1.0,1.0,2.3026,0.000286,9891
3,I,Combined,3190,30%,0.7,1.3,30.0,10,Viral Food Poisoning from Pesticides?,1.0,0.9995,1.8344,0.000481,9065
3,I,Combined,3190,30%,0.7,1.3,30.0,10,The Reversal on Fish Oil,1.0,0.9993,1.5048,0.000909,8269
3,I,Combined,3190,30%,0.7,1.3,30.0,10,Are Multivitamins Just a Waste of Money?,0.9,0.9403,1.8867,0.000157,9266
3,I,Combined,3190,50%,0.5,1.5,50.0,10,Breast Cancer Cells Feed on Cholesterol,1.0,1.0,2.164,0.000817,23924
3,I,Combined,3190,50%,0.5,1.5,50.0,10,Using Diet to Treat Asthma and Eczema,0.9,0.9483,2.0253,0.002676,21060
3,I,Combined,3190,50%,0.5,1.5,50.0,10,Treating Asthma With Plants vs. Pills,1.0,0.9989,1.8344,0.003464,20249
3,I,Combined,3190,50%,0.5,1.5,50.0,10,How Fruits and Vegetables Can Treat Asthma,1.0,1.0,2.0253,0.002846,13438
3,I,Combined,3190,50%,0.5,1.5,50.0,10,How Fruits and Vegetables Can Prevent Asthma,1.0,0.9999,1.8867,0.001768,13159
3,I,Combined,3190,50%,0.5,1.5,50.0,10,Our Tax Dollars Subsidize Unhealthy Foods,1.0,1.0,2.0253,0.001639,11173
3,I,Combined,3190,50%,0.5,1.5,50.0,10,Reducing Arsenic in Chicken and Rice,0.9,0.946,1.6094,0.000751,11233
3,I,Combined,3190,50%,0.5,1.5,50.0,10,How Contaminated Are Our Children?,0.9,0.9377,2.164,0.000127,10094
3,I,Combined,3190,50%,0.5,1.5,50.0,10,"Blood Type Diet Perceived as ""Crass Fraud""",0.9,0.9392,2.164,0.000204,17867
3,I,Combined,3190,50%,0.5,1.5,50.0,10,Why Do Heart Doctors Favor Surgery and Drugs Over Diet?,0.9,0.9415,1.6957,0.000295,11401
3,I,Combined,3190,50%,0.5,1.5,50.0,10,Phytates in Beans: Anti-Nutrient or Anti-Cancer?,0.9,0.9421,2.0253,0.000262,13514
3,I,Combined,3190,50%,0.5,1.5,50.0,10,How Phytates Fight Cancer Cells,0.9,0.9364,1.8344,0.000986,12079
3,I,Combined,3190,50%,0.5,1.5,50.0,10,Colon Cancer Prevention: Is it the Fiber or the Phytates?,1.0,0.9996,2.0253,0.000812,10953
3,I,Combined,3190,50%,0.5,1.5,50.0,10,Low Carb Diets Found to Feed Heart Disease,0.9,0.9421,1.8867,0.000503,11454
3,I,Combined,3190,50%,0.5,1.5,50.0,10,How Curry Can Kill Cancer Cells,0.9,0.9368,2.0253,0.000126,11982
3,I,Combined,3190,50%,0.5,1.5,50.0,10,Testing Turmeric on Smokers,0.9,0.9418,1.8867,0.000331,11632
3,I,Combined,3190,50%,0.5,1.5,50.0,10,Alkylphenol Endocrine Disruptors and Allergies,1.0,0.9997,2.164,0.0003,9510
3,I,Combined,3190,50%,0.5,1.5,50.0,10,Slowing Cognitive Decline with Berries,1.0,1.0,1.8344,0.001018,10508
3,I,Combined,3190,50%,0.5,1.5,50.0,10,What is ‘Meat Glue’?,0.9,0.9495,2.0253,0.000938,10212
3,I,Combined,3190,50%,0.5,1.5,50.0,10,Is Liquid Smoke Safe?,1.0,0.9997,2.0253,0.000515,11624
3,I,Combined,3190,50%,0.5,1.5,50.0,10,Does Antioxidant Intake Matter for Stroke and Heart Disease?,1.0,1.0,1.6094,0.001371,10455
3,I,Combined,3190,50%,0.5,1.5,50.0,10,Does Antioxidant Intake Matter for Cancer?,0.9,0.9406,1.6094,0.000718,10259
3,I,Combined,3190,50%,0.5,1.5,50.0,10,Is buying organic worth it? A review of the science in new DVD,1.0,1.0,2.0253,0.000876,8971
3,I,Combined,3190,50%,0.5,1.5,50.0,10,Orange Aromatherapy for Anxiety,1.0,1.0,2.0253,0.004424,10285
3,I,Combined,3190,50%,0.5,1.5,50.0,10,Food Manufacturers Get to Decide if Their Own Additives Are Safe,0.9,0.9398,2.0253,0.000223,9966
3,I,Combined,3190,50%,0.5,1.5,50.0,10,Meat Industry Wins Right to Sell Tainted Meat,0.9,0.9423,1.8344,0.000896,9340
3,I,Combined,3190,50%,0.5,1.5,50.0,10,Chicken Salmonella Outbreaks Show Food Safety Systems Failure,0.9,0.9393,1.6957,0.000331,8682
3,I,Combined,3190,50%,0.5,1.5,50.0,10,Viral Food Poisoning from Pesticides?,1.0,0.9994,2.164,0.000562,9406
3,I,Combined,3190,50%,0.5,1.5,50.0,10,The Reversal on Fish Oil,1.0,0.9999,2.0253,0.000658,10711
3,I,Combined,3190,50%,0.5,1.5,50.0,10,Are Multivitamins Just a Waste of Money?,1.0,0.9997,2.164,0.000203,9361
3,I,Combined,3190,70%,0.3,1.7,70.0,10,Breast Cancer Cells Feed on Cholesterol,1.0,0.9988,1.8867,0.000483,20122
3,I,Combined,3190,70%,0.3,1.7,70.0,10,Using Diet to Treat Asthma and Eczema,0.9,0.9502,2.164,0.00138,17876
3,I,Combined,3190,70%,0.3,1.7,70.0,10,Treating Asthma With Plants vs. Pills,0.9,0.9493,1.8344,0.002205,18419
3,I,Combined,3190,70%,0.3,1.7,70.0,10,How Fruits and Vegetables Can Treat Asthma,1.0,0.9999,2.164,0.001582,18216
3,I,Combined,3190,70%,0.3,1.7,70.0,10,How Fruits and Vegetables Can Prevent Asthma,1.0,0.9999,2.0253,0.000907,16602
3,I,Combined,3190,70%,0.3,1.7,70.0,10,Our Tax Dollars Subsidize Unhealthy Foods,0.9,0.9493,2.0253,0.001106,9318
3,I,Combined,3190,70%,0.3,1.7,70.0,10,Reducing Arsenic in Chicken and Rice,1.0,0.9998,2.0253,0.000403,12033
3,I,Combined,3190,70%,0.3,1.7,70.0,10,How Contaminated Are Our Children?,0.8,0.8751,2.0253,0.000108,12510
3,I,Combined,3190,70%,0.3,1.7,70.0,10,"Blood Type Diet Perceived as ""Crass Fraud""",0.9,0.9379,1.6434,0.000226,10938
3,I,Combined,3190,70%,0.3,1.7,70.0,10,Why Do Heart Doctors Favor Surgery and Drugs Over Diet?,0.9,0.9355,2.3026,0.000136,12143
3,I,Combined,3190,70%,0.3,1.7,70.0,10,Phytates in Beans: Anti-Nutrient or Anti-Cancer?,1.0,0.998,2.0253,0.000148,11207
3,I,Combined,3190,70%,0.3,1.7,70.0,10,How Phytates Fight Cancer Cells,0.9,0.9343,1.4979,0.000588,12819
3,I,Combined,3190,70%,0.3,1.7,70.0,10,Colon Cancer Prevention: Is it the Fiber or the Phytates?,0.9,0.9441,2.164,0.000603,10317
3,I,Combined,3190,70%,0.3,1.7,70.0,10,Low Carb Diets Found to Feed Heart Disease,0.8,0.8863,2.164,0.000286,10147
3,I,Combined,3190,70%,0.3,1.7,70.0,10,How Curry Can Kill Cancer Cells,1.0,0.9999,1.8344,0.00012,11139
3,I,Combined,3190,70%,0.3,1.7,70.0,10,Testing Turmeric on Smokers,0.9,0.9369,2.0253,0.00021,10572
3,I,Combined,3190,70%,0.3,1.7,70.0,10,Alkylphenol Endocrine Disruptors and Allergies,0.9,0.9416,1.8344,0.00019,10442
3,I,Combined,3190,70%,0.3,1.7,70.0,10,Slowing Cognitive Decline with Berries,0.9,0.9433,2.0253,0.000641,11413
3,I,Combined,3190,70%,0.3,1.7,70.0,10,What is ‘Meat Glue’?,1.0,1.0,2.164,0.000581,11428
3,I,Combined,3190,70%,0.3,1.7,70.0,10,Is Liquid Smoke Safe?,0.8,0.8884,2.0253,0.000292,11459
3,I,Combined,3190,70%,0.3,1.7,70.0,10,Does Antioxidant Intake Matter for Stroke and Heart Disease?,0.9,0.9434,1.6094,0.001097,11217
3,I,Combined,3190,70%,0.3,1.7,70.0,10,Does Antioxidant Intake Matter for Cancer?,0.8,0.8842,1.973,0.000524,9851
3,I,Combined,3190,70%,0.3,1.7,70.0,10,Is buying organic worth it? A review of the science in new DVD,1.0,0.9998,1.6957,0.000542,10516
3,I,Combined,3190,70%,0.3,1.7,70.0,10,Orange Aromatherapy for Anxiety,1.0,1.0,2.164,0.003161,10016
3,I,Combined,3190,70%,0.3,1.7,70.0,10,Food Manufacturers Get to Decide if Their Own Additives Are Safe,1.0,0.9989,2.164,0.000141,11905
3,I,Combined,3190,70%,0.3,1.7,70.0,10,Meat Industry Wins Right to Sell Tainted Meat,0.9,0.9468,1.8867,0.000598,12222
3,I,Combined,3190,70%,0.3,1.7,70.0,10,Chicken Salmonella Outbreaks Show Food Safety Systems Failure,0.9,0.9431,2.164,0.000208,10246
3,I,Combined,3190,70%,0.3,1.7,70.0,10,Viral Food Poisoning from Pesticides?,1.0,0.9992,2.3026,0.000276,10806
3,I,Combined,3190,70%,0.3,1.7,70.0,10,The Reversal on Fish Oil,0.9,0.948,1.6957,0.000498,9538
3,I,Combined,3190,70%,0.3,1.7,70.0,10,Are Multivitamins Just a Waste of Money?,0.9,0.9372,2.0253,7.4e-05,8812
4,I,Combined,3190,0%,1.0,1.0,0.0,10,Breast Cancer Cells Feed on Cholesterol,1.0,1.0,2.0253,0.001116,21076
4,I,Combined,3190,0%,1.0,1.0,0.0,10,Using Diet to Treat Asthma and Eczema,1.0,1.0,1.6957,0.003962,21505
4,I,Combined,3190,0%,1.0,1.0,0.0,10,Treating Asthma With Plants vs. Pills,1.0,1.0,1.8867,0.005018,19827
4,I,Combined,3190,0%,1.0,1.0,0.0,10,How Fruits and Vegetables Can Treat Asthma,1.0,1.0,1.8867,0.003889,12339
4,I,Combined,3190,0%,1.0,1.0,0.0,10,How Fruits and Vegetables Can Prevent Asthma,1.0,1.0,1.7481,0.002246,11474
4,I,Combined,3190,0%,1.0,1.0,0.0,10,Our Tax Dollars Subsidize Unhealthy Foods,1.0,1.0,2.0253,0.002328,11146
4,I,Combined,3190,0%,1.0,1.0,0.0,10,Reducing Arsenic in Chicken and Rice,1.0,1.0,1.8344,0.000859,10542
4,I,Combined,3190,0%,1.0,1.0,0.0,10,How Contaminated Are Our Children?,1.0,1.0,2.0253,0.000158,11543
4,I,Combined,3190,0%,1.0,1.0,0.0,10,"Blood Type Diet Perceived as ""Crass Fraud""",1.0,1.0,2.0253,0.000334,10716
4,I,Combined,3190,0%,1.0,1.0,0.0,10,Why Do Heart Doctors Favor Surgery and Drugs Over Diet?,1.0,1.0,1.7481,0.000481,12121
4,I,Combined,3190,0%,1.0,1.0,0.0,10,Phytates in Beans: Anti-Nutrient or Anti-Cancer?,1.0,1.0,2.164,0.000373,10327
4,I,Combined,3190,0%,1.0,1.0,0.0,10,How Phytates Fight Cancer Cells,1.0,1.0,1.6434,0.001512,12431
4,I,Combined,3190,0%,1.0,1.0,0.0,10,Colon Cancer Prevention: Is it the Fiber or the Phytates?,1.0,1.0,2.0253,0.001258,10140
4,I,Combined,3190,0%,1.0,1.0,0.0,10,Low Carb Diets Found to Feed Heart Disease,1.0,1.0,2.164,0.000777,9719
4,I,Combined,3190,0%,1.0,1.0,0.0,10,How Curry Can Kill Cancer Cells,1.0,1.0,1.8867,0.000184,9894
4,I,Combined,3190,0%,1.0,1.0,0.0,10,Testing Turmeric on Smokers,1.0,1.0,2.164,0.00044,11338
4,I,Combined,3190,0%,1.0,1.0,0.0,10,Alkylphenol Endocrine Disruptors and Allergies,1.0,1.0,1.8867,0.000412,9114
4,I,Combined,3190,0%,1.0,1.0,0.0,10,Slowing Cognitive Decline with Berries,1.0,1.0,1.8344,0.001638,11156
4,I,Combined,3190,0%,1.0,1.0,0.0,10,What is ‘Meat Glue’?,1.0,1.0,2.3026,0.001415,11442
4,I,Combined,3190,0%,1.0,1.0,0.0,10,Is Liquid Smoke Safe?,1.0,1.0,2.164,0.000693,10942
4,I,Combined,3190,0%,1.0,1.0,0.0,10,Does Antioxidant Intake Matter for Stroke and Heart Disease?,1.0,1.0,1.6434,0.002092,11211
4,I,Combined,3190,0%,1.0,1.0,0.0,10,Does Antioxidant Intake Matter for Cancer?,1.0,1.0,1.8344,0.001094,10002
4,I,Combined,3190,0%,1.0,1.0,0.0,10,Is buying organic worth it? A review of the science in new DVD,1.0,1.0,1.8344,0.00113,9754
4,I,Combined,3190,0%,1.0,1.0,0.0,10,Orange Aromatherapy for Anxiety,1.0,1.0,2.0253,0.006857,11067
4,I,Combined,3190,0%,1.0,1.0,0.0,10,Food Manufacturers Get to Decide if Their Own Additives Are Safe,1.0,1.0,1.973,0.000326,9228
4,I,Combined,3190,0%,1.0,1.0,0.0,10,Meat Industry Wins Right to Sell Tainted Meat,1.0,1.0,1.6094,0.00113,9297
4,I,Combined,3190,0%,1.0,1.0,0.0,10,Chicken Salmonella Outbreaks Show Food Safety Systems Failure,1.0,1.0,1.973,0.000325,8862
4,I,Combined,3190,0%,1.0,1.0,0.0,10,Viral Food Poisoning from Pesticides?,1.0,1.0,2.0253,0.000604,7922
4,I,Combined,3190,0%,1.0,1.0,0.0,10,The Reversal on Fish Oil,1.0,1.0,1.8867,0.001021,7848
4,I,Combined,3190,0%,1.0,1.0,0.0,10,Are Multivitamins Just a Waste of Money?,1.0,1.0,2.0253,0.00017,7469
4,I,Combined,3190,1%,0.99,1.01,1.0,10,Breast Cancer Cells Feed on Cholesterol,1.0,1.0,2.0253,0.001112,28314
4,I,Combined,3190,1%,0.99,1.01,1.0,10,Using Diet to Treat Asthma and Eczema,1.0,1.0,1.6957,0.003969,21445
4,I,Combined,3190,1%,0.99,1.01,1.0,10,Treating Asthma With Plants vs. Pills,1.0,1.0,1.8867,0.005032,19136
4,I,Combined,3190,1%,0.99,1.01,1.0,10,How Fruits and Vegetables Can Treat Asthma,1.0,1.0,1.8344,0.003898,13061
4,I,Combined,3190,1%,0.99,1.01,1.0,10,How Fruits and Vegetables Can Prevent Asthma,1.0,1.0,1.7481,0.002258,11581
4,I,Combined,3190,1%,0.99,1.01,1.0,10,Our Tax Dollars Subsidize Unhealthy Foods,1.0,1.0,2.0253,0.002327,12106
4,I,Combined,3190,1%,0.99,1.01,1.0,10,Reducing Arsenic in Chicken and Rice,1.0,1.0,1.8344,0.00086,13384
4,I,Combined,3190,1%,0.99,1.01,1.0,10,How Contaminated Are Our Children?,1.0,1.0,2.0253,0.00016,10624
4,I,Combined,3190,1%,0.99,1.01,1.0,10,"Blood Type Diet Perceived as ""Crass Fraud""",1.0,1.0,2.0253,0.000331,11594
4,I,Combined,3190,1%,0.99,1.01,1.0,10,Why Do Heart Doctors Favor Surgery and Drugs Over Diet?,1.0,1.0,1.7481,0.00048,12495
4,I,Combined,3190,1%,0.99,1.01,1.0,10,Phytates in Beans: Anti-Nutrient or Anti-Cancer?,1.0,1.0,2.0253,0.000374,10973
4,I,Combined,3190,1%,0.99,1.01,1.0,10,How Phytates Fight Cancer Cells,1.0,1.0,1.6434,0.001519,12088
4,I,Combined,3190,1%,0.99,1.01,1.0,10,Colon Cancer Prevention: Is it the Fiber or the Phytates?,1.0,1.0,2.0253,0.001262,11476
4,I,Combined,3190,1%,0.99,1.01,1.0,10,Low Carb Diets Found to Feed Heart Disease,1.0,1.0,2.164,0.000778,11075
4,I,Combined,3190,1%,0.99,1.01,1.0,10,How Curry Can Kill Cancer Cells,1.0,1.0,1.8867,0.000183,11524
4,I,Combined,3190,1%,0.99,1.01,1.0,10,Testing Turmeric on Smokers,1.0,1.0,2.164,0.000438,12087
4,I,Combined,3190,1%,0.99,1.01,1.0,10,Alkylphenol Endocrine Disruptors and Allergies,1.0,1.0,2.0253,0.000414,10839
4,I,Combined,3190,1%,0.99,1.01,1.0,10,Slowing Cognitive Decline with Berries,1.0,1.0,1.8344,0.00164,10892
4,I,Combined,3190,1%,0.99,1.01,1.0,10,What is ‘Meat Glue’?,1.0,1.0,2.3026,0.001418,11850
4,I,Combined,3190,1%,0.99,1.01,1.0,10,Is Liquid Smoke Safe?,0.9,0.9461,2.164,0.000691,11158
4,I,Combined,3190,1%,0.99,1.01,1.0,10,Does Antioxidant Intake Matter for Stroke and Heart Disease?,1.0,1.0,1.6434,0.0021,12072
4,I,Combined,3190,1%,0.99,1.01,1.0,10,Does Antioxidant Intake Matter for Cancer?,0.9,0.9439,1.8344,0.001096,10008
4,I,Combined,3190,1%,0.99,1.01,1.0,10,Is buying organic worth it? A review of the science in new DVD,1.0,1.0,1.8344,0.001128,10647
4,I,Combined,3190,1%,0.99,1.01,1.0,10,Orange Aromatherapy for Anxiety,1.0,1.0,2.0253,0.006858,10341
4,I,Combined,3190,1%,0.99,1.01,1.0,10,Food Manufacturers Get to Decide if Their Own Additives Are Safe,1.0,1.0,1.973,0.000326,11293
4,I,Combined,3190,1%,0.99,1.01,1.0,10,Meat Industry Wins Right to Sell Tainted Meat,1.0,1.0,1.6094,0.001132,10151
4,I,Combined,3190,1%,0.99,1.01,1.0,10,Chicken Salmonella Outbreaks Show Food Safety Systems Failure,1.0,1.0,2.164,0.000325,10086
4,I,Combined,3190,1%,0.99,1.01,1.0,10,Viral Food Poisoning from Pesticides?,1.0,1.0,2.0253,0.000606,10875
4,I,Combined,3190,1%,0.99,1.01,1.0,10,The Reversal on Fish Oil,1.0,1.0,1.8867,0.001022,9982
4,I,Combined,3190,1%,0.99,1.01,1.0,10,Are Multivitamins Just a Waste of Money?,1.0,1.0,2.0253,0.000169,10312
4,I,Combined,3190,10%,0.9,1.1,10.0,10,Breast Cancer Cells Feed on Cholesterol,1.0,1.0,2.0253,0.001094,29692
4,I,Combined,3190,10%,0.9,1.1,10.0,10,Using Diet to Treat Asthma and Eczema,1.0,1.0,1.8867,0.003871,19676
4,I,Combined,3190,10%,0.9,1.1,10.0,10,Treating Asthma With Plants vs. Pills,1.0,1.0,1.6957,0.004974,14682
4,I,Combined,3190,10%,0.9,1.1,10.0,10,How Fruits and Vegetables Can Treat Asthma,1.0,1.0,2.0253,0.003906,12098
4,I,Combined,3190,10%,0.9,1.1,10.0,10,How Fruits and Vegetables Can Prevent Asthma,1.0,1.0,1.8867,0.002273,10965
4,I,Combined,3190,10%,0.9,1.1,10.0,10,Our Tax Dollars Subsidize Unhealthy Foods,1.0,1.0,2.3026,0.00239,12393
4,I,Combined,3190,10%,0.9,1.1,10.0,10,Reducing Arsenic in Chicken and Rice,1.0,1.0,1.8344,0.000812,11418
4,I,Combined,3190,10%,0.9,1.1,10.0,10,How Contaminated Are Our Children?,0.9,0.9415,1.6434,0.000172,12504
4,I,Combined,3190,10%,0.9,1.1,10.0,10,"Blood Type Diet Perceived as ""Crass Fraud""",1.0,1.0,2.164,0.000342,10142
4,I,Combined,3190,10%,0.9,1.1,10.0,10,Why Do Heart Doctors Favor Surgery and Drugs Over Diet?,1.0,1.0,1.8344,0.000514,10454
4,I,Combined,3190,10%,0.9,1.1,10.0,10,Phytates in Beans: Anti-Nutrient or Anti-Cancer?,1.0,1.0,2.0253,0.000359,10581
4,I,Combined,3190,10%,0.9,1.1,10.0,10,How Phytates Fight Cancer Cells,1.0,0.9998,1.4708,0.00148,10977
4,I,Combined,3190,10%,0.9,1.1,10.0,10,Colon Cancer Prevention: Is it the Fiber or the Phytates?,1.0,1.0,2.0253,0.001284,9315
4,I,Combined,3190,10%,0.9,1.1,10.0,10,Low Carb Diets Found to Feed Heart Disease,1.0,1.0,2.0253,0.000769,11298
4,I,Combined,3190,10%,0.9,1.1,10.0,10,How Curry Can Kill Cancer Cells,1.0,1.0,1.973,0.000177,11368
4,I,Combined,3190,10%,0.9,1.1,10.0,10,Testing Turmeric on Smokers,1.0,1.0,2.164,0.000479,12062
4,I,Combined,3190,10%,0.9,1.1,10.0,10,Alkylphenol Endocrine Disruptors and Allergies,1.0,0.9999,1.6957,0.000372,10298
4,I,Combined,3190,10%,0.9,1.1,10.0,10,Slowing Cognitive Decline with Berries,0.9,0.9479,1.8344,0.001693,11853
4,I,Combined,3190,10%,0.9,1.1,10.0,10,What is ‘Meat Glue’?,1.0,1.0,2.3026,0.001404,12010
4,I,Combined,3190,10%,0.9,1.1,10.0,10,Is Liquid Smoke Safe?,1.0,1.0,2.3026,0.000686,11135
4,I,Combined,3190,10%,0.9,1.1,10.0,10,Does Antioxidant Intake Matter for Stroke and Heart Disease?,1.0,1.0,1.6434,0.00206,12442
4,I,Combined,3190,10%,0.9,1.1,10.0,10,Does Antioxidant Intake Matter for Cancer?,0.9,0.9438,1.8344,0.001075,10920
4,I,Combined,3190,10%,0.9,1.1,10.0,10,Is buying organic worth it? A review of the science in new DVD,1.0,1.0,1.8344,0.001129,10781
4,I,Combined,3190,10%,0.9,1.1,10.0,10,Orange Aromatherapy for Anxiety,1.0,1.0,2.0253,0.006741,12354
4,I,Combined,3190,10%,0.9,1.1,10.0,10,Food Manufacturers Get to Decide if Their Own Additives Are Safe,1.0,1.0,1.973,0.000305,11500
4,I,Combined,3190,10%,0.9,1.1,10.0,10,Meat Industry Wins Right to Sell Tainted Meat,1.0,1.0,1.6094,0.001119,11517
4,I,Combined,3190,10%,0.9,1.1,10.0,10,Chicken Salmonella Outbreaks Show Food Safety Systems Failure,1.0,1.0,2.164,0.000338,10813
4,I,Combined,3190,10%,0.9,1.1,10.0,10,Viral Food Poisoning from Pesticides?,1.0,1.0,2.0253,0.000586,10823
4,I,Combined,3190,10%,0.9,1.1,10.0,10,The Reversal on Fish Oil,1.0,1.0,1.8867,0.00099,10856
4,I,Combined,3190,10%,0.9,1.1,10.0,10,Are Multivitamins Just a Waste of Money?,1.0,1.0,1.8867,0.000159,10543
