trial,exp,algorithm,noise_label,noise_min,noise_max,noise_range_pct,top_k,query,recall_at_k,ndcg_at_k,kendall_tau,score_entropy,score_variance,score_distinct_count,enc_total_us
3,D,Noise,1%,0.99,1.01,1.0,10,Colon Cancer Prevention: Is it the Fiber or the Phytates?,1.0,1.0,1.0,1.6094,0.001848,10,13843
3,D,Noise,1%,0.99,1.01,1.0,10,Low Carb Diets Found to Feed Heart Disease,1.0,1.0,0.9556,1.973,0.000362,9,13720
3,D,Noise,1%,0.99,1.01,1.0,10,How Curry Can Kill Cancer Cells,1.0,1.0,0.9556,1.6094,0.000636,9,13900
3,D,Noise,1%,0.99,1.01,1.0,10,Testing Turmeric on Smokers,1.0,1.0,1.0,1.4185,0.00316,10,12916
3,D,Noise,1%,0.99,1.01,1.0,10,Alkylphenol Endocrine Disruptors and Allergies,1.0,1.0,1.0,1.4708,0.008026,10,13241
3,D,Noise,1%,0.99,1.01,1.0,10,Slowing Cognitive Decline with Berries,1.0,1.0,1.0,2.164,0.002725,10,13448
3,D,Noise,1%,0.99,1.01,1.0,10,What is ‘Meat Glue’?,1.0,1.0,0.9556,1.8867,0.000914,9,13545
3,D,Noise,1%,0.99,1.01,1.0,10,Is Liquid Smoke Safe?,1.0,1.0,1.0,1.8344,0.002079,10,12509
3,D,Noise,1%,0.99,1.01,1.0,10,Does Antioxidant Intake Matter for Stroke and Heart Disease?,1.0,1.0,1.0,1.8344,0.003369,9,14281
3,D,Noise,1%,0.99,1.01,1.0,10,Does Antioxidant Intake Matter for Cancer?,1.0,1.0,1.0,1.6957,0.002813,10,13835
3,D,Noise,1%,0.99,1.01,1.0,10,Is buying organic worth it? A review of the science in new DVD,1.0,1.0,1.0,1.8867,0.00395,10,13109
3,D,Noise,1%,0.99,1.01,1.0,10,Orange Aromatherapy for Anxiety,1.0,1.0,1.0,1.8867,0.003188,10,13411
3,D,Noise,1%,0.99,1.01,1.0,10,Food Manufacturers Get to Decide if Their Own Additives Are Safe,1.0,1.0,1.0,1.8344,0.003743,10,13528
3,D,Noise,1%,0.99,1.01,1.0,10,Meat Industry Wins Right to Sell Tainted Meat,1.0,1.0,1.0,1.8344,0.000281,10,13922
3,D,Noise,1%,0.99,1.01,1.0,10,Chicken Salmonella Outbreaks Show Food Safety Systems Failure,1.0,1.0,1.0,2.3026,0.000677,10,13685
3,D,Noise,1%,0.99,1.01,1.0,10,Viral Food Poisoning from Pesticides?,1.0,1.0,1.0,2.0253,0.001971,10,13339
3,D,Noise,1%,0.99,1.01,1.0,10,The Reversal on Fish Oil,1.0,1.0,1.0,2.0253,0.001028,10,14426
3,D,Noise,1%,0.99,1.01,1.0,10,Are Multivitamins Just a Waste of Money?,1.0,1.0,1.0,1.8344,0.001779,10,13306
3,D,Noise,5%,0.95,1.05,5.0,10,Breast Cancer Cells Feed on Cholesterol,1.0,1.0,1.0,1.973,0.003521,10,21777
3,D,Noise,5%,0.95,1.05,5.0,10,Using Diet to Treat Asthma and Eczema,1.0,1.0,0.9556,1.8344,0.0021,10,14809
3,D,Noise,5%,0.95,1.05,5.0,10,Treating Asthma With Plants vs. Pills,1.0,1.0,1.0,2.164,0.000404,10,14162
3,D,Noise,5%,0.95,1.05,5.0,10,How Fruits and Vegetables Can Treat Asthma,1.0,1.0,1.0,2.164,0.001722,10,12818
3,D,Noise,5%,0.95,1.05,5.0,10,How Fruits and Vegetables Can Prevent Asthma,1.0,1.0,1.0,2.0253,0.00156,10,12489
3,D,Noise,5%,0.95,1.05,5.0,10,Our Tax Dollars Subsidize Unhealthy Foods,1.0,1.0,1.0,1.7481,0.00312,10,11544
3,D,Noise,5%,0.95,1.05,5.0,10,Reducing Arsenic in Chicken and Rice,1.0,1.0,1.0,2.0253,0.009371,10,11979
3,D,Noise,5%,0.95,1.05,5.0,10,How Contaminated Are Our Children?,1.0,1.0,1.0,2.3026,0.000611,10,12075
3,D,Noise,5%,0.95,1.05,5.0,10,"Blood Type Diet Perceived as ""Crass Fraud""",1.0,1.0,0.9556,1.4708,0.003274,10,10173
3,D,Noise,5%,0.95,1.05,5.0,10,Why Do Heart Doctors Favor Surgery and Drugs Over Diet?,1.0,1.0,0.9556,1.6434,0.000889,9,11815
3,D,Noise,5%,0.95,1.05,5.0,10,Phytates in Beans: Anti-Nutrient or Anti-Cancer?,1.0,1.0,0.9556,2.0253,0.00042,10,12511
3,D,Noise,5%,0.95,1.05,5.0,10,How Phytates Fight Cancer Cells,1.0,1.0,1.0,2.0253,0.000332,10,11978
3,D,Noise,5%,0.95,1.05,5.0,10,Colon Cancer Prevention: Is it the Fiber or the Phytates?,1.0,1.0,0.9111,1.6094,0.001884,10,13055
3,D,Noise,5%,0.95,1.05,5.0,10,Low Carb Diets Found to Feed Heart Disease,1.0,1.0,0.8667,1.8344,0.000356,9,13283
3,D,Noise,5%,0.95,1.05,5.0,10,How Curry Can Kill Cancer Cells,1.0,1.0,0.9111,1.6094,0.000629,9,12083
3,D,Noise,5%,0.95,1.05,5.0,10,Testing Turmeric on Smokers,1.0,1.0,1.0,1.6094,0.003178,10,12628
3,D,Noise,5%,0.95,1.05,5.0,10,Alkylphenol Endocrine Disruptors and Allergies,1.0,1.0,0.9556,1.4708,0.008052,10,13113
3,D,Noise,5%,0.95,1.05,5.0,10,Slowing Cognitive Decline with Berries,1.0,1.0,1.0,2.3026,0.002761,10,13461
3,D,Noise,5%,0.95,1.05,5.0,10,What is ‘Meat Glue’?,1.0,1.0,1.0,1.8867,0.000904,10,12526
3,D,Noise,5%,0.95,1.05,5.0,10,Is Liquid Smoke Safe?,1.0,1.0,1.0,1.8344,0.002083,10,13148
3,D,Noise,5%,0.95,1.05,5.0,10,Does Antioxidant Intake Matter for Stroke and Heart Disease?,1.0,1.0,1.0,1.8344,0.003366,10,12426
3,D,Noise,5%,0.95,1.05,5.0,10,Does Antioxidant Intake Matter for Cancer?,1.0,1.0,1.0,1.8344,0.002768,10,13420
3,D,Noise,5%,0.95,1.05,5.0,10,Is buying organic worth it? A review of the science in new DVD,1.0,1.0,0.9556,1.6957,0.003931,10,12168
3,D,Noise,5%,0.95,1.05,5.0,10,Orange Aromatherapy for Anxiety,1.0,1.0,0.9556,2.0253,0.003231,10,12526
3,D,Noise,5%,0.95,1.05,5.0,10,Food Manufacturers Get to Decide if Their Own Additives Are Safe,1.0,1.0,1.0,1.8344,0.00374,10,12337
3,D,Noise,5%,0.95,1.05,5.0,10,Meat Industry Wins Right to Sell Tainted Meat,1.0,1.0,0.9111,1.4979,0.000276,9,13984
3,D,Noise,5%,0.95,1.05,5.0,10,Chicken Salmonella Outbreaks Show Food Safety Systems Failure,1.0,1.0,1.0,2.3026,0.000696,10,13301
3,D,Noise,5%,0.95,1.05,5.0,10,Viral Food Poisoning from Pesticides?,1.0,1.0,1.0,1.8867,0.001968,10,14105
3,D,Noise,5%,0.95,1.05,5.0,10,The Reversal on Fish Oil,1.0,1.0,0.9556,1.8867,0.001025,10,11985
3,D,Noise,5%,0.95,1.05,5.0,10,Are Multivitamins Just a Waste of Money?,1.0,1.0,1.0,2.0253,0.001775,10,12904
3,D,Noise,10%,0.9,1.1,10.0,10,Breast Cancer Cells Feed on Cholesterol,1.0,1.0,1.0,2.0253,0.003531,10,23199
3,D,Noise,10%,0.9,1.1,10.0,10,Using Diet to Treat Asthma and Eczema,1.0,0.9999,0.9556,1.6094,0.002089,10,17440
3,D,Noise,10%,0.9,1.1,10.0,10,Treating Asthma With Plants vs. Pills,1.0,1.0,0.9556,2.164,0.000419,10,15730
3,D,Noise,10%,0.9,1.1,10.0,10,How Fruits and Vegetables Can Treat Asthma,0.9,0.9431,1.0,2.0253,0.001767,10,14840
3,D,Noise,10%,0.9,1.1,10.0,10,How Fruits and Vegetables Can Prevent Asthma,1.0,1.0,1.0,1.8867,0.001592,10,13224
3,D,Noise,10%,0.9,1.1,10.0,10,Our Tax Dollars Subsidize Unhealthy Foods,1.0,1.0,0.9556,1.6094,0.003124,10,13247
3,D,Noise,10%,0.9,1.1,10.0,10,Reducing Arsenic in Chicken and Rice,1.0,1.0,0.9556,2.0253,0.009555,10,12465
3,D,Noise,10%,0.9,1.1,10.0,10,How Contaminated Are Our Children?,1.0,1.0,1.0,2.164,0.000578,10,13743
3,D,Noise,10%,0.9,1.1,10.0,10,"Blood Type Diet Perceived as ""Crass Fraud""",1.0,1.0,0.9556,1.3592,0.003293,10,12695
3,D,Noise,10%,0.9,1.1,10.0,10,Why Do Heart Doctors Favor Surgery and Drugs Over Diet?,1.0,0.9998,0.9111,1.5048,0.000869,9,12752
3,D,Noise,10%,0.9,1.1,10.0,10,Phytates in Beans: Anti-Nutrient or Anti-Cancer?,1.0,0.9999,0.9111,1.8867,0.000468,10,12249
3,D,Noise,10%,0.9,1.1,10.0,10,How Phytates Fight Cancer Cells,0.9,0.9399,1.0,2.164,0.00032,10,13820
3,D,Noise,10%,0.9,1.1,10.0,10,Colon Cancer Prevention: Is it the Fiber or the Phytates?,0.8,0.8807,1.0,1.6094,0.001824,9,11313
3,D,Noise,10%,0.9,1.1,10.0,10,Low Carb Diets Found to Feed Heart Disease,1.0,1.0,0.9556,1.973,0.000353,9,12585
3,D,Noise,10%,0.9,1.1,10.0,10,How Curry Can Kill Cancer Cells,1.0,1.0,0.9111,1.3592,0.000677,9,13583
3,D,Noise,10%,0.9,1.1,10.0,10,Testing Turmeric on Smokers,1.0,1.0,1.0,1.6094,0.003061,10,14807
3,D,Noise,10%,0.9,1.1,10.0,10,Alkylphenol Endocrine Disruptors and Allergies,1.0,1.0,0.9556,1.4708,0.007841,10,13437
3,D,Noise,10%,0.9,1.1,10.0,10,Slowing Cognitive Decline with Berries,1.0,1.0,1.0,2.164,0.002589,10,12858
3,D,Noise,10%,0.9,1.1,10.0,10,What is ‘Meat Glue’?,1.0,1.0,0.9556,1.8867,0.000941,10,11454
3,D,Noise,10%,0.9,1.1,10.0,10,Is Liquid Smoke Safe?,1.0,1.0,0.9556,1.973,0.002129,10,11791
3,D,Noise,10%,0.9,1.1,10.0,10,Does Antioxidant Intake Matter for Stroke and Heart Disease?,1.0,1.0,1.0,1.8344,0.003231,10,12632
3,D,Noise,10%,0.9,1.1,10.0,10,Does Antioxidant Intake Matter for Cancer?,1.0,0.9999,0.9111,1.6957,0.00288,10,12005
3,D,Noise,10%,0.9,1.1,10.0,10,Is buying organic worth it? A review of the science in new DVD,1.0,0.9999,0.9111,1.8867,0.003988,9,11553
3,D,Noise,10%,0.9,1.1,10.0,10,Orange Aromatherapy for Anxiety,1.0,0.9999,0.9111,2.0253,0.003188,10,12728
3,D,Noise,10%,0.9,1.1,10.0,10,Food Manufacturers Get to Decide if Their Own Additives Are Safe,1.0,1.0,0.9556,1.8867,0.003812,10,11883
3,D,Noise,10%,0.9,1.1,10.0,10,Meat Industry Wins Right to Sell Tainted Meat,1.0,1.0,0.9111,1.8344,0.000302,10,12997
3,D,Noise,10%,0.9,1.1,10.0,10,Chicken Salmonella Outbreaks Show Food Safety Systems Failure,1.0,1.0,1.0,2.3026,0.000691,10,12638
3,D,Noise,10%,0.9,1.1,10.0,10,Viral Food Poisoning from Pesticides?,1.0,1.0,0.9556,1.973,0.001895,10,14153
3,D,Noise,10%,0.9,1.1,10.0,10,The Reversal on Fish Oil,1.0,1.0,0.9556,2.0253,0.000984,10,12898
3,D,Noise,10%,0.9,1.1,10.0,10,Are Multivitamins Just a Waste of Money?,1.0,1.0,1.0,1.8344,0.001767,10,13135
3,D,Noise,20%,0.8,1.2,20.0,10,Breast Cancer Cells Feed on Cholesterol,1.0,1.0,1.0,2.0253,0.003082,10,22484
3,D,Noise,20%,0.8,1.2,20.0,10,Using Diet to Treat Asthma and Eczema,1.0,0.9999,0.8667,1.8344,0.002051,10,17133
3,D,Noise,20%,0.8,1.2,20.0,10,Treating Asthma With Plants vs. Pills,1.0,0.9999,0.9111,1.8344,0.000375,10,13816
3,D,Noise,20%,0.8,1.2,20.0,10,How Fruits and Vegetables Can Treat Asthma,1.0,1.0,1.0,2.0253,0.001717,10,14090
3,D,Noise,20%,0.8,1.2,20.0,10,How Fruits and Vegetables Can Prevent Asthma,1.0,1.0,1.0,2.3026,0.001609,10,13296
3,D,Noise,20%,0.8,1.2,20.0,10,Our Tax Dollars Subsidize Unhealthy Foods,1.0,1.0,0.9111,1.6094,0.002868,10,11603
3,D,Noise,20%,0.8,1.2,20.0,10,Reducing Arsenic in Chicken and Rice,1.0,1.0,0.9556,2.0253,0.009321,10,11710
3,D,Noise,20%,0.8,1.2,20.0,10,How Contaminated Are Our Children?,1.0,1.0,1.0,2.0253,0.000446,10,12401
3,D,Noise,20%,0.8,1.2,20.0,10,"Blood Type Diet Perceived as ""Crass Fraud""",1.0,0.9999,0.9111,1.3592,0.003257,10,13092
3,D,Noise,20%,0.8,1.2,20.0,10,Why Do Heart Doctors Favor Surgery and Drugs Over Diet?,1.0,1.0,0.9111,1.6957,0.000801,9,14032
3,D,Noise,20%,0.8,1.2,20.0,10,Phytates in Beans: Anti-Nutrient or Anti-Cancer?,1.0,1.0,0.9556,2.164,0.000409,10,12663
3,D,Noise,20%,0.8,1.2,20.0,10,How Phytates Fight Cancer Cells,1.0,1.0,1.0,2.164,0.000321,10,10981
3,D,Noise,20%,0.8,1.2,20.0,10,Colon Cancer Prevention: Is it the Fiber or the Phytates?,0.9,0.9414,1.0,1.7481,0.001731,10,10777
3,D,Noise,20%,0.8,1.2,20.0,10,Low Carb Diets Found to Feed Heart Disease,1.0,1.0,1.0,1.8344,0.000347,8,11092
3,D,Noise,20%,0.8,1.2,20.0,10,How Curry Can Kill Cancer Cells,1.0,1.0,0.8222,1.6094,0.000726,9,11012
3,D,Noise,20%,0.8,1.2,20.0,10,Testing Turmeric on Smokers,0.9,0.9454,0.8889,1.8344,0.002996,10,12153
3,D,Noise,20%,0.8,1.2,20.0,10,Alkylphenol Endocrine Disruptors and Allergies,1.0,0.9999,0.8667,1.4708,0.007304,10,11447
3,D,Noise,20%,0.8,1.2,20.0,10,Slowing Cognitive Decline with Berries,1.0,1.0,1.0,2.164,0.002442,10,11764
3,D,Noise,20%,0.8,1.2,20.0,10,What is ‘Meat Glue’?,1.0,1.0,1.0,2.0253,0.000904,10,10874
3,D,Noise,20%,0.8,1.2,20.0,10,Is Liquid Smoke Safe?,1.0,1.0,0.9556,2.0253,0.002027,10,11581
3,D,Noise,20%,0.8,1.2,20.0,10,Does Antioxidant Intake Matter for Stroke and Heart Disease?,1.0,1.0,0.9111,1.973,0.00298,10,11456
3,D,Noise,20%,0.8,1.2,20.0,10,Does Antioxidant Intake Matter for Cancer?,1.0,0.9999,0.9111,1.8344,0.002618,10,11253
3,D,Noise,20%,0.8,1.2,20.0,10,Is buying organic worth it? A review of the science in new DVD,1.0,0.9999,0.8667,1.6094,0.003721,10,12397
3,D,Noise,20%,0.8,1.2,20.0,10,Orange Aromatherapy for Anxiety,1.0,0.9999,0.9111,2.164,0.003131,10,12479
3,D,Noise,20%,0.8,1.2,20.0,10,Food Manufacturers Get to Decide if Their Own Additives Are Safe,1.0,0.9999,0.8667,1.6434,0.003535,10,12449
3,D,Noise,20%,0.8,1.2,20.0,10,Meat Industry Wins Right to Sell Tainted Meat,0.8,0.855,0.6429,1.5048,0.000309,10,12649
3,D,Noise,20%,0.8,1.2,20.0,10,Chicken Salmonella Outbreaks Show Food Safety Systems Failure,1.0,0.9999,0.9556,2.164,0.000569,10,12680
3,D,Noise,20%,0.8,1.2,20.0,10,Viral Food Poisoning from Pesticides?,0.9,0.9432,0.9444,2.0253,0.001865,10,11662
3,D,Noise,20%,0.8,1.2,20.0,10,The Reversal on Fish Oil,1.0,0.9996,0.8222,1.6957,0.001026,10,11866
3,D,Noise,20%,0.8,1.2,20.0,10,Are Multivitamins Just a Waste of Money?,1.0,0.9999,0.9556,2.164,0.001654,10,12051
3,D,Noise,30%,0.7,1.3,30.0,10,Breast Cancer Cells Feed on Cholesterol,0.9,0.9457,0.9444,2.164,0.00296,10,19201
3,D,Noise,30%,0.7,1.3,30.0,10,Using Diet to Treat Asthma and Eczema,1.0,0.9998,0.8222,1.6434,0.002034,10,15701
3,D,Noise,30%,0.7,1.3,30.0,10,Treating Asthma With Plants vs. Pills,1.0,0.9998,0.8222,1.8344,0.00034,10,14515
3,D,Noise,30%,0.7,1.3,30.0,10,How Fruits and Vegetables Can Treat Asthma,1.0,1.0,1.0,2.0253,0.001663,10,12736
3,D,Noise,30%,0.7,1.3,30.0,10,How Fruits and Vegetables Can Prevent Asthma,0.9,0.9422,0.8333,2.0253,0.001455,10,13222
3,D,Noise,30%,0.7,1.3,30.0,10,Our Tax Dollars Subsidize Unhealthy Foods,1.0,0.9999,0.9111,1.4708,0.002572,10,12135
3,D,Noise,30%,0.7,1.3,30.0,10,Reducing Arsenic in Chicken and Rice,1.0,1.0,0.9556,1.8867,0.010002,10,13258
3,D,Noise,30%,0.7,1.3,30.0,10,How Contaminated Are Our Children?,0.9,0.9409,1.0,2.0253,0.000529,10,12618
3,D,Noise,30%,0.7,1.3,30.0,10,"Blood Type Diet Perceived as ""Crass Fraud""",1.0,1.0,0.9111,1.6957,0.002848,10,12079
3,D,Noise,30%,0.7,1.3,30.0,10,Why Do Heart Doctors Favor Surgery and Drugs Over Diet?,0.9,0.9411,0.7778,1.6957,0.000823,9,12640
3,D,Noise,30%,0.7,1.3,30.0,10,Phytates in Beans: Anti-Nutrient or Anti-Cancer?,1.0,0.9998,0.8222,2.0253,0.000258,10,13593
3,D,Noise,30%,0.7,1.3,30.0,10,How Phytates Fight Cancer Cells,0.9,0.9343,0.9444,2.164,0.000327,10,14267
3,D,Noise,30%,0.7,1.3,30.0,10,Colon Cancer Prevention: Is it the Fiber or the Phytates?,0.8,0.8804,0.8571,1.8344,0.001616,9,13447
3,D,Noise,30%,0.7,1.3,30.0,10,Low Carb Diets Found to Feed Heart Disease,1.0,1.0,0.9111,2.0253,0.00033,8,12821
3,D,Noise,30%,0.7,1.3,30.0,10,How Curry Can Kill Cancer Cells,0.9,0.9263,0.8333,1.973,0.000507,9,13030
3,D,Noise,30%,0.7,1.3,30.0,10,Testing Turmeric on Smokers,0.9,0.9452,1.0,1.6434,0.003036,10,12747
3,D,Noise,30%,0.7,1.3,30.0,10,Alkylphenol Endocrine Disruptors and Allergies,1.0,0.9999,0.8222,1.5048,0.007151,10,11843
3,D,Noise,30%,0.7,1.3,30.0,10,Slowing Cognitive Decline with Berries,1.0,1.0,1.0,2.3026,0.002562,10,12226
3,D,Noise,30%,0.7,1.3,30.0,10,What is ‘Meat Glue’?,1.0,0.9998,0.9556,2.0253,0.000802,10,12770
3,D,Noise,30%,0.7,1.3,30.0,10,Is Liquid Smoke Safe?,1.0,0.9975,0.8667,1.6434,0.001589,10,12023
3,D,Noise,30%,0.7,1.3,30.0,10,Does Antioxidant Intake Matter for Stroke and Heart Disease?,0.9,0.9432,0.9444,1.8867,0.003405,10,12813
3,D,Noise,30%,0.7,1.3,30.0,10,Does Antioxidant Intake Matter for Cancer?,0.9,0.9382,0.9444,1.6957,0.002373,10,13479
3,D,Noise,30%,0.7,1.3,30.0,10,Is buying organic worth it? A review of the science in new DVD,1.0,1.0,0.9556,1.8344,0.003624,10,13478
3,D,Noise,30%,0.7,1.3,30.0,10,Orange Aromatherapy for Anxiety,1.0,1.0,0.9556,2.164,0.00302,10,13808
3,D,Noise,30%,0.7,1.3,30.0,10,Food Manufacturers Get to Decide if Their Own Additives Are Safe,0.9,0.9443,0.9444,1.6957,0.003184,10,13460
3,D,Noise,30%,0.7,1.3,30.0,10,Meat Industry Wins Right to Sell Tainted Meat,1.0,0.9998,0.6889,2.0253,0.000262,10,13232
3,D,Noise,30%,0.7,1.3,30.0,10,Chicken Salmonella Outbreaks Show Food Safety Systems Failure,1.0,0.9999,0.9111,2.164,0.000617,10,11412
3,D,Noise,30%,0.7,1.3,30.0,10,Viral Food Poisoning from Pesticides?,1.0,1.0,0.9556,1.6434,0.001945,10,12665
3,D,Noise,30%,0.7,1.3,30.0,10,The Reversal on Fish Oil,1.0,0.9997,0.8667,2.0253,0.000761,10,13155
3,D,Noise,30%,0.7,1.3,30.0,10,Are Multivitamins Just a Waste of Money?,1.0,0.9999,0.9556,2.164,0.001392,10,11126
3,D,Noise,50%,0.5,1.5,50.0,10,Breast Cancer Cells Feed on Cholesterol,1.0,0.9999,0.9111,2.0253,0.002127,10,16021
3,D,Noise,50%,0.5,1.5,50.0,10,Using Diet to Treat Asthma and Eczema,1.0,0.9997,0.8667,1.8344,0.001354,10,15101
3,D,Noise,50%,0.5,1.5,50.0,10,Treating Asthma With Plants vs. Pills,1.0,0.9998,0.8667,2.164,0.000364,10,13719
3,D,Noise,50%,0.5,1.5,50.0,10,How Fruits and Vegetables Can Treat Asthma,0.9,0.9424,0.7778,2.0253,0.001263,10,14459
3,D,Noise,50%,0.5,1.5,50.0,10,How Fruits and Vegetables Can Prevent Asthma,0.9,0.9382,0.7778,1.8867,0.001126,10,12412
3,D,Noise,50%,0.5,1.5,50.0,10,Our Tax Dollars Subsidize Unhealthy Foods,1.0,0.9992,0.7333,1.8344,0.001862,10,13102
3,D,Noise,50%,0.5,1.5,50.0,10,Reducing Arsenic in Chicken and Rice,1.0,0.9985,0.8222,1.7481,0.006521,10,13999
3,D,Noise,50%,0.5,1.5,50.0,10,How Contaminated Are Our Children?,0.9,0.9406,0.8889,2.0253,0.000309,10,13468
3,D,Noise,50%,0.5,1.5,50.0,10,"Blood Type Diet Perceived as ""Crass Fraud""",0.7,0.8181,1.0,1.2275,0.002379,10,13024
3,D,Noise,50%,0.5,1.5,50.0,10,Why Do Heart Doctors Favor Surgery and Drugs Over Diet?,0.9,0.9357,0.7778,1.8867,0.000679,9,12928
3,D,Noise,50%,0.5,1.5,50.0,10,Phytates in Beans: Anti-Nutrient or Anti-Cancer?,0.8,0.8696,0.7143,1.8344,0.000283,10,12709
3,D,Noise,50%,0.5,1.5,50.0,10,How Phytates Fight Cancer Cells,0.9,0.9397,0.8333,1.8344,0.000281,10,13254
3,D,Noise,50%,0.5,1.5,50.0,10,Colon Cancer Prevention: Is it the Fiber or the Phytates?,0.7,0.8009,0.8095,1.8344,0.00095,9,11998
3,D,Noise,50%,0.5,1.5,50.0,10,Low Carb Diets Found to Feed Heart Disease,0.9,0.9396,0.6667,1.973,0.000211,9,12169
3,D,Noise,50%,0.5,1.5,50.0,10,How Curry Can Kill Cancer Cells,1.0,0.9999,0.6889,2.164,0.000574,9,12644
3,D,Noise,50%,0.5,1.5,50.0,10,Testing Turmeric on Smokers,0.9,0.9454,0.9444,1.8344,0.00265,10,12968
3,D,Noise,50%,0.5,1.5,50.0,10,Alkylphenol Endocrine Disruptors and Allergies,1.0,0.9997,0.8222,1.6957,0.005994,10,12830
3,D,Noise,50%,0.5,1.5,50.0,10,Slowing Cognitive Decline with Berries,1.0,0.9999,0.9556,2.164,0.00195,10,12810
3,D,Noise,50%,0.5,1.5,50.0,10,What is ‘Meat Glue’?,0.9,0.9424,0.7778,1.6957,0.000615,10,12996
3,D,Noise,50%,0.5,1.5,50.0,10,Is Liquid Smoke Safe?,1.0,0.9996,0.8222,1.6434,0.001406,10,13366
3,D,Noise,50%,0.5,1.5,50.0,10,Does Antioxidant Intake Matter for Stroke and Heart Disease?,1.0,0.9995,0.7778,2.0253,0.001712,10,13399
3,D,Noise,50%,0.5,1.5,50.0,10,Does Antioxidant Intake Matter for Cancer?,0.9,0.943,0.7778,2.164,0.002189,10,12880
3,D,Noise,50%,0.5,1.5,50.0,10,Is buying organic worth it? A review of the science in new DVD,1.0,0.9999,0.8667,2.164,0.002742,10,12793
3,D,Noise,50%,0.5,1.5,50.0,10,Orange Aromatherapy for Anxiety,1.0,0.9996,0.8222,1.8867,0.002096,10,13013
3,D,Noise,50%,0.5,1.5,50.0,10,Food Manufacturers Get to Decide if Their Own Additives Are Safe,0.9,0.9446,0.7778,1.8344,0.002672,10,13741
3,D,Noise,50%,0.5,1.5,50.0,10,Meat Industry Wins Right to Sell Tainted Meat,1.0,0.9989,0.7333,1.8867,0.000119,10,13310
3,D,Noise,50%,0.5,1.5,50.0,10,Chicken Salmonella Outbreaks Show Food Safety Systems Failure,1.0,0.9999,0.9556,1.8867,0.00048,10,12777
3,D,Noise,50%,0.5,1.5,50.0,10,Viral Food Poisoning from Pesticides?,0.9,0.9423,0.6111,1.4185,0.001649,10,13785
3,D,Noise,50%,0.5,1.5,50.0,10,The Reversal on Fish Oil,0.9,0.94,0.9444,1.7481,0.000586,10,13945
3,D,Noise,50%,0.5,1.5,50.0,10,Are Multivitamins Just a Waste of Money?,0.9,0.9465,1.0,2.3026,0.001413,10,13173
3,D,Noise,70%,0.3,1.7,70.0,10,Breast Cancer Cells Feed on Cholesterol,1.0,0.9999,0.9111,1.6957,0.000959,10,22167
3,D,Noise,70%,0.3,1.7,70.0,10,Using Diet to Treat Asthma and Eczema,0.9,0.9395,0.8889,2.0253,0.000776,10,18716
3,D,Noise,70%,0.3,1.7,70.0,10,Treating Asthma With Plants vs. Pills,1.0,0.9958,0.6889,2.0253,0.000133,10,16061
3,D,Noise,70%,0.3,1.7,70.0,10,How Fruits and Vegetables Can Treat Asthma,1.0,0.996,0.7333,1.6957,0.000448,10,13653
3,D,Noise,70%,0.3,1.7,70.0,10,How Fruits and Vegetables Can Prevent Asthma,0.9,0.9423,0.8333,1.973,0.000434,10,11868
3,D,Noise,70%,0.3,1.7,70.0,10,Our Tax Dollars Subsidize Unhealthy Foods,0.9,0.9338,0.4444,1.6094,0.001312,9,12632
3,D,Noise,70%,0.3,1.7,70.0,10,Reducing Arsenic in Chicken and Rice,1.0,0.9986,0.9556,1.8344,0.003173,10,12129
3,D,Noise,70%,0.3,1.7,70.0,10,How Contaminated Are Our Children?,1.0,0.9997,0.7778,1.8867,0.000163,10,12418
3,D,Noise,70%,0.3,1.7,70.0,10,"Blood Type Diet Perceived as ""Crass Fraud""",0.9,0.9313,0.8333,1.4708,0.001249,9,12693
3,D,Noise,70%,0.3,1.7,70.0,10,Why Do Heart Doctors Favor Surgery and Drugs Over Diet?,0.9,0.9408,0.5556,2.0253,0.000378,9,13079
3,D,Noise,70%,0.3,1.7,70.0,10,Phytates in Beans: Anti-Nutrient or Anti-Cancer?,0.8,0.8616,0.5714,1.973,0.0002,10,13401
3,D,Noise,70%,0.3,1.7,70.0,10,How Phytates Fight Cancer Cells,0.8,0.8702,0.5,2.164,5.6e-05,10,13800
3,D,Noise,70%,0.3,1.7,70.0,10,Colon Cancer Prevention: Is it the Fiber or the Phytates?,0.9,0.9377,0.5556,2.0253,0.000567,10,12852
3,D,Noise,70%,0.3,1.7,70.0,10,Low Carb Diets Found to Feed Heart Disease,1.0,0.9996,0.8667,1.8344,0.000209,8,13529
3,D,Noise,70%,0.3,1.7,70.0,10,How Curry Can Kill Cancer Cells,0.8,0.8637,0.5714,1.8867,0.000327,10,11685
3,D,Noise,70%,0.3,1.7,70.0,10,Testing Turmeric on Smokers,0.9,0.9454,0.8889,2.0253,0.001325,10,13626
3,D,Noise,70%,0.3,1.7,70.0,10,Alkylphenol Endocrine Disruptors and Allergies,0.8,0.8927,0.8571,1.6094,0.003039,10,12820
3,D,Noise,70%,0.3,1.7,70.0,10,Slowing Cognitive Decline with Berries,1.0,0.9999,0.9556,2.164,0.000905,10,13121
3,D,Noise,70%,0.3,1.7,70.0,10,What is ‘Meat Glue’?,1.0,1.0,0.9556,2.0253,0.000333,10,12854
3,D,Noise,70%,0.3,1.7,70.0,10,Is Liquid Smoke Safe?,1.0,0.9999,0.9111,2.164,0.000908,10,12368
