trial,exp,algorithm,noise_min,noise_max,top_k,query,recall_at_k,ndcg_at_k,kendall_tau,enc_embed_us,enc_encrypt_us,enc_search_us,enc_total_us,score_entropy,score_variance,score_distinct_count
2,A,CkksCombined,0.9,1.1,10,Orange Aromatherapy for Anxiety,1.0,1.0,1.0,9497,4602,4368814,4386730,2.0253,0.003114,10
2,A,CkksCombined,0.9,1.1,10,Food Manufacturers Get to Decide if Their Own Additives Are Safe,1.0,1.0,1.0,10259,4106,4366437,4384723,1.8867,0.003716,10
2,A,CkksCombined,0.9,1.1,10,Meat Industry Wins Right to Sell Tainted Meat,0.9,0.9393,0.8889,8431,4307,4373311,4388209,1.8344,0.000288,10
2,A,CkksCombined,0.9,1.1,10,Chicken Salmonella Outbreaks Show Food Safety Systems Failure,1.0,1.0,1.0,8417,4171,4376539,4392845,2.3026,0.000693,10
2,A,CkksCombined,0.9,1.1,10,Viral Food Poisoning from Pesticides?,0.9,0.9432,1.0,9423,4330,4377900,4396261,2.0253,0.001992,10
2,A,CkksCombined,0.9,1.1,10,The Reversal on Fish Oil,1.0,0.9996,0.9111,9589,4063,4366085,4381826,1.8867,0.001065,10
2,A,CkksCombined,0.9,1.1,10,Are Multivitamins Just a Waste of Money?,1.0,1.0,0.9556,8097,3917,4364594,4380301,2.164,0.001762,10
3,A,Scrambling,0.9,1.1,10,Breast Cancer Cells Feed on Cholesterol,1.0,1.0,1.0,10852,15,951,14085,2.0253,0.003559,10
3,A,Scrambling,0.9,1.1,10,Using Diet to Treat Asthma and Eczema,1.0,1.0,1.0,9565,2,884,13214,1.8344,0.002109,10
3,A,Scrambling,0.9,1.1,10,Treating Asthma With Plants vs. Pills,1.0,1.0,1.0,8129,1,828,12607,2.0253,0.000406,10
3,A,Scrambling,0.9,1.1,10,How Fruits and Vegetables Can Treat Asthma,1.0,1.0,1.0,8519,1,859,11813,2.0253,0.001719,10
3,A,Scrambling,0.9,1.1,10,How Fruits and Vegetables Can Prevent Asthma,1.0,1.0,1.0,8782,2,838,12514,2.0253,0.001538,10
3,A,Scrambling,0.9,1.1,10,Our Tax Dollars Subsidize Unhealthy Foods,1.0,1.0,1.0,8649,2,836,12013,1.6094,0.003116,10
3,A,Scrambling,0.9,1.1,10,Reducing Arsenic in Chicken and Rice,1.0,1.0,1.0,9105,1,896,13572,2.0253,0.009455,10
3,A,Scrambling,0.9,1.1,10,How Contaminated Are Our Children?,1.0,1.0,1.0,9153,2,814,13087,2.3026,0.000587,10
3,A,Scrambling,0.9,1.1,10,"Blood Type Diet Perceived as ""Crass Fraud""",1.0,1.0,1.0,8371,2,979,11610,1.3592,0.003264,10
3,A,Scrambling,0.9,1.1,10,Why Do Heart Doctors Favor Surgery and Drugs Over Diet?,1.0,1.0,0.9556,9020,2,835,12865,1.8344,0.000878,9
3,A,Scrambling,0.9,1.1,10,Phytates in Beans: Anti-Nutrient or Anti-Cancer?,1.0,1.0,1.0,8210,2,837,12680,2.164,0.000424,10
3,A,Scrambling,0.9,1.1,10,How Phytates Fight Cancer Cells,0.9,0.9399,1.0,8111,2,825,11809,2.164,0.000335,9
3,A,Scrambling,0.9,1.1,10,Colon Cancer Prevention: Is it the Fiber or the Phytates?,1.0,1.0,1.0,9038,2,812,12993,1.6094,0.001848,10
3,A,Scrambling,0.9,1.1,10,Low Carb Diets Found to Feed Heart Disease,1.0,1.0,0.9556,8976,2,828,13044,1.973,0.000362,9
3,A,Scrambling,0.9,1.1,10,How Curry Can Kill Cancer Cells,1.0,1.0,1.0,9069,2,815,14673,1.6094,0.000636,9
3,A,Scrambling,0.9,1.1,10,Testing Turmeric on Smokers,1.0,1.0,1.0,8841,2,845,13517,1.4185,0.003161,10
3,A,Scrambling,0.9,1.1,10,Alkylphenol Endocrine Disruptors and Allergies,1.0,1.0,1.0,8794,2,913,12813,1.4708,0.008035,10
3,A,Scrambling,0.9,1.1,10,Slowing Cognitive Decline with Berries,1.0,1.0,1.0,9357,2,825,13126,2.164,0.002724,10
3,A,Scrambling,0.9,1.1,10,What is ‘Meat Glue’?,1.0,1.0,1.0,9126,1,867,13225,1.8867,0.000914,10
3,A,Scrambling,0.9,1.1,10,Is Liquid Smoke Safe?,1.0,1.0,1.0,7970,1,835,11819,1.8344,0.002074,10
3,A,Scrambling,0.9,1.1,10,Does Antioxidant Intake Matter for Stroke and Heart Disease?,1.0,1.0,1.0,8596,1,801,12684,1.8344,0.003368,10
3,A,Scrambling,0.9,1.1,10,Does Antioxidant Intake Matter for Cancer?,1.0,1.0,1.0,8756,2,811,12662,1.6957,0.002813,10
3,A,Scrambling,0.9,1.1,10,Is buying organic worth it? A review of the science in new DVD,1.0,1.0,1.0,8799,2,863,12731,1.8867,0.003951,10
3,A,Scrambling,0.9,1.1,10,Orange Aromatherapy for Anxiety,1.0,1.0,1.0,8433,2,806,12615,1.8867,0.00319,10
3,A,Scrambling,0.9,1.1,10,Food Manufacturers Get to Decide if Their Own Additives Are Safe,1.0,1.0,1.0,7841,1,866,11872,1.8344,0.003727,10
3,A,Scrambling,0.9,1.1,10,Meat Industry Wins Right to Sell Tainted Meat,1.0,1.0,1.0,10218,2,818,14404,1.7481,0.00028,10
3,A,Scrambling,0.9,1.1,10,Chicken Salmonella Outbreaks Show Food Safety Systems Failure,1.0,1.0,1.0,8200,2,857,12430,2.3026,0.000682,10
3,A,Scrambling,0.9,1.1,10,Viral Food Poisoning from Pesticides?,1.0,1.0,1.0,8892,2,988,13055,2.0253,0.001973,10
3,A,Scrambling,0.9,1.1,10,The Reversal on Fish Oil,1.0,1.0,1.0,8262,2,804,15138,1.8867,0.001024,10
3,A,Scrambling,0.9,1.1,10,Are Multivitamins Just a Waste of Money?,1.0,1.0,1.0,8136,2,863,11425,1.8344,0.001774,10
3,A,Noise,0.9,1.1,10,Breast Cancer Cells Feed on Cholesterol,1.0,1.0,1.0,13007,13,856,16854,1.8344,0.003526,10
3,A,Noise,0.9,1.1,10,Using Diet to Treat Asthma and Eczema,1.0,1.0,0.9556,10056,3,841,13792,1.6957,0.002074,10
3,A,Noise,0.9,1.1,10,Treating Asthma With Plants vs. Pills,1.0,1.0,0.9111,9709,3,1059,13647,2.0253,0.000408,10
3,A,Noise,0.9,1.1,10,How Fruits and Vegetables Can Treat Asthma,0.9,0.9433,1.0,8232,2,973,11968,2.0253,0.00174,10
3,A,Noise,0.9,1.1,10,How Fruits and Vegetables Can Prevent Asthma,1.0,1.0,1.0,7722,2,929,11679,2.0253,0.001535,10
3,A,Noise,0.9,1.1,10,Our Tax Dollars Subsidize Unhealthy Foods,1.0,1.0,0.9111,8390,2,868,12217,1.6094,0.003175,9
3,A,Noise,0.9,1.1,10,Reducing Arsenic in Chicken and Rice,1.0,1.0,1.0,7527,2,868,11213,2.0253,0.009115,10
3,A,Noise,0.9,1.1,10,How Contaminated Are Our Children?,1.0,1.0,0.9556,6838,3,876,10305,2.164,0.000543,10
3,A,Noise,0.9,1.1,10,"Blood Type Diet Perceived as ""Crass Fraud""",1.0,1.0,1.0,8569,2,833,12290,1.4708,0.003218,10
3,A,Noise,0.9,1.1,10,Why Do Heart Doctors Favor Surgery and Drugs Over Diet?,1.0,1.0,0.9111,9690,3,879,13427,1.6434,0.000832,9
3,A,Noise,0.9,1.1,10,Phytates in Beans: Anti-Nutrient or Anti-Cancer?,1.0,0.9999,0.9111,8298,2,874,11127,2.0253,0.00043,10
3,A,Noise,0.9,1.1,10,How Phytates Fight Cancer Cells,0.9,0.9398,0.8889,7839,2,850,11428,2.0253,0.000332,10
3,A,Noise,0.9,1.1,10,Colon Cancer Prevention: Is it the Fiber or the Phytates?,1.0,1.0,0.9111,7782,2,852,11257,1.7481,0.001763,10
3,A,Noise,0.9,1.1,10,Low Carb Diets Found to Feed Heart Disease,1.0,1.0,0.8667,8705,3,815,11581,1.7481,0.000376,9
3,A,Noise,0.9,1.1,10,How Curry Can Kill Cancer Cells,1.0,0.9999,0.9111,8022,2,807,11617,1.6094,0.000668,9
3,A,Noise,0.9,1.1,10,Testing Turmeric on Smokers,1.0,1.0,0.9556,8099,2,853,11802,1.7481,0.003083,10
3,A,Noise,0.9,1.1,10,Alkylphenol Endocrine Disruptors and Allergies,0.9,0.9492,0.9444,7408,2,815,11115,1.4708,0.007983,10
3,A,Noise,0.9,1.1,10,Slowing Cognitive Decline with Berries,1.0,1.0,1.0,7565,2,835,11197,2.164,0.002665,10
3,A,Noise,0.9,1.1,10,What is ‘Meat Glue’?,1.0,1.0,0.9556,8044,2,852,11720,1.8867,0.000892,10
3,A,Noise,0.9,1.1,10,Is Liquid Smoke Safe?,1.0,0.9999,0.9111,7132,2,915,10810,1.8344,0.002114,9
3,A,Noise,0.9,1.1,10,Does Antioxidant Intake Matter for Stroke and Heart Disease?,1.0,1.0,0.9556,8399,2,825,12205,1.7481,0.003263,10
3,A,Noise,0.9,1.1,10,Does Antioxidant Intake Matter for Cancer?,1.0,1.0,1.0,7660,2,818,11253,1.8867,0.00282,10
3,A,Noise,0.9,1.1,10,Is buying organic worth it? A review of the science in new DVD,1.0,1.0,1.0,8069,3,842,11674,1.8867,0.003932,10
3,A,Noise,0.9,1.1,10,Orange Aromatherapy for Anxiety,1.0,1.0,1.0,8436,2,820,12303,1.8867,0.00304,10
3,A,Noise,0.9,1.1,10,Food Manufacturers Get to Decide if Their Own Additives Are Safe,1.0,1.0,1.0,8074,2,826,11502,1.6434,0.003566,10
3,A,Noise,0.9,1.1,10,Meat Industry Wins Right to Sell Tainted Meat,1.0,0.9999,0.8222,8237,3,878,11961,1.8344,0.00027,10
3,A,Noise,0.9,1.1,10,Chicken Salmonella Outbreaks Show Food Safety Systems Failure,1.0,1.0,1.0,7543,2,838,11118,2.3026,0.000665,10
3,A,Noise,0.9,1.1,10,Viral Food Poisoning from Pesticides?,1.0,0.9999,0.8667,7730,2,840,11217,1.973,0.001952,10
3,A,Noise,0.9,1.1,10,The Reversal on Fish Oil,0.9,0.9423,0.9444,9055,2,791,12704,1.8867,0.001051,10
3,A,Noise,0.9,1.1,10,Are Multivitamins Just a Waste of Money?,1.0,1.0,1.0,8559,2,846,11933,1.8344,0.001676,10
3,A,Combined,0.9,1.1,10,Breast Cancer Cells Feed on Cholesterol,1.0,1.0,1.0,13556,14,1329,18510,1.8344,0.003603,10
3,A,Combined,0.9,1.1,10,Using Diet to Treat Asthma and Eczema,1.0,1.0,1.0,9605,3,1134,13590,1.8344,0.002135,10
3,A,Combined,0.9,1.1,10,Treating Asthma With Plants vs. Pills,1.0,1.0,0.9556,9604,3,846,13278,2.164,0.000393,10
3,A,Combined,0.9,1.1,10,How Fruits and Vegetables Can Treat Asthma,1.0,1.0,1.0,8189,3,875,11928,2.164,0.001621,10
3,A,Combined,0.9,1.1,10,How Fruits and Vegetables Can Prevent Asthma,1.0,1.0,1.0,8851,2,825,12105,2.0253,0.001441,10
3,A,Combined,0.9,1.1,10,Our Tax Dollars Subsidize Unhealthy Foods,1.0,1.0,0.9556,7783,3,798,11293,1.4708,0.00313,10
3,A,Combined,0.9,1.1,10,Reducing Arsenic in Chicken and Rice,1.0,1.0,1.0,8524,3,805,12047,2.0253,0.009631,10
3,A,Combined,0.9,1.1,10,How Contaminated Are Our Children?,1.0,1.0,1.0,8123,3,810,10850,2.0253,0.000547,10
3,A,Combined,0.9,1.1,10,"Blood Type Diet Perceived as ""Crass Fraud""",1.0,1.0,0.9556,9194,3,807,12818,1.6094,0.003134,10
3,A,Combined,0.9,1.1,10,Why Do Heart Doctors Favor Surgery and Drugs Over Diet?,1.0,0.9999,0.8667,7488,3,824,11205,1.5048,0.000883,9
3,A,Combined,0.9,1.1,10,Phytates in Beans: Anti-Nutrient or Anti-Cancer?,1.0,1.0,0.9111,9154,3,883,12474,1.8867,0.000423,10
3,A,Combined,0.9,1.1,10,How Phytates Fight Cancer Cells,0.9,0.9399,0.9444,9154,2,790,13142,2.164,0.000339,10
3,A,Combined,0.9,1.1,10,Colon Cancer Prevention: Is it the Fiber or the Phytates?,1.0,1.0,0.8667,8306,3,851,11848,1.6094,0.001874,10
3,A,Combined,0.9,1.1,10,Low Carb Diets Found to Feed Heart Disease,1.0,1.0,0.8667,8831,3,844,12472,1.8344,0.000363,9
3,A,Combined,0.9,1.1,10,How Curry Can Kill Cancer Cells,1.0,1.0,0.9556,7138,3,808,10799,1.8344,0.000667,9
3,A,Combined,0.9,1.1,10,Testing Turmeric on Smokers,1.0,1.0,0.9111,8344,2,879,11989,1.4185,0.003136,10
3,A,Combined,0.9,1.1,10,Alkylphenol Endocrine Disruptors and Allergies,1.0,1.0,1.0,8597,3,835,11935,1.4708,0.007966,10
3,A,Combined,0.9,1.1,10,Slowing Cognitive Decline with Berries,1.0,1.0,1.0,7559,3,875,10228,2.164,0.002587,10
3,A,Combined,0.9,1.1,10,What is ‘Meat Glue’?,1.0,1.0,0.9556,7145,2,793,10145,2.0253,0.000925,10
3,A,Combined,0.9,1.1,10,Is Liquid Smoke Safe?,1.0,1.0,0.9111,9070,3,795,11636,1.8344,0.002125,10
3,A,Combined,0.9,1.1,10,Does Antioxidant Intake Matter for Stroke and Heart Disease?,0.9,0.9437,0.9444,8174,3,854,10800,1.8344,0.003288,10
3,A,Combined,0.9,1.1,10,Does Antioxidant Intake Matter for Cancer?,0.9,0.9435,1.0,8139,3,798,10648,2.0253,0.00277,10
3,A,Combined,0.9,1.1,10,Is buying organic worth it? A review of the science in new DVD,1.0,1.0,0.9556,8878,3,882,11395,1.6957,0.003984,10
3,A,Combined,0.9,1.1,10,Orange Aromatherapy for Anxiety,1.0,0.9999,0.9111,8807,3,1017,11416,2.164,0.00307,10
3,A,Combined,0.9,1.1,10,Food Manufacturers Get to Decide if Their Own Additives Are Safe,1.0,1.0,1.0,8753,2,869,11153,1.8867,0.003808,10
3,A,Combined,0.9,1.1,10,Meat Industry Wins Right to Sell Tainted Meat,1.0,1.0,0.9111,8464,3,850,10946,1.8344,0.000272,10
3,A,Combined,0.9,1.1,10,Chicken Salmonella Outbreaks Show Food Safety Systems Failure,1.0,1.0,1.0,8408,3,801,10991,2.3026,0.000737,10
3,A,Combined,0.9,1.1,10,Viral Food Poisoning from Pesticides?,1.0,1.0,1.0,7641,2,787,11374,1.973,0.001915,10
3,A,Combined,0.9,1.1,10,The Reversal on Fish Oil,0.9,0.9403,1.0,7173,3,816,10226,2.0253,0.001013,10
3,A,Combined,0.9,1.1,10,Are Multivitamins Just a Waste of Money?,1.0,0.9998,0.9111,8573,3,896,11190,1.8344,0.001773,10
3,A,Rome,1.0,1.0,10,Breast Cancer Cells Feed on Cholesterol,1.0,1.0,1.0,15716,46,1385,20551,2.0253,0.003559,10
3,A,Rome,1.0,1.0,10,Using Diet to Treat Asthma and Eczema,1.0,1.0,1.0,10139,35,1254,14387,1.8344,0.002109,10
3,A,Rome,1.0,1.0,10,Treating Asthma With Plants vs. Pills,1.0,1.0,1.0,9100,35,1355,13125,2.0253,0.000406,10
3,A,Rome,1.0,1.0,10,How Fruits and Vegetables Can Treat Asthma,1.0,1.0,1.0,9242,37,1215,13194,2.0253,0.001719,10
3,A,Rome,1.0,1.0,10,How Fruits and Vegetables Can Prevent Asthma,1.0,1.0,1.0,9915,36,1147,13919,2.0253,0.001538,10
3,A,Rome,1.0,1.0,10,Our Tax Dollars Subsidize Unhealthy Foods,1.0,1.0,1.0,8327,37,1256,12163,1.6094,0.003116,10
3,A,Rome,1.0,1.0,10,Reducing Arsenic in Chicken and Rice,1.0,1.0,1.0,9337,36,1131,13630,2.0253,0.009455,10
3,A,Rome,1.0,1.0,10,How Contaminated Are Our Children?,1.0,1.0,1.0,8321,42,1129,12241,2.3026,0.000587,10
3,A,Rome,1.0,1.0,10,"Blood Type Diet Perceived as ""Crass Fraud""",1.0,1.0,1.0,8819,36,1147,12893,1.3592,0.003264,10
3,A,Rome,1.0,1.0,10,Why Do Heart Doctors Favor Surgery and Drugs Over Diet?,1.0,1.0,1.0,8593,37,1145,12598,1.8344,0.000878,9
3,A,Rome,1.0,1.0,10,Phytates in Beans: Anti-Nutrient or Anti-Cancer?,1.0,1.0,1.0,7969,36,1134,12262,2.164,0.000424,10
3,A,Rome,1.0,1.0,10,How Phytates Fight Cancer Cells,1.0,1.0,1.0,9241,36,1130,12903,2.164,0.000335,9
3,A,Rome,1.0,1.0,10,Colon Cancer Prevention: Is it the Fiber or the Phytates?,1.0,1.0,1.0,9026,36,1147,13012,1.6094,0.001848,10
3,A,Rome,1.0,1.0,10,Low Carb Diets Found to Feed Heart Disease,1.0,1.0,1.0,8207,36,1184,12139,1.973,0.000362,9
3,A,Rome,1.0,1.0,10,How Curry Can Kill Cancer Cells,1.0,1.0,0.9556,8532,36,1104,12616,1.6094,0.000636,9
3,A,Rome,1.0,1.0,10,Testing Turmeric on Smokers,1.0,1.0,1.0,7535,35,1186,11451,1.4185,0.003161,10
3,A,Rome,1.0,1.0,10,Alkylphenol Endocrine Disruptors and Allergies,1.0,1.0,1.0,8460,36,1139,12503,1.4708,0.008035,10
3,A,Rome,1.0,1.0,10,Slowing Cognitive Decline with Berries,1.0,1.0,1.0,7799,36,1168,11773,2.164,0.002724,10
3,A,Rome,1.0,1.0,10,What is ‘Meat Glue’?,1.0,1.0,1.0,8132,36,1124,11945,1.8867,0.000914,10
3,A,Rome,1.0,1.0,10,Is Liquid Smoke Safe?,1.0,1.0,1.0,7749,35,1162,11778,1.8344,0.002074,10
3,A,Rome,1.0,1.0,10,Does Antioxidant Intake Matter for Stroke and Heart Disease?,1.0,1.0,1.0,8406,36,1142,12452,1.8344,0.003368,10
3,A,Rome,1.0,1.0,10,Does Antioxidant Intake Matter for Cancer?,1.0,1.0,1.0,8155,36,1090,12068,1.6957,0.002813,10
3,A,Rome,1.0,1.0,10,Is buying organic worth it? A review of the science in new DVD,1.0,1.0,1.0,8465,36,1209,12396,1.8867,0.003951,10
3,A,Rome,1.0,1.0,10,Orange Aromatherapy for Anxiety,1.0,1.0,1.0,9263,36,1202,13073,1.8867,0.00319,10
3,A,Rome,1.0,1.0,10,Food Manufacturers Get to Decide if Their Own Additives Are Safe,1.0,1.0,1.0,8992,35,1137,12921,1.8344,0.003727,10
3,A,Rome,1.0,1.0,10,Meat Industry Wins Right to Sell Tainted Meat,1.0,1.0,1.0,8275,36,1220,12560,1.7481,0.00028,10
3,A,Rome,1.0,1.0,10,Chicken Salmonella Outbreaks Show Food Safety Systems Failure,1.0,1.0,1.0,7744,36,1135,11669,2.3026,0.000682,10
3,A,Rome,1.0,1.0,10,Viral Food Poisoning from Pesticides?,1.0,1.0,1.0,7505,35,1129,11433,2.0253,0.001973,10
3,A,Rome,1.0,1.0,10,The Reversal on Fish Oil,1.0,1.0,1.0,7851,34,1115,11818,1.8867,0.001024,10
3,A,Rome,1.0,1.0,10,Are Multivitamins Just a Waste of Money?,1.0,1.0,1.0,8983,37,1240,13240,1.8344,0.001774,10
3,A,RomeCombined,0.9,1.1,10,Breast Cancer Cells Feed on Cholesterol,1.0,1.0,1.0,10496,45,1764,14852,2.0253,0.003557,10
3,A,RomeCombined,0.9,1.1,10,Using Diet to Treat Asthma and Eczema,1.0,1.0,0.9556,8360,37,1444,12359,1.7481,0.002034,10
3,A,RomeCombined,0.9,1.1,10,Treating Asthma With Plants vs. Pills,1.0,1.0,1.0,8605,53,1401,12606,2.164,0.000404,10
3,A,RomeCombined,0.9,1.1,10,How Fruits and Vegetables Can Treat Asthma,1.0,1.0,1.0,7905,37,1139,11782,2.0253,0.001734,10
3,A,RomeCombined,0.9,1.1,10,How Fruits and Vegetables Can Prevent Asthma,1.0,1.0,0.9556,7477,37,1180,11610,2.0253,0.001562,10
3,A,RomeCombined,0.9,1.1,10,Our Tax Dollars Subsidize Unhealthy Foods,1.0,1.0,1.0,9078,37,1139,13577,1.6094,0.003136,10
3,A,RomeCombined,0.9,1.1,10,Reducing Arsenic in Chicken and Rice,1.0,1.0,0.9556,7398,37,1125,11300,1.8867,0.00938,10
3,A,RomeCombined,0.9,1.1,10,How Contaminated Are Our Children?,1.0,1.0,0.9556,8540,40,1172,12292,1.973,0.000591,10
3,A,RomeCombined,0.9,1.1,10,"Blood Type Diet Perceived as ""Crass Fraud""",1.0,1.0,0.8667,7547,37,1129,11798,1.6094,0.003161,10
3,A,RomeCombined,0.9,1.1,10,Why Do Heart Doctors Favor Surgery and Drugs Over Diet?,1.0,1.0,0.9556,7284,37,1101,11142,1.4185,0.000865,9
3,A,RomeCombined,0.9,1.1,10,Phytates in Beans: Anti-Nutrient or Anti-Cancer?,1.0,0.9999,0.9111,7645,38,1100,11593,1.8867,0.00045,10
3,A,RomeCombined,0.9,1.1,10,How Phytates Fight Cancer Cells,0.9,0.9398,0.8889,7614,37,1118,11634,1.8867,0.000295,10
3,A,RomeCombined,0.9,1.1,10,Colon Cancer Prevention: Is it the Fiber or the Phytates?,1.0,1.0,0.9556,7722,36,1131,11660,1.6094,0.001746,10
3,A,RomeCombined,0.9,1.1,10,Low Carb Diets Found to Feed Heart Disease,1.0,1.0,0.8667,8420,38,1116,12349,1.973,0.000368,9
3,A,RomeCombined,0.9,1.1,10,How Curry Can Kill Cancer Cells,1.0,0.9999,0.9111,7405,37,1141,11494,1.7481,0.000644,9
3,A,RomeCombined,0.9,1.1,10,Testing Turmeric on Smokers,1.0,1.0,1.0,8171,37,1204,11351,1.6094,0.003202,10
3,A,RomeCombined,0.9,1.1,10,Alkylphenol Endocrine Disruptors and Allergies,1.0,1.0,0.9556,8275,36,1145,11091,1.4708,0.007898,10
3,A,RomeCombined,0.9,1.1,10,Slowing Cognitive Decline with Berries,1.0,1.0,1.0,8795,38,1130,12209,2.3026,0.002716,10
3,A,RomeCombined,0.9,1.1,10,What is ‘Meat Glue’?,1.0,0.9999,0.9111,8939,37,1178,11958,2.164,0.000977,10
3,A,RomeCombined,0.9,1.1,10,Is Liquid Smoke Safe?,1.0,1.0,1.0,7991,37,1103,10741,1.973,0.00204,10
3,A,RomeCombined,0.9,1.1,10,Does Antioxidant Intake Matter for Stroke and Heart Disease?,1.0,1.0,0.9556,7848,37,1197,11676,1.8344,0.003283,10
3,A,RomeCombined,0.9,1.1,10,Does Antioxidant Intake Matter for Cancer?,1.0,1.0,1.0,7858,38,1204,10824,1.8344,0.002736,10
3,A,RomeCombined,0.9,1.1,10,Is buying organic worth it? A review of the science in new DVD,1.0,1.0,1.0,9139,38,1153,11977,1.8867,0.003981,10
3,A,RomeCombined,0.9,1.1,10,Orange Aromatherapy for Anxiety,1.0,1.0,0.9556,8197,37,1134,11572,2.164,0.003213,10
3,A,RomeCombined,0.9,1.1,10,Food Manufacturers Get to Decide if Their Own Additives Are Safe,1.0,1.0,1.0,9071,37,1145,12775,1.8344,0.003727,10
3,A,RomeCombined,0.9,1.1,10,Meat Industry Wins Right to Sell Tainted Meat,1.0,1.0,0.8667,7909,37,1117,11569,1.6957,0.000275,9
3,A,RomeCombined,0.9,1.1,10,Chicken Salmonella Outbreaks Show Food Safety Systems Failure,1.0,1.0,1.0,8035,37,1074,11880,2.3026,0.00062,10
3,A,RomeCombined,0.9,1.1,10,Viral Food Poisoning from Pesticides?,1.0,1.0,0.9556,9297,37,1151,13235,1.8344,0.001854,10
3,A,RomeCombined,0.9,1.1,10,The Reversal on Fish Oil,1.0,1.0,1.0,8201,37,1127,12237,2.0253,0.000979,10
3,A,RomeCombined,0.9,1.1,10,Are Multivitamins Just a Waste of Money?,1.0,1.0,0.9556,8632,37,1221,12678,2.0253,0.001737,10
3,A,Romm,1.0,1.0,10,Breast Cancer Cells Feed on Cholesterol,1.0,1.0,1.0,10020,30,1094,13373,2.0253,0.003559,10
3,A,Romm,1.0,1.0,10,Using Diet to Treat Asthma and Eczema,1.0,1.0,1.0,9106,21,827,12674,1.8344,0.002109,10
3,A,Romm,1.0,1.0,10,Treating Asthma With Plants vs. Pills,1.0,1.0,1.0,9648,21,797,13247,2.0253,0.000406,10
3,A,Romm,1.0,1.0,10,How Fruits and Vegetables Can Treat Asthma,1.0,1.0,1.0,8898,20,818,12596,2.0253,0.001719,10
3,A,Romm,1.0,1.0,10,How Fruits and Vegetables Can Prevent Asthma,1.0,1.0,1.0,8374,22,839,11509,2.0253,0.001538,10
3,A,Romm,1.0,1.0,10,Our Tax Dollars Subsidize Unhealthy Foods,1.0,1.0,1.0,8611,21,875,11584,1.6094,0.003116,10
3,A,Romm,1.0,1.0,10,Reducing Arsenic in Chicken and Rice,1.0,1.0,1.0,8938,21,832,12440,2.0253,0.009455,10
3,A,Romm,1.0,1.0,10,How Contaminated Are Our Children?,1.0,1.0,1.0,9125,21,796,12694,2.3026,0.000587,10
3,A,Romm,1.0,1.0,10,"Blood Type Diet Perceived as ""Crass Fraud""",1.0,1.0,1.0,8488,21,874,11619,1.3592,0.003264,10
3,A,Romm,1.0,1.0,10,Why Do Heart Doctors Favor Surgery and Drugs Over Diet?,1.0,1.0,0.9556,9073,21,837,12492,1.8344,0.000878,9
3,A,Romm,1.0,1.0,10,Phytates in Beans: Anti-Nutrient or Anti-Cancer?,1.0,1.0,1.0,8410,22,842,11739,2.164,0.000424,10
3,A,Romm,1.0,1.0,10,How Phytates Fight Cancer Cells,1.0,1.0,1.0,8142,21,832,11245,2.164,0.000335,9
3,A,Romm,1.0,1.0,10,Colon Cancer Prevention: Is it the Fiber or the Phytates?,1.0,1.0,1.0,8184,21,865,11820,1.6094,0.001848,10
3,A,Romm,1.0,1.0,10,Low Carb Diets Found to Feed Heart Disease,1.0,1.0,0.9556,8922,21,838,12668,1.973,0.000362,9
3,A,Romm,1.0,1.0,10,How Curry Can Kill Cancer Cells,1.0,1.0,1.0,8852,20,860,12558,1.6094,0.000636,9
3,A,Romm,1.0,1.0,10,Testing Turmeric on Smokers,1.0,1.0,1.0,8507,21,837,12137,1.4185,0.003161,10
3,A,Romm,1.0,1.0,10,Alkylphenol Endocrine Disruptors and Allergies,1.0,1.0,1.0,8421,21,863,12068,1.4708,0.008035,10
3,A,Romm,1.0,1.0,10,Slowing Cognitive Decline with Berries,1.0,1.0,1.0,8849,21,844,12231,2.164,0.002724,10
3,A,Romm,1.0,1.0,10,What is ‘Meat Glue’?,1.0,1.0,1.0,8583,22,801,12244,1.8867,0.000914,10
3,A,Romm,1.0,1.0,10,Is Liquid Smoke Safe?,1.0,1.0,1.0,7462,21,850,10941,1.8344,0.002074,10
3,A,Romm,1.0,1.0,10,Does Antioxidant Intake Matter for Stroke and Heart Disease?,1.0,1.0,1.0,8871,21,869,12576,1.8344,0.003368,10
3,A,Romm,1.0,1.0,10,Does Antioxidant Intake Matter for Cancer?,1.0,1.0,1.0,8200,21,834,11802,1.6957,0.002813,10
3,A,Romm,1.0,1.0,10,Is buying organic worth it? A review of the science in new DVD,1.0,1.0,1.0,7923,23,878,11424,1.8867,0.003951,10
3,A,Romm,1.0,1.0,10,Orange Aromatherapy for Anxiety,1.0,1.0,1.0,8627,21,854,12154,1.8867,0.00319,10
3,A,Romm,1.0,1.0,10,Food Manufacturers Get to Decide if Their Own Additives Are Safe,1.0,1.0,1.0,9230,20,793,12922,1.8344,0.003727,10
3,A,Romm,1.0,1.0,10,Meat Industry Wins Right to Sell Tainted Meat,1.0,1.0,1.0,5668,21,853,9396,1.7481,0.00028,10
3,A,Romm,1.0,1.0,10,Chicken Salmonella Outbreaks Show Food Safety Systems Failure,1.0,1.0,1.0,7025,21,920,10232,2.3026,0.000682,10
3,A,Romm,1.0,1.0,10,Viral Food Poisoning from Pesticides?,1.0,1.0,1.0,8179,21,847,11472,2.0253,0.001973,10
3,A,Romm,1.0,1.0,10,The Reversal on Fish Oil,1.0,1.0,1.0,7528,21,852,10552,1.8867,0.001024,10
