trial,exp,algorithm,top_k,query,recall_at_k,ndcg_at_k,kendall_tau
3,E,Romm,50,How Fruits and Vegetables Can Treat Asthma,1.0,1.0,1.0
3,E,Romm,50,How Fruits and Vegetables Can Prevent Asthma,1.0,1.0,1.0
3,E,Romm,50,Our Tax Dollars Subsidize Unhealthy Foods,1.0,1.0,1.0
3,E,Romm,50,Reducing Arsenic in Chicken and Rice,1.0,1.0,0.9984
3,E,Romm,50,How Contaminated Are Our Children?,1.0,1.0,1.0
3,E,Romm,50,"Blood Type Diet Perceived as ""Crass Fraud""",1.0,1.0,1.0
3,E,Romm,50,Why Do Heart Doctors Favor Surgery and Drugs Over Diet?,1.0,1.0,1.0
3,E,RommCombined,1,Breast Cancer Cells Feed on Cholesterol,1.0,1.0,1.0
3,E,RommCombined,1,Using Diet to Treat Asthma and Eczema,1.0,1.0,1.0
3,E,RommCombined,1,Treating Asthma With Plants vs. Pills,1.0,1.0,1.0
3,E,RommCombined,1,How Fruits and Vegetables Can Treat Asthma,1.0,1.0,1.0
3,E,RommCombined,1,How Fruits and Vegetables Can Prevent Asthma,1.0,1.0,1.0
3,E,RommCombined,1,Our Tax Dollars Subsidize Unhealthy Foods,1.0,1.0,1.0
3,E,RommCombined,1,Reducing Arsenic in Chicken and Rice,1.0,1.0,1.0
3,E,RommCombined,1,How Contaminated Are Our Children?,1.0,1.0,1.0
3,E,RommCombined,1,"Blood Type Diet Perceived as ""Crass Fraud""",1.0,1.0,1.0
3,E,RommCombined,1,Why Do Heart Doctors Favor Surgery and Drugs Over Diet?,1.0,1.0,1.0
3,E,RommCombined,5,Breast Cancer Cells Feed on Cholesterol,1.0,1.0,1.0
3,E,RommCombined,5,Using Diet to Treat Asthma and Eczema,1.0,1.0,1.0
3,E,RommCombined,5,Treating Asthma With Plants vs. Pills,1.0,1.0,1.0
3,E,RommCombined,5,How Fruits and Vegetables Can Treat Asthma,1.0,1.0,1.0
3,E,RommCombined,5,How Fruits and Vegetables Can Prevent Asthma,1.0,1.0,0.8
3,E,RommCombined,5,Our Tax Dollars Subsidize Unhealthy Foods,1.0,1.0,1.0
3,E,RommCombined,5,Reducing Arsenic in Chicken and Rice,1.0,1.0,1.0
3,E,RommCombined,5,How Contaminated Are Our Children?,1.0,1.0,1.0
3,E,RommCombined,5,"Blood Type Diet Perceived as ""Crass Fraud""",1.0,1.0,1.0
3,E,RommCombined,5,Why Do Heart Doctors Favor Surgery and Drugs Over Diet?,1.0,1.0,1.0
3,E,RommCombined,10,Breast Cancer Cells Feed on Cholesterol,1.0,1.0,1.0
3,E,RommCombined,10,Using Diet to Treat Asthma and Eczema,1.0,1.0,0.9556
3,E,RommCombined,10,Treating Asthma With Plants vs. Pills,1.0,1.0,1.0
3,E,RommCombined,10,How Fruits and Vegetables Can Treat Asthma,1.0,1.0,0.9556
3,E,RommCombined,10,How Fruits and Vegetables Can Prevent Asthma,1.0,1.0,0.9556
3,E,RommCombined,10,Our Tax Dollars Subsidize Unhealthy Foods,1.0,1.0,1.0
3,E,RommCombined,10,Reducing Arsenic in Chicken and Rice,1.0,1.0,1.0
3,E,RommCombined,10,How Contaminated Are Our Children?,1.0,1.0,0.9111
3,E,RommCombined,10,"Blood Type Diet Perceived as ""Crass Fraud""",1.0,1.0,0.9556
3,E,RommCombined,10,Why Do Heart Doctors Favor Surgery and Drugs Over Diet?,1.0,1.0,0.9111
3,E,RommCombined,20,Breast Cancer Cells Feed on Cholesterol,0.95,0.9998,1.0
3,E,RommCombined,20,Using Diet to Treat Asthma and Eczema,1.0,1.0,0.9474
3,E,RommCombined,20,Treating Asthma With Plants vs. Pills,1.0,1.0,0.9789
3,E,RommCombined,20,How Fruits and Vegetables Can Treat Asthma,1.0,1.0,0.9789
3,E,RommCombined,20,How Fruits and Vegetables Can Prevent Asthma,1.0,1.0,0.9789
3,E,RommCombined,20,Our Tax Dollars Subsidize Unhealthy Foods,0.95,0.9999,0.9895
3,E,RommCombined,20,Reducing Arsenic in Chicken and Rice,1.0,1.0,0.9684
3,E,RommCombined,20,How Contaminated Are Our Children?,1.0,1.0,0.9579
3,E,RommCombined,20,"Blood Type Diet Perceived as ""Crass Fraud""",0.95,0.9999,0.9158
3,E,RommCombined,20,Why Do Heart Doctors Favor Surgery and Drugs Over Diet?,0.95,0.9999,0.9158
3,E,RommCombined,50,Breast Cancer Cells Feed on Cholesterol,0.98,0.9881,0.9609
3,E,RommCombined,50,Using Diet to Treat Asthma and Eczema,1.0,1.0,0.9722
3,E,RommCombined,50,Treating Asthma With Plants vs. Pills,0.98,0.9887,0.9779
3,E,RommCombined,50,How Fruits and Vegetables Can Treat Asthma,0.98,0.9883,0.9728
3,E,RommCombined,50,How Fruits and Vegetables Can Prevent Asthma,1.0,1.0,0.9608
3,E,RommCombined,50,Our Tax Dollars Subsidize Unhealthy Foods,0.94,0.9647,0.9759
3,E,RommCombined,50,Reducing Arsenic in Chicken and Rice,0.96,0.9793,0.9628
3,E,RommCombined,50,How Contaminated Are Our Children?,1.0,1.0,0.9576
3,E,RommCombined,50,"Blood Type Diet Perceived as ""Crass Fraud""",0.98,0.9879,0.9507
3,E,RommCombined,50,Why Do Heart Doctors Favor Surgery and Drugs Over Diet?,0.98,0.9878,0.9592
3,E,Diehard,1,Breast Cancer Cells Feed on Cholesterol,1.0,1.0,1.0
3,E,Diehard,1,Using Diet to Treat Asthma and Eczema,1.0,1.0,1.0
3,E,Diehard,1,Treating Asthma With Plants vs. Pills,1.0,1.0,1.0
3,E,Diehard,1,How Fruits and Vegetables Can Treat Asthma,1.0,1.0,1.0
3,E,Diehard,1,How Fruits and Vegetables Can Prevent Asthma,1.0,1.0,1.0
3,E,Diehard,1,Our Tax Dollars Subsidize Unhealthy Foods,1.0,1.0,1.0
3,E,Diehard,1,Reducing Arsenic in Chicken and Rice,1.0,1.0,1.0
3,E,Diehard,1,How Contaminated Are Our Children?,1.0,1.0,1.0
3,E,Diehard,1,"Blood Type Diet Perceived as ""Crass Fraud""",1.0,1.0,1.0
3,E,Diehard,1,Why Do Heart Doctors Favor Surgery and Drugs Over Diet?,1.0,1.0,1.0
3,E,Diehard,5,Breast Cancer Cells Feed on Cholesterol,1.0,1.0,1.0
3,E,Diehard,5,Using Diet to Treat Asthma and Eczema,1.0,1.0,1.0
3,E,Diehard,5,Treating Asthma With Plants vs. Pills,1.0,1.0,1.0
3,E,Diehard,5,How Fruits and Vegetables Can Treat Asthma,1.0,1.0,1.0
3,E,Diehard,5,How Fruits and Vegetables Can Prevent Asthma,1.0,1.0,1.0
3,E,Diehard,5,Our Tax Dollars Subsidize Unhealthy Foods,1.0,1.0,1.0
3,E,Diehard,5,Reducing Arsenic in Chicken and Rice,1.0,1.0,1.0
3,E,Diehard,5,How Contaminated Are Our Children?,1.0,1.0,1.0
3,E,Diehard,5,"Blood Type Diet Perceived as ""Crass Fraud""",1.0,1.0,1.0
3,E,Diehard,5,Why Do Heart Doctors Favor Surgery and Drugs Over Diet?,1.0,1.0,1.0
3,E,Diehard,10,Breast Cancer Cells Feed on Cholesterol,1.0,1.0,1.0
3,E,Diehard,10,Using Diet to Treat Asthma and Eczema,1.0,1.0,1.0
3,E,Diehard,10,Treating Asthma With Plants vs. Pills,1.0,1.0,1.0
3,E,Diehard,10,How Fruits and Vegetables Can Treat Asthma,1.0,1.0,1.0
3,E,Diehard,10,How Fruits and Vegetables Can Prevent Asthma,1.0,1.0,1.0
3,E,Diehard,10,Our Tax Dollars Subsidize Unhealthy Foods,1.0,1.0,1.0
3,E,Diehard,10,Reducing Arsenic in Chicken and Rice,1.0,1.0,1.0
3,E,Diehard,10,How Contaminated Are Our Children?,1.0,1.0,1.0
3,E,Diehard,10,"Blood Type Diet Perceived as ""Crass Fraud""",1.0,1.0,1.0
3,E,Diehard,10,Why Do Heart Doctors Favor Surgery and Drugs Over Diet?,1.0,1.0,1.0
3,E,Diehard,20,Breast Cancer Cells Feed on Cholesterol,1.0,1.0,1.0
3,E,Diehard,20,Using Diet to Treat Asthma and Eczema,1.0,1.0,1.0
3,E,Diehard,20,Treating Asthma With Plants vs. Pills,1.0,1.0,1.0
3,E,Diehard,20,How Fruits and Vegetables Can Treat Asthma,1.0,1.0,1.0
3,E,Diehard,20,How Fruits and Vegetables Can Prevent Asthma,1.0,1.0,1.0
3,E,Diehard,20,Our Tax Dollars Subsidize Unhealthy Foods,1.0,1.0,1.0
3,E,Diehard,20,Reducing Arsenic in Chicken and Rice,1.0,1.0,1.0
3,E,Diehard,20,How Contaminated Are Our Children?,1.0,1.0,1.0
3,E,Diehard,20,"Blood Type Diet Perceived as ""Crass Fraud""",1.0,1.0,1.0
3,E,Diehard,20,Why Do Heart Doctors Favor Surgery and Drugs Over Diet?,1.0,1.0,1.0
3,E,Diehard,50,Breast Cancer Cells Feed on Cholesterol,1.0,1.0,1.0
3,E,Diehard,50,Using Diet to Treat Asthma and Eczema,1.0,1.0,1.0
3,E,Diehard,50,Treating Asthma With Plants vs. Pills,1.0,1.0,1.0
3,E,Diehard,50,How Fruits and Vegetables Can Treat Asthma,1.0,1.0,0.9984
3,E,Diehard,50,How Fruits and Vegetables Can Prevent Asthma,1.0,1.0,0.9984
3,E,Diehard,50,Our Tax Dollars Subsidize Unhealthy Foods,1.0,1.0,1.0
3,E,Diehard,50,Reducing Arsenic in Chicken and Rice,1.0,1.0,0.9984
3,E,Diehard,50,How Contaminated Are Our Children?,1.0,1.0,1.0
3,E,Diehard,50,"Blood Type Diet Perceived as ""Crass Fraud""",1.0,1.0,1.0
3,E,Diehard,50,Why Do Heart Doctors Favor Surgery and Drugs Over Diet?,1.0,1.0,1.0
3,E,DiehardCombined,1,Breast Cancer Cells Feed on Cholesterol,0.0,0.9306,1.0
3,E,DiehardCombined,1,Using Diet to Treat Asthma and Eczema,1.0,1.0,1.0
3,E,DiehardCombined,1,Treating Asthma With Plants vs. Pills,0.0,0.9642,1.0
3,E,DiehardCombined,1,How Fruits and Vegetables Can Treat Asthma,1.0,1.0,1.0
3,E,DiehardCombined,1,How Fruits and Vegetables Can Prevent Asthma,0.0,0.9975,1.0
3,E,DiehardCombined,1,Our Tax Dollars Subsidize Unhealthy Foods,1.0,1.0,1.0
3,E,DiehardCombined,1,Reducing Arsenic in Chicken and Rice,0.0,0.9506,1.0
3,E,DiehardCombined,1,How Contaminated Are Our Children?,0.0,0.977,1.0
3,E,DiehardCombined,1,"Blood Type Diet Perceived as ""Crass Fraud""",1.0,1.0,1.0
3,E,DiehardCombined,1,Why Do Heart Doctors Favor Surgery and Drugs Over Diet?,1.0,1.0,1.0
3,E,DiehardCombined,5,Breast Cancer Cells Feed on Cholesterol,0.8,0.9752,0.6
3,E,DiehardCombined,5,Using Diet to Treat Asthma and Eczema,0.6,0.9908,1.0
3,E,DiehardCombined,5,Treating Asthma With Plants vs. Pills,1.0,0.9948,-0.2
3,E,DiehardCombined,5,How Fruits and Vegetables Can Treat Asthma,0.6,0.9776,1.0
3,E,DiehardCombined,5,How Fruits and Vegetables Can Prevent Asthma,0.6,0.9908,0.2
3,E,DiehardCombined,5,Our Tax Dollars Subsidize Unhealthy Foods,0.8,0.997,0.6
3,E,DiehardCombined,5,Reducing Arsenic in Chicken and Rice,1.0,0.9912,0.4
3,E,DiehardCombined,5,How Contaminated Are Our Children?,0.6,0.9767,0.2
3,E,DiehardCombined,5,"Blood Type Diet Perceived as ""Crass Fraud""",0.6,0.9786,0.6
3,E,DiehardCombined,5,Why Do Heart Doctors Favor Surgery and Drugs Over Diet?,0.8,0.9955,0.0
3,E,DiehardCombined,10,Breast Cancer Cells Feed on Cholesterol,0.7,0.9764,0.6
3,E,DiehardCombined,10,Using Diet to Treat Asthma and Eczema,1.0,0.9986,0.6
3,E,DiehardCombined,10,Treating Asthma With Plants vs. Pills,0.7,0.9718,0.7333
3,E,DiehardCombined,10,How Fruits and Vegetables Can Treat Asthma,0.7,0.9875,0.4222
3,E,DiehardCombined,10,How Fruits and Vegetables Can Prevent Asthma,0.8,0.9931,0.5111
3,E,DiehardCombined,10,Our Tax Dollars Subsidize Unhealthy Foods,0.8,0.9953,0.6889
3,E,DiehardCombined,10,Reducing Arsenic in Chicken and Rice,1.0,0.9933,0.7778
3,E,DiehardCombined,10,How Contaminated Are Our Children?,0.7,0.9815,0.1111
3,E,DiehardCombined,10,"Blood Type Diet Perceived as ""Crass Fraud""",0.5,0.9147,0.5556
3,E,DiehardCombined,10,Why Do Heart Doctors Favor Surgery and Drugs Over Diet?,0.6,0.9199,0.3889
3,E,DiehardCombined,20,Breast Cancer Cells Feed on Cholesterol,0.8,0.9867,0.4842
3,E,DiehardCombined,20,Using Diet to Treat Asthma and Eczema,0.9,0.997,0.7158
3,E,DiehardCombined,20,Treating Asthma With Plants vs. Pills,0.75,0.9826,0.6211
3,E,DiehardCombined,20,How Fruits and Vegetables Can Treat Asthma,0.75,0.9596,0.614
3,E,DiehardCombined,20,How Fruits and Vegetables Can Prevent Asthma,0.85,0.9909,0.5789
3,E,DiehardCombined,20,Our Tax Dollars Subsidize Unhealthy Foods,0.85,0.9923,0.6947
3,E,DiehardCombined,20,Reducing Arsenic in Chicken and Rice,0.85,0.9668,0.8129
3,E,DiehardCombined,20,How Contaminated Are Our Children?,0.75,0.984,0.4316
3,E,DiehardCombined,20,"Blood Type Diet Perceived as ""Crass Fraud""",0.8,0.9163,0.2157
3,E,DiehardCombined,20,Why Do Heart Doctors Favor Surgery and Drugs Over Diet?,0.75,0.9406,0.4386
3,E,DiehardCombined,50,Breast Cancer Cells Feed on Cholesterol,0.84,0.8898,0.6307
3,E,DiehardCombined,50,Using Diet to Treat Asthma and Eczema,0.84,0.9038,0.7886
3,E,DiehardCombined,50,Treating Asthma With Plants vs. Pills,0.84,0.8874,0.5424
3,E,DiehardCombined,50,How Fruits and Vegetables Can Treat Asthma,0.82,0.8777,0.6146
3,E,DiehardCombined,50,How Fruits and Vegetables Can Prevent Asthma,0.8,0.8697,0.7026
3,E,DiehardCombined,50,Our Tax Dollars Subsidize Unhealthy Foods,0.84,0.8978,0.6562
3,E,DiehardCombined,50,Reducing Arsenic in Chicken and Rice,0.78,0.8638,0.6545
3,E,DiehardCombined,50,How Contaminated Are Our Children?,0.9,0.9301,0.5535
3,E,DiehardCombined,50,"Blood Type Diet Perceived as ""Crass Fraud""",0.78,0.8327,0.4845
3,E,DiehardCombined,50,Why Do Heart Doctors Favor Surgery and Drugs Over Diet?,0.76,0.8239,0.5533
3,E,Ckks,1,Breast Cancer Cells Feed on Cholesterol,1.0,1.0,1.0
3,E,Ckks,1,Using Diet to Treat Asthma and Eczema,1.0,1.0,1.0
3,E,Ckks,1,Treating Asthma With Plants vs. Pills,1.0,1.0,1.0
3,E,Ckks,1,How Fruits and Vegetables Can Treat Asthma,1.0,1.0,1.0
3,E,Ckks,1,How Fruits and Vegetables Can Prevent Asthma,1.0,1.0,1.0
3,E,Ckks,1,Our Tax Dollars Subsidize Unhealthy Foods,1.0,1.0,1.0
3,E,Ckks,1,Reducing Arsenic in Chicken and Rice,1.0,1.0,1.0
3,E,Ckks,1,How Contaminated Are Our Children?,1.0,1.0,1.0
3,E,Ckks,1,"Blood Type Diet Perceived as ""Crass Fraud""",1.0,1.0,1.0
3,E,Ckks,1,Why Do Heart Doctors Favor Surgery and Drugs Over Diet?,1.0,1.0,1.0
3,E,Ckks,5,Breast Cancer Cells Feed on Cholesterol,1.0,1.0,1.0
3,E,Ckks,5,Using Diet to Treat Asthma and Eczema,1.0,1.0,1.0
3,E,Ckks,5,Treating Asthma With Plants vs. Pills,1.0,1.0,1.0
3,E,Ckks,5,How Fruits and Vegetables Can Treat Asthma,1.0,1.0,1.0
3,E,Ckks,5,How Fruits and Vegetables Can Prevent Asthma,1.0,1.0,1.0
3,E,Ckks,5,Our Tax Dollars Subsidize Unhealthy Foods,1.0,1.0,1.0
3,E,Ckks,5,Reducing Arsenic in Chicken and Rice,1.0,1.0,1.0
3,E,Ckks,5,How Contaminated Are Our Children?,1.0,1.0,1.0
3,E,Ckks,5,"Blood Type Diet Perceived as ""Crass Fraud""",1.0,1.0,1.0
3,E,Ckks,5,Why Do Heart Doctors Favor Surgery and Drugs Over Diet?,1.0,1.0,1.0
3,E,Ckks,10,Breast Cancer Cells Feed on Cholesterol,1.0,1.0,1.0
3,E,Ckks,10,Using Diet to Treat Asthma and Eczema,1.0,1.0,1.0
3,E,Ckks,10,Treating Asthma With Plants vs. Pills,1.0,1.0,1.0
3,E,Ckks,10,How Fruits and Vegetables Can Treat Asthma,1.0,1.0,1.0
3,E,Ckks,10,How Fruits and Vegetables Can Prevent Asthma,1.0,1.0,1.0
3,E,Ckks,10,Our Tax Dollars Subsidize Unhealthy Foods,1.0,1.0,1.0
3,E,Ckks,10,Reducing Arsenic in Chicken and Rice,1.0,1.0,1.0
3,E,Ckks,10,How Contaminated Are Our Children?,1.0,1.0,1.0
3,E,Ckks,10,"Blood Type Diet Perceived as ""Crass Fraud""",1.0,1.0,1.0
3,E,Ckks,10,Why Do Heart Doctors Favor Surgery and Drugs Over Diet?,1.0,1.0,1.0
3,E,Ckks,20,Breast Cancer Cells Feed on Cholesterol,1.0,1.0,1.0
3,E,Ckks,20,Using Diet to Treat Asthma and Eczema,1.0,1.0,1.0
3,E,Ckks,20,Treating Asthma With Plants vs. Pills,1.0,1.0,1.0
3,E,Ckks,20,How Fruits and Vegetables Can Treat Asthma,1.0,1.0,1.0
3,E,Ckks,20,How Fruits and Vegetables Can Prevent Asthma,1.0,1.0,1.0
3,E,Ckks,20,Our Tax Dollars Subsidize Unhealthy Foods,1.0,1.0,1.0
3,E,Ckks,20,Reducing Arsenic in Chicken and Rice,1.0,1.0,1.0
3,E,Ckks,20,How Contaminated Are Our Children?,1.0,1.0,1.0
3,E,Ckks,20,"Blood Type Diet Perceived as ""Crass Fraud""",1.0,1.0,1.0
3,E,Ckks,20,Why Do Heart Doctors Favor Surgery and Drugs Over Diet?,1.0,1.0,0.9895
3,E,Ckks,50,Breast Cancer Cells Feed on Cholesterol,1.0,1.0,1.0
3,E,Ckks,50,Using Diet to Treat Asthma and Eczema,1.0,1.0,1.0
3,E,Ckks,50,Treating Asthma With Plants vs. Pills,1.0,1.0,1.0
3,E,Ckks,50,How Fruits and Vegetables Can Treat Asthma,1.0,1.0,0.9984
3,E,Ckks,50,How Fruits and Vegetables Can Prevent Asthma,1.0,1.0,0.9984
3,E,Ckks,50,Our Tax Dollars Subsidize Unhealthy Foods,1.0,1.0,0.9984
3,E,Ckks,50,Reducing Arsenic in Chicken and Rice,1.0,1.0,1.0
3,E,Ckks,50,How Contaminated Are Our Children?,1.0,1.0,1.0
3,E,Ckks,50,"Blood Type Diet Perceived as ""Crass Fraud""",1.0,1.0,0.9984
3,E,Ckks,50,Why Do Heart Doctors Favor Surgery and Drugs Over Diet?,1.0,1.0,0.9984
3,E,CkksCombined,1,Breast Cancer Cells Feed on Cholesterol,1.0,1.0,1.0
3,E,CkksCombined,1,Using Diet to Treat Asthma and Eczema,1.0,1.0,1.0
3,E,CkksCombined,1,Treating Asthma With Plants vs. Pills,1.0,1.0,1.0
3,E,CkksCombined,1,How Fruits and Vegetables Can Treat Asthma,1.0,1.0,1.0
3,E,CkksCombined,1,How Fruits and Vegetables Can Prevent Asthma,1.0,1.0,1.0
3,E,CkksCombined,1,Our Tax Dollars Subsidize Unhealthy Foods,1.0,1.0,1.0
3,E,CkksCombined,1,Reducing Arsenic in Chicken and Rice,1.0,1.0,1.0
3,E,CkksCombined,1,How Contaminated Are Our Children?,1.0,1.0,1.0
3,E,CkksCombined,1,"Blood Type Diet Perceived as ""Crass Fraud""",1.0,1.0,1.0
3,E,CkksCombined,1,Why Do Heart Doctors Favor Surgery and Drugs Over Diet?,1.0,1.0,1.0
3,E,CkksCombined,5,Breast Cancer Cells Feed on Cholesterol,1.0,1.0,1.0
3,E,CkksCombined,5,Using Diet to Treat Asthma and Eczema,1.0,1.0,1.0
3,E,CkksCombined,5,Treating Asthma With Plants vs. Pills,1.0,1.0,0.8
3,E,CkksCombined,5,How Fruits and Vegetables Can Treat Asthma,1.0,1.0,1.0
3,E,CkksCombined,5,How Fruits and Vegetables Can Prevent Asthma,1.0,1.0,1.0
3,E,CkksCombined,5,Our Tax Dollars Subsidize Unhealthy Foods,1.0,1.0,1.0
3,E,CkksCombined,5,Reducing Arsenic in Chicken and Rice,1.0,1.0,1.0
3,E,CkksCombined,5,How Contaminated Are Our Children?,1.0,1.0,1.0
3,E,CkksCombined,5,"Blood Type Diet Perceived as ""Crass Fraud""",1.0,1.0,1.0
3,E,CkksCombined,5,Why Do Heart Doctors Favor Surgery and Drugs Over Diet?,1.0,1.0,0.8
3,E,CkksCombined,10,Breast Cancer Cells Feed on Cholesterol,1.0,1.0,1.0
3,E,CkksCombined,10,Using Diet to Treat Asthma and Eczema,1.0,1.0,0.9111
3,E,CkksCombined,10,Treating Asthma With Plants vs. Pills,1.0,1.0,0.9556
3,E,CkksCombined,10,How Fruits and Vegetables Can Treat Asthma,1.0,1.0,1.0
3,E,CkksCombined,10,How Fruits and Vegetables Can Prevent Asthma,1.0,1.0,1.0
3,E,CkksCombined,10,Our Tax Dollars Subsidize Unhealthy Foods,1.0,1.0,0.9111
3,E,CkksCombined,10,Reducing Arsenic in Chicken and Rice,1.0,1.0,0.9556
3,E,CkksCombined,10,How Contaminated Are Our Children?,1.0,1.0,1.0
3,E,CkksCombined,10,"Blood Type Diet Perceived as ""Crass Fraud""",1.0,1.0,0.9556
3,E,CkksCombined,10,Why Do Heart Doctors Favor Surgery and Drugs Over Diet?,1.0,1.0,0.9111
3,E,CkksCombined,20,Breast Cancer Cells Feed on Cholesterol,0.95,0.9999,0.9895
3,E,CkksCombined,20,Using Diet to Treat Asthma and Eczema,0.95,0.9999,0.9474
3,E,CkksCombined,20,Treating Asthma With Plants vs. Pills,1.0,1.0,0.9579
3,E,CkksCombined,20,How Fruits and Vegetables Can Treat Asthma,1.0,1.0,0.9895
3,E,CkksCombined,20,How Fruits and Vegetables Can Prevent Asthma,0.95,0.9999,0.9895
3,E,CkksCombined,20,Our Tax Dollars Subsidize Unhealthy Foods,0.95,0.9998,0.9474
3,E,CkksCombined,20,Reducing Arsenic in Chicken and Rice,1.0,1.0,0.9684
3,E,CkksCombined,20,How Contaminated Are Our Children?,0.95,0.9997,0.9895
3,E,CkksCombined,20,"Blood Type Diet Perceived as ""Crass Fraud""",1.0,1.0,0.9474
3,E,CkksCombined,20,Why Do Heart Doctors Favor Surgery and Drugs Over Diet?,0.95,0.9999,0.9474
3,E,CkksCombined,50,Breast Cancer Cells Feed on Cholesterol,0.98,0.9881,0.9541
3,E,CkksCombined,50,Using Diet to Treat Asthma and Eczema,1.0,1.0,0.9722
3,E,CkksCombined,50,Treating Asthma With Plants vs. Pills,1.0,1.0,0.9706
3,E,CkksCombined,50,How Fruits and Vegetables Can Treat Asthma,1.0,1.0,0.9657
3,E,CkksCombined,50,How Fruits and Vegetables Can Prevent Asthma,1.0,1.0,0.9412
3,E,CkksCombined,50,Our Tax Dollars Subsidize Unhealthy Foods,0.96,0.9766,0.9628
3,E,CkksCombined,50,Reducing Arsenic in Chicken and Rice,0.98,0.9897,0.9711
3,E,CkksCombined,50,How Contaminated Are Our Children?,1.0,1.0,0.9722
3,E,CkksCombined,50,"Blood Type Diet Perceived as ""Crass Fraud""",0.98,0.9877,0.949
3,E,CkksCombined,50,Why Do Heart Doctors Favor Surgery and Drugs Over Diet?,0.98,0.9879,0.9609
4,E,Scrambling,1,Breast Cancer Cells Feed on Cholesterol,1.0,1.0,1.0
4,E,Scrambling,1,Using Diet to Treat Asthma and Eczema,1.0,1.0,1.0
4,E,Scrambling,1,Treating Asthma With Plants vs. Pills,1.0,1.0,1.0
4,E,Scrambling,1,How Fruits and Vegetables Can Treat Asthma,1.0,1.0,1.0
4,E,Scrambling,1,How Fruits and Vegetables Can Prevent Asthma,1.0,1.0,1.0
4,E,Scrambling,1,Our Tax Dollars Subsidize Unhealthy Foods,1.0,1.0,1.0
4,E,Scrambling,1,Reducing Arsenic in Chicken and Rice,1.0,1.0,1.0
4,E,Scrambling,1,How Contaminated Are Our Children?,1.0,1.0,1.0
4,E,Scrambling,1,"Blood Type Diet Perceived as ""Crass Fraud""",1.0,1.0,1.0
4,E,Scrambling,1,Why Do Heart Doctors Favor Surgery and Drugs Over Diet?,1.0,1.0,1.0
4,E,Scrambling,5,Breast Cancer Cells Feed on Cholesterol,1.0,1.0,1.0
4,E,Scrambling,5,Using Diet to Treat Asthma and Eczema,1.0,1.0,1.0
4,E,Scrambling,5,Treating Asthma With Plants vs. Pills,1.0,1.0,1.0
4,E,Scrambling,5,How Fruits and Vegetables Can Treat Asthma,1.0,1.0,1.0
4,E,Scrambling,5,How Fruits and Vegetables Can Prevent Asthma,1.0,1.0,1.0
4,E,Scrambling,5,Our Tax Dollars Subsidize Unhealthy Foods,1.0,1.0,1.0
4,E,Scrambling,5,Reducing Arsenic in Chicken and Rice,1.0,1.0,1.0
4,E,Scrambling,5,How Contaminated Are Our Children?,1.0,1.0,1.0
4,E,Scrambling,5,"Blood Type Diet Perceived as ""Crass Fraud""",1.0,1.0,1.0
4,E,Scrambling,5,Why Do Heart Doctors Favor Surgery and Drugs Over Diet?,1.0,1.0,0.8
4,E,Scrambling,10,Breast Cancer Cells Feed on Cholesterol,1.0,1.0,1.0
4,E,Scrambling,10,Using Diet to Treat Asthma and Eczema,1.0,1.0,1.0
4,E,Scrambling,10,Treating Asthma With Plants vs. Pills,1.0,1.0,1.0
4,E,Scrambling,10,How Fruits and Vegetables Can Treat Asthma,1.0,1.0,1.0
4,E,Scrambling,10,How Fruits and Vegetables Can Prevent Asthma,1.0,1.0,1.0
4,E,Scrambling,10,Our Tax Dollars Subsidize Unhealthy Foods,1.0,1.0,1.0
4,E,Scrambling,10,Reducing Arsenic in Chicken and Rice,1.0,1.0,1.0
4,E,Scrambling,10,How Contaminated Are Our Children?,1.0,1.0,1.0
4,E,Scrambling,10,"Blood Type Diet Perceived as ""Crass Fraud""",1.0,1.0,1.0
4,E,Scrambling,10,Why Do Heart Doctors Favor Surgery and Drugs Over Diet?,1.0,1.0,0.9556
4,E,Scrambling,20,Breast Cancer Cells Feed on Cholesterol,1.0,1.0,1.0
4,E,Scrambling,20,Using Diet to Treat Asthma and Eczema,1.0,1.0,1.0
4,E,Scrambling,20,Treating Asthma With Plants vs. Pills,1.0,1.0,1.0
4,E,Scrambling,20,How Fruits and Vegetables Can Treat Asthma,1.0,1.0,1.0
4,E,Scrambling,20,How Fruits and Vegetables Can Prevent Asthma,1.0,1.0,1.0
4,E,Scrambling,20,Our Tax Dollars Subsidize Unhealthy Foods,1.0,1.0,1.0
4,E,Scrambling,20,Reducing Arsenic in Chicken and Rice,1.0,1.0,1.0
4,E,Scrambling,20,How Contaminated Are Our Children?,1.0,1.0,1.0
4,E,Scrambling,20,"Blood Type Diet Perceived as ""Crass Fraud""",1.0,1.0,1.0
4,E,Scrambling,20,Why Do Heart Doctors Favor Surgery and Drugs Over Diet?,1.0,1.0,0.9895
4,E,Scrambling,50,Breast Cancer Cells Feed on Cholesterol,1.0,1.0,1.0
4,E,Scrambling,50,Using Diet to Treat Asthma and Eczema,1.0,1.0,1.0
4,E,Scrambling,50,Treating Asthma With Plants vs. Pills,1.0,1.0,0.9984
4,E,Scrambling,50,How Fruits and Vegetables Can Treat Asthma,1.0,1.0,1.0
4,E,Scrambling,50,How Fruits and Vegetables Can Prevent Asthma,1.0,1.0,1.0
4,E,Scrambling,50,Our Tax Dollars Subsidize Unhealthy Foods,1.0,1.0,1.0
