trial,exp,algorithm,corpus_size,noise_label,noise_min,noise_max,noise_range_pct,top_k,query,recall_at_k,ndcg_at_k,score_entropy,score_variance,enc_total_us
3,I,Combined,3190,1%,0.99,1.01,1.0,10,how many episodes are in chicago fire season 4,1.0,1.0,1.5571,0.028375,22458
3,I,Combined,3190,1%,0.99,1.01,1.0,10,who sings love will keep us alive by the eagles,1.0,1.0,1.1683,0.021697,20340
3,I,Combined,3190,1%,0.99,1.01,1.0,10,who is the leader of the ontario pc party,1.0,1.0,1.6434,0.018127,16261
3,I,Combined,3190,1%,0.99,1.01,1.0,10,nitty gritty dirt band fishin in the dark album,1.0,1.0,1.2799,0.018598,16027
3,I,Combined,3190,1%,0.99,1.01,1.0,10,who were the three elves who got rings,1.0,1.0,1.973,0.013553,15469
3,I,Combined,3190,1%,0.99,1.01,1.0,10,converting stereo signal to mono signal is called,1.0,1.0,1.973,0.011297,15950
3,I,Combined,3190,1%,0.99,1.01,1.0,10,in order to prove disparate impact you first must establish,1.0,1.0,1.6957,0.003489,14446
3,I,Combined,3190,1%,0.99,1.01,1.0,10,where do characters live in this is us,1.0,1.0,1.2799,0.011777,14983
3,I,Combined,3190,1%,0.99,1.01,1.0,10,who makes the decisions about what to produce in a market economy,1.0,1.0,1.1683,0.015644,14635
3,I,Combined,3190,1%,0.99,1.01,1.0,10,when is the new tappan zee bridge going to be finished,1.0,1.0,0.8018,0.031139,14403
3,I,Combined,3190,1%,0.99,1.01,1.0,10,who recorded i can't help falling in love with you,1.0,1.0,1.5048,0.011224,13919
3,I,Combined,3190,1%,0.99,1.01,1.0,10,who plays the doc in back to the future,1.0,1.0,1.3662,0.008201,13949
3,I,Combined,3190,1%,0.99,1.01,1.0,10,when did they stop cigarette advertising on television,1.0,1.0,1.3592,0.022877,13398
3,I,Combined,3190,1%,0.99,1.01,1.0,10,who has been chosen as the brand ambassador of the campaign 'beti bachao-beti padhao,1.0,1.0,1.1683,0.014336,11508
3,I,Combined,3190,1%,0.99,1.01,1.0,10,how many seasons of prison break are on netflix,1.0,1.0,1.4185,0.021165,11094
3,I,Combined,3190,1%,0.99,1.01,1.0,10,what was the name of atom bomb dropped by usa on hiroshima,1.0,1.0,1.6957,0.017704,11198
3,I,Combined,3190,1%,0.99,1.01,1.0,10,when did the us take over wake island,1.0,1.0,1.4185,0.026081,15813
3,I,Combined,3190,1%,0.99,1.01,1.0,10,when did american two party system began to emerge,1.0,1.0,1.4979,0.021085,33259
3,I,Combined,3190,1%,0.99,1.01,1.0,10,where are the mitochondria located in the sperm,1.0,1.0,2.164,0.008227,15135
3,I,Combined,3190,1%,0.99,1.01,1.0,10,how many lines of symmetry are there in a equilateral triangle,1.0,1.0,1.2275,0.030554,12856
3,I,Combined,3190,1%,0.99,1.01,1.0,10,how many seasons of the oc are there,1.0,1.0,1.2799,0.006329,12198
3,I,Combined,3190,1%,0.99,1.01,1.0,10,latest season on keeping up with the kardashians,1.0,1.0,1.1683,0.011499,12857
3,I,Combined,3190,1%,0.99,1.01,1.0,10,how dose the poet present death as a voyage in crossing the bar,1.0,1.0,1.5048,0.011702,11813
3,I,Combined,3190,1%,0.99,1.01,1.0,10,who were farmers who kept a small portion of their crops & gave the rest to the landowners,1.0,1.0,1.8344,0.005265,11725
3,I,Combined,3190,1%,0.99,1.01,1.0,10,what is pumped up kicks the song about,1.0,1.0,1.6094,0.032112,13824
3,I,Combined,3190,1%,0.99,1.01,1.0,10,2. what are the reasons states impose protectionists policies on other countries,1.0,1.0,1.6434,0.009906,16410
3,I,Combined,3190,1%,0.99,1.01,1.0,10,where are they building the new raiders stadium,1.0,1.0,1.8344,0.013375,13363
3,I,Combined,3190,1%,0.99,1.01,1.0,10,what event provoked congress to propose the eleventh amendment and the states to ratify it,1.0,1.0,1.973,0.017731,11444
3,I,Combined,3190,1%,0.99,1.01,1.0,10,does joe die in the purge election year,1.0,1.0,0.9404,0.013763,11508
3,I,Combined,3190,10%,0.9,1.1,10.0,10,what is non controlling interest on balance sheet,1.0,1.0,2.0253,0.007629,37054
3,I,Combined,3190,10%,0.9,1.1,10.0,10,how many episodes are in chicago fire season 4,1.0,1.0,1.5571,0.028118,33316
3,I,Combined,3190,10%,0.9,1.1,10.0,10,who sings love will keep us alive by the eagles,1.0,1.0,1.1683,0.021461,17571
3,I,Combined,3190,10%,0.9,1.1,10.0,10,who is the leader of the ontario pc party,1.0,1.0,1.6434,0.017829,13920
3,I,Combined,3190,10%,0.9,1.1,10.0,10,nitty gritty dirt band fishin in the dark album,1.0,1.0,1.2799,0.018098,15354
3,I,Combined,3190,10%,0.9,1.1,10.0,10,who were the three elves who got rings,1.0,1.0,1.973,0.013706,12683
3,I,Combined,3190,10%,0.9,1.1,10.0,10,converting stereo signal to mono signal is called,1.0,1.0,1.973,0.011271,12097
3,I,Combined,3190,10%,0.9,1.1,10.0,10,in order to prove disparate impact you first must establish,1.0,1.0,1.5048,0.003366,10713
3,I,Combined,3190,10%,0.9,1.1,10.0,10,where do characters live in this is us,1.0,1.0,1.2206,0.011601,11059
3,I,Combined,3190,10%,0.9,1.1,10.0,10,who makes the decisions about what to produce in a market economy,0.9,0.9528,1.1683,0.015209,11743
3,I,Combined,3190,10%,0.9,1.1,10.0,10,when is the new tappan zee bridge going to be finished,0.9,0.9598,0.8018,0.030882,10927
3,I,Combined,3190,10%,0.9,1.1,10.0,10,who recorded i can't help falling in love with you,1.0,0.9999,1.6957,0.01129,12640
3,I,Combined,3190,10%,0.9,1.1,10.0,10,who plays the doc in back to the future,1.0,1.0,1.3662,0.008091,11641
3,I,Combined,3190,10%,0.9,1.1,10.0,10,when did they stop cigarette advertising on television,1.0,1.0,1.3592,0.02297,13358
3,I,Combined,3190,10%,0.9,1.1,10.0,10,who has been chosen as the brand ambassador of the campaign 'beti bachao-beti padhao,0.9,0.9554,1.1683,0.013965,12582
3,I,Combined,3190,10%,0.9,1.1,10.0,10,how many seasons of prison break are on netflix,1.0,1.0,1.4185,0.020701,12909
3,I,Combined,3190,10%,0.9,1.1,10.0,10,what was the name of atom bomb dropped by usa on hiroshima,1.0,1.0,1.6957,0.01712,16280
3,I,Combined,3190,10%,0.9,1.1,10.0,10,when did the us take over wake island,1.0,1.0,1.4185,0.025488,15753
3,I,Combined,3190,10%,0.9,1.1,10.0,10,when did american two party system began to emerge,0.9,0.9603,1.4979,0.020848,15123
3,I,Combined,3190,10%,0.9,1.1,10.0,10,where are the mitochondria located in the sperm,1.0,1.0,2.164,0.007937,15784
3,I,Combined,3190,10%,0.9,1.1,10.0,10,how many lines of symmetry are there in a equilateral triangle,1.0,1.0,1.2275,0.030197,14076
3,I,Combined,3190,10%,0.9,1.1,10.0,10,how many seasons of the oc are there,1.0,1.0,1.3592,0.006186,14455
3,I,Combined,3190,10%,0.9,1.1,10.0,10,latest season on keeping up with the kardashians,1.0,1.0,1.1935,0.0116,14136
3,I,Combined,3190,10%,0.9,1.1,10.0,10,how dose the poet present death as a voyage in crossing the bar,0.9,0.9541,1.5048,0.011303,13283
3,I,Combined,3190,10%,0.9,1.1,10.0,10,who were farmers who kept a small portion of their crops & gave the rest to the landowners,0.9,0.9524,1.8344,0.00517,13174
3,I,Combined,3190,10%,0.9,1.1,10.0,10,what is pumped up kicks the song about,1.0,1.0,1.6094,0.03149,14255
3,I,Combined,3190,10%,0.9,1.1,10.0,10,2. what are the reasons states impose protectionists policies on other countries,1.0,1.0,1.6434,0.009652,12437
3,I,Combined,3190,10%,0.9,1.1,10.0,10,where are they building the new raiders stadium,1.0,1.0,1.973,0.013045,13053
3,I,Combined,3190,10%,0.9,1.1,10.0,10,what event provoked congress to propose the eleventh amendment and the states to ratify it,1.0,1.0,1.973,0.017004,11930
3,I,Combined,3190,10%,0.9,1.1,10.0,10,does joe die in the purge election year,1.0,1.0,0.9404,0.013319,13897
3,I,Combined,3190,30%,0.7,1.3,30.0,10,what is non controlling interest on balance sheet,1.0,1.0,2.164,0.007162,34485
3,I,Combined,3190,30%,0.7,1.3,30.0,10,how many episodes are in chicago fire season 4,0.9,0.9643,1.6957,0.026092,25536
3,I,Combined,3190,30%,0.7,1.3,30.0,10,who sings love will keep us alive by the eagles,1.0,1.0,1.1683,0.020015,19199
3,I,Combined,3190,30%,0.7,1.3,30.0,10,who is the leader of the ontario pc party,1.0,1.0,1.8344,0.015599,16558
3,I,Combined,3190,30%,0.7,1.3,30.0,10,nitty gritty dirt band fishin in the dark album,1.0,0.9998,1.3138,0.015889,16604
3,I,Combined,3190,30%,0.7,1.3,30.0,10,who were the three elves who got rings,1.0,1.0,1.6094,0.012641,16134
3,I,Combined,3190,30%,0.7,1.3,30.0,10,converting stereo signal to mono signal is called,1.0,1.0,1.8344,0.010361,15734
3,I,Combined,3190,30%,0.7,1.3,30.0,10,in order to prove disparate impact you first must establish,1.0,1.0,1.6957,0.002937,15869
3,I,Combined,3190,30%,0.7,1.3,30.0,10,where do characters live in this is us,1.0,1.0,1.2799,0.009653,14724
3,I,Combined,3190,30%,0.7,1.3,30.0,10,who makes the decisions about what to produce in a market economy,1.0,0.9999,1.1935,0.013752,14935
3,I,Combined,3190,30%,0.7,1.3,30.0,10,when is the new tappan zee bridge going to be finished,0.9,0.9556,1.0889,0.027753,15240
3,I,Combined,3190,30%,0.7,1.3,30.0,10,who recorded i can't help falling in love with you,0.9,0.9549,1.6957,0.009573,15148
3,I,Combined,3190,30%,0.7,1.3,30.0,10,who plays the doc in back to the future,1.0,1.0,1.5048,0.007258,15574
3,I,Combined,3190,30%,0.7,1.3,30.0,10,when did they stop cigarette advertising on television,1.0,1.0,1.4979,0.021218,15475
3,I,Combined,3190,30%,0.7,1.3,30.0,10,who has been chosen as the brand ambassador of the campaign 'beti bachao-beti padhao,0.9,0.9553,1.2206,0.013017,13973
3,I,Combined,3190,30%,0.7,1.3,30.0,10,how many seasons of prison break are on netflix,0.9,0.9571,1.3592,0.018306,14768
3,I,Combined,3190,30%,0.7,1.3,30.0,10,what was the name of atom bomb dropped by usa on hiroshima,0.9,0.9576,1.6094,0.015916,14573
3,I,Combined,3190,30%,0.7,1.3,30.0,10,when did the us take over wake island,1.0,0.9999,1.6094,0.022832,14415
3,I,Combined,3190,30%,0.7,1.3,30.0,10,when did american two party system began to emerge,0.9,0.9602,1.6094,0.0185,13241
3,I,Combined,3190,30%,0.7,1.3,30.0,10,where are the mitochondria located in the sperm,1.0,1.0,2.0253,0.006997,13186
3,I,Combined,3190,30%,0.7,1.3,30.0,10,how many lines of symmetry are there in a equilateral triangle,1.0,1.0,1.2275,0.027362,11095
3,I,Combined,3190,30%,0.7,1.3,30.0,10,how many seasons of the oc are there,1.0,0.9999,1.2275,0.00608,12663
3,I,Combined,3190,30%,0.7,1.3,30.0,10,latest season on keeping up with the kardashians,0.9,0.9511,1.0889,0.009864,12465
3,I,Combined,3190,30%,0.7,1.3,30.0,10,how dose the poet present death as a voyage in crossing the bar,1.0,1.0,1.6957,0.009702,12757
3,I,Combined,3190,30%,0.7,1.3,30.0,10,who were farmers who kept a small portion of their crops & gave the rest to the landowners,1.0,0.9996,1.6094,0.004862,12474
3,I,Combined,3190,30%,0.7,1.3,30.0,10,what is pumped up kicks the song about,1.0,1.0,1.3592,0.029245,13442
3,I,Combined,3190,30%,0.7,1.3,30.0,10,2. what are the reasons states impose protectionists policies on other countries,1.0,0.9998,1.5048,0.008621,12029
3,I,Combined,3190,30%,0.7,1.3,30.0,10,where are they building the new raiders stadium,1.0,1.0,1.8344,0.012118,12684
3,I,Combined,3190,30%,0.7,1.3,30.0,10,what event provoked congress to propose the eleventh amendment and the states to ratify it,1.0,1.0,1.8344,0.015845,11928
3,I,Combined,3190,30%,0.7,1.3,30.0,10,does joe die in the purge election year,0.9,0.9488,0.9404,0.011566,11537
3,I,Combined,3190,50%,0.5,1.5,50.0,10,what is non controlling interest on balance sheet,1.0,1.0,2.3026,0.005768,36912
3,I,Combined,3190,50%,0.5,1.5,50.0,10,how many episodes are in chicago fire season 4,1.0,1.0,1.7481,0.019103,23533
3,I,Combined,3190,50%,0.5,1.5,50.0,10,who sings love will keep us alive by the eagles,0.9,0.9522,1.1683,0.015657,19656
3,I,Combined,3190,50%,0.5,1.5,50.0,10,who is the leader of the ontario pc party,1.0,0.9999,1.4979,0.012834,16411
3,I,Combined,3190,50%,0.5,1.5,50.0,10,nitty gritty dirt band fishin in the dark album,1.0,0.9994,1.3138,0.011475,16320
3,I,Combined,3190,50%,0.5,1.5,50.0,10,who were the three elves who got rings,1.0,1.0,1.8344,0.009651,15463
3,I,Combined,3190,50%,0.5,1.5,50.0,10,converting stereo signal to mono signal is called,1.0,1.0,1.973,0.008151,14696
3,I,Combined,3190,50%,0.5,1.5,50.0,10,in order to prove disparate impact you first must establish,1.0,0.9997,1.6957,0.002091,14797
3,I,Combined,3190,50%,0.5,1.5,50.0,10,where do characters live in this is us,0.8,0.9035,1.0889,0.007803,15435
3,I,Combined,3190,50%,0.5,1.5,50.0,10,who makes the decisions about what to produce in a market economy,1.0,0.9996,0.8018,0.009968,15012
3,I,Combined,3190,50%,0.5,1.5,50.0,10,when is the new tappan zee bridge going to be finished,0.9,0.9595,0.8018,0.021714,14605
3,I,Combined,3190,50%,0.5,1.5,50.0,10,who recorded i can't help falling in love with you,1.0,0.9999,1.6957,0.008636,14354
3,I,Combined,3190,50%,0.5,1.5,50.0,10,who plays the doc in back to the future,1.0,0.9982,1.5048,0.005861,13270
3,I,Combined,3190,50%,0.5,1.5,50.0,10,when did they stop cigarette advertising on television,1.0,1.0,1.4979,0.016153,13205
3,I,Combined,3190,50%,0.5,1.5,50.0,10,who has been chosen as the brand ambassador of the campaign 'beti bachao-beti padhao,0.9,0.9545,1.2206,0.010109,13375
3,I,Combined,3190,50%,0.5,1.5,50.0,10,how many seasons of prison break are on netflix,0.9,0.957,1.3592,0.014057,12792
3,I,Combined,3190,50%,0.5,1.5,50.0,10,what was the name of atom bomb dropped by usa on hiroshima,0.9,0.959,1.5048,0.012884,13231
3,I,Combined,3190,50%,0.5,1.5,50.0,10,when did the us take over wake island,1.0,0.9999,1.5048,0.017484,12825
3,I,Combined,3190,50%,0.5,1.5,50.0,10,when did american two party system began to emerge,0.8,0.9124,1.6094,0.015725,12726
3,I,Combined,3190,50%,0.5,1.5,50.0,10,where are the mitochondria located in the sperm,1.0,0.9999,1.8344,0.005856,12411
3,I,Combined,3190,50%,0.5,1.5,50.0,10,how many lines of symmetry are there in a equilateral triangle,0.9,0.965,1.2275,0.020037,12274
3,I,Combined,3190,50%,0.5,1.5,50.0,10,how many seasons of the oc are there,1.0,0.9996,1.4185,0.003869,10863
3,I,Combined,3190,50%,0.5,1.5,50.0,10,latest season on keeping up with the kardashians,1.0,0.9994,1.4708,0.009006,12210
3,I,Combined,3190,50%,0.5,1.5,50.0,10,how dose the poet present death as a voyage in crossing the bar,0.9,0.9521,1.4708,0.008731,11349
3,I,Combined,3190,50%,0.5,1.5,50.0,10,who were farmers who kept a small portion of their crops & gave the rest to the landowners,1.0,0.9997,2.164,0.003627,11133
3,I,Combined,3190,50%,0.5,1.5,50.0,10,what is pumped up kicks the song about,1.0,1.0,1.6094,0.021513,12228
3,I,Combined,3190,50%,0.5,1.5,50.0,10,2. what are the reasons states impose protectionists policies on other countries,1.0,0.9999,1.4708,0.006361,10271
3,I,Combined,3190,50%,0.5,1.5,50.0,10,where are they building the new raiders stadium,1.0,0.9998,1.8344,0.009111,11975
3,I,Combined,3190,50%,0.5,1.5,50.0,10,what event provoked congress to propose the eleventh amendment and the states to ratify it,1.0,1.0,2.0253,0.011697,11980
3,I,Combined,3190,50%,0.5,1.5,50.0,10,does joe die in the purge election year,0.9,0.9548,0.9404,0.009553,12064
3,I,Combined,3190,70%,0.3,1.7,70.0,10,what is non controlling interest on balance sheet,1.0,1.0,2.164,0.003247,34223
3,I,Combined,3190,70%,0.3,1.7,70.0,10,how many episodes are in chicago fire season 4,1.0,1.0,1.7481,0.013864,23318
3,I,Combined,3190,70%,0.3,1.7,70.0,10,who sings love will keep us alive by the eagles,1.0,0.9997,1.0889,0.010367,21269
3,I,Combined,3190,70%,0.3,1.7,70.0,10,who is the leader of the ontario pc party,1.0,0.9999,1.4979,0.009147,17018
3,I,Combined,3190,70%,0.3,1.7,70.0,10,nitty gritty dirt band fishin in the dark album,0.9,0.9549,1.2799,0.008064,15963
3,I,Combined,3190,70%,0.3,1.7,70.0,10,who were the three elves who got rings,0.9,0.9595,1.6957,0.006642,16118
3,I,Combined,3190,70%,0.3,1.7,70.0,10,converting stereo signal to mono signal is called,0.9,0.9605,1.6434,0.005191,15811
3,I,Combined,3190,70%,0.3,1.7,70.0,10,in order to prove disparate impact you first must establish,0.9,0.9483,1.6957,0.001547,15848
3,I,Combined,3190,70%,0.3,1.7,70.0,10,where do characters live in this is us,1.0,1.0,1.0889,0.005833,14549
3,I,Combined,3190,70%,0.3,1.7,70.0,10,who makes the decisions about what to produce in a market economy,0.9,0.9449,1.0889,0.008935,13096
3,I,Combined,3190,70%,0.3,1.7,70.0,10,when is the new tappan zee bridge going to be finished,0.9,0.9598,0.8018,0.014182,12397
3,I,Combined,3190,70%,0.3,1.7,70.0,10,who recorded i can't help falling in love with you,0.9,0.9547,1.6957,0.005309,11892
3,I,Combined,3190,70%,0.3,1.7,70.0,10,who plays the doc in back to the future,0.9,0.9487,1.6957,0.003741,10954
3,I,Combined,3190,70%,0.3,1.7,70.0,10,when did they stop cigarette advertising on television,0.9,0.9601,1.4979,0.012035,11274
3,I,Combined,3190,70%,0.3,1.7,70.0,10,who has been chosen as the brand ambassador of the campaign 'beti bachao-beti padhao,0.8,0.9078,1.1683,0.006018,11001
3,I,Combined,3190,70%,0.3,1.7,70.0,10,how many seasons of prison break are on netflix,1.0,0.9992,1.2275,0.008846,11844
3,I,Combined,3190,70%,0.3,1.7,70.0,10,what was the name of atom bomb dropped by usa on hiroshima,1.0,0.9999,1.6094,0.007455,10630
3,I,Combined,3190,70%,0.3,1.7,70.0,10,when did the us take over wake island,1.0,0.9996,1.6434,0.011537,12730
3,I,Combined,3190,70%,0.3,1.7,70.0,10,when did american two party system began to emerge,0.9,0.9586,1.4979,0.012631,12026
3,I,Combined,3190,70%,0.3,1.7,70.0,10,where are the mitochondria located in the sperm,1.0,0.9998,1.6957,0.003391,11701
3,I,Combined,3190,70%,0.3,1.7,70.0,10,how many lines of symmetry are there in a equilateral triangle,0.8,0.9257,1.4185,0.014823,11214
3,I,Combined,3190,70%,0.3,1.7,70.0,10,how many seasons of the oc are there,0.9,0.9487,1.3592,0.002639,12277
3,I,Combined,3190,70%,0.3,1.7,70.0,10,latest season on keeping up with the kardashians,0.8,0.8993,1.1683,0.004821,12513
3,I,Combined,3190,70%,0.3,1.7,70.0,10,how dose the poet present death as a voyage in crossing the bar,0.8,0.9049,1.6094,0.004958,12277
3,I,Combined,3190,70%,0.3,1.7,70.0,10,who were farmers who kept a small portion of their crops & gave the rest to the landowners,0.9,0.9517,2.164,0.002299,11465
3,I,Combined,3190,70%,0.3,1.7,70.0,10,what is pumped up kicks the song about,0.9,0.9584,1.6094,0.016482,12415
3,I,Combined,3190,70%,0.3,1.7,70.0,10,2. what are the reasons states impose protectionists policies on other countries,0.9,0.954,1.6434,0.005006,10767
3,I,Combined,3190,70%,0.3,1.7,70.0,10,where are they building the new raiders stadium,1.0,0.9999,1.973,0.006237,12514
3,I,Combined,3190,70%,0.3,1.7,70.0,10,what event provoked congress to propose the eleventh amendment and the states to ratify it,1.0,0.9998,1.6094,0.007899,11895
3,I,Combined,3190,70%,0.3,1.7,70.0,10,does joe die in the purge election year,0.9,0.9515,0.639,0.006489,11185
4,I,Combined,3190,0%,1.0,1.0,0.0,10,what is non controlling interest on balance sheet,1.0,1.0,2.164,0.007733,32420
4,I,Combined,3190,0%,1.0,1.0,0.0,10,how many episodes are in chicago fire season 4,1.0,1.0,1.5571,0.028354,23281
4,I,Combined,3190,0%,1.0,1.0,0.0,10,who sings love will keep us alive by the eagles,1.0,1.0,1.1683,0.021697,20664
4,I,Combined,3190,0%,1.0,1.0,0.0,10,who is the leader of the ontario pc party,1.0,1.0,1.6434,0.018128,18458
4,I,Combined,3190,0%,1.0,1.0,0.0,10,nitty gritty dirt band fishin in the dark album,1.0,1.0,1.2799,0.018568,17347
4,I,Combined,3190,0%,1.0,1.0,0.0,10,who were the three elves who got rings,1.0,1.0,1.973,0.013581,17073
4,I,Combined,3190,0%,1.0,1.0,0.0,10,converting stereo signal to mono signal is called,1.0,1.0,1.973,0.011298,15521
4,I,Combined,3190,0%,1.0,1.0,0.0,10,in order to prove disparate impact you first must establish,1.0,1.0,1.6957,0.003484,15136
4,I,Combined,3190,0%,1.0,1.0,0.0,10,where do characters live in this is us,1.0,1.0,1.2799,0.011781,14618
4,I,Combined,3190,0%,1.0,1.0,0.0,10,who makes the decisions about what to produce in a market economy,1.0,1.0,1.1683,0.015682,14728
4,I,Combined,3190,0%,1.0,1.0,0.0,10,when is the new tappan zee bridge going to be finished,1.0,1.0,0.8018,0.031165,14239
4,I,Combined,3190,0%,1.0,1.0,0.0,10,who recorded i can't help falling in love with you,1.0,1.0,1.5048,0.011207,13893
4,I,Combined,3190,0%,1.0,1.0,0.0,10,who plays the doc in back to the future,1.0,1.0,1.3662,0.008204,13554
4,I,Combined,3190,0%,1.0,1.0,0.0,10,when did they stop cigarette advertising on television,1.0,1.0,1.3592,0.022908,12604
4,I,Combined,3190,0%,1.0,1.0,0.0,10,who has been chosen as the brand ambassador of the campaign 'beti bachao-beti padhao,1.0,1.0,1.1683,0.014328,12655
4,I,Combined,3190,0%,1.0,1.0,0.0,10,how many seasons of prison break are on netflix,1.0,1.0,1.4185,0.021162,13223
4,I,Combined,3190,0%,1.0,1.0,0.0,10,what was the name of atom bomb dropped by usa on hiroshima,1.0,1.0,1.6957,0.017727,11153
4,I,Combined,3190,0%,1.0,1.0,0.0,10,when did the us take over wake island,1.0,1.0,1.4185,0.026058,14318
4,I,Combined,3190,0%,1.0,1.0,0.0,10,when did american two party system began to emerge,1.0,1.0,1.4979,0.021058,13354
4,I,Combined,3190,0%,1.0,1.0,0.0,10,where are the mitochondria located in the sperm,1.0,1.0,2.164,0.008227,12885
4,I,Combined,3190,0%,1.0,1.0,0.0,10,how many lines of symmetry are there in a equilateral triangle,1.0,1.0,1.2275,0.03056,11377
4,I,Combined,3190,0%,1.0,1.0,0.0,10,how many seasons of the oc are there,1.0,1.0,1.2799,0.006332,12364
4,I,Combined,3190,0%,1.0,1.0,0.0,10,latest season on keeping up with the kardashians,1.0,1.0,1.1683,0.011513,11492
4,I,Combined,3190,0%,1.0,1.0,0.0,10,how dose the poet present death as a voyage in crossing the bar,1.0,1.0,1.5048,0.011719,11508
4,I,Combined,3190,0%,1.0,1.0,0.0,10,who were farmers who kept a small portion of their crops & gave the rest to the landowners,1.0,1.0,1.8344,0.005261,11601
4,I,Combined,3190,0%,1.0,1.0,0.0,10,what is pumped up kicks the song about,1.0,1.0,1.6094,0.03212,11746
4,I,Combined,3190,0%,1.0,1.0,0.0,10,2. what are the reasons states impose protectionists policies on other countries,1.0,1.0,1.6434,0.009925,10248
4,I,Combined,3190,0%,1.0,1.0,0.0,10,where are they building the new raiders stadium,1.0,1.0,1.8344,0.013377,11451
4,I,Combined,3190,0%,1.0,1.0,0.0,10,what event provoked congress to propose the eleventh amendment and the states to ratify it,1.0,1.0,1.973,0.017713,11753
4,I,Combined,3190,0%,1.0,1.0,0.0,10,does joe die in the purge election year,1.0,1.0,0.9404,0.013761,11313
4,I,Combined,3190,1%,0.99,1.01,1.0,10,what is non controlling interest on balance sheet,1.0,1.0,2.0253,0.00775,18861
4,I,Combined,3190,1%,0.99,1.01,1.0,10,how many episodes are in chicago fire season 4,1.0,1.0,1.5571,0.028359,18765
4,I,Combined,3190,1%,0.99,1.01,1.0,10,who sings love will keep us alive by the eagles,1.0,1.0,1.1683,0.021716,22237
4,I,Combined,3190,1%,0.99,1.01,1.0,10,who is the leader of the ontario pc party,1.0,1.0,1.6434,0.018115,11861
4,I,Combined,3190,1%,0.99,1.01,1.0,10,nitty gritty dirt band fishin in the dark album,1.0,1.0,1.2799,0.018502,19060
4,I,Combined,3190,1%,0.99,1.01,1.0,10,who were the three elves who got rings,1.0,1.0,1.973,0.013568,15019
4,I,Combined,3190,1%,0.99,1.01,1.0,10,converting stereo signal to mono signal is called,1.0,1.0,1.973,0.011282,21973
4,I,Combined,3190,1%,0.99,1.01,1.0,10,in order to prove disparate impact you first must establish,0.9,0.9498,1.6957,0.00349,31733
4,I,Combined,3190,1%,0.99,1.01,1.0,10,where do characters live in this is us,1.0,1.0,1.2799,0.011796,16412
4,I,Combined,3190,1%,0.99,1.01,1.0,10,who makes the decisions about what to produce in a market economy,1.0,1.0,1.1683,0.015667,16157
4,I,Combined,3190,1%,0.99,1.01,1.0,10,when is the new tappan zee bridge going to be finished,1.0,1.0,0.8018,0.031109,14027
4,I,Combined,3190,1%,0.99,1.01,1.0,10,who recorded i can't help falling in love with you,0.9,0.9549,1.5048,0.011197,13882
4,I,Combined,3190,1%,0.99,1.01,1.0,10,who plays the doc in back to the future,1.0,1.0,1.3662,0.008204,14093
4,I,Combined,3190,1%,0.99,1.01,1.0,10,when did they stop cigarette advertising on television,1.0,1.0,1.3592,0.022864,14853
4,I,Combined,3190,1%,0.99,1.01,1.0,10,who has been chosen as the brand ambassador of the campaign 'beti bachao-beti padhao,1.0,1.0,1.1683,0.014313,13713
4,I,Combined,3190,1%,0.99,1.01,1.0,10,how many seasons of prison break are on netflix,1.0,1.0,1.4185,0.021213,14545
4,I,Combined,3190,1%,0.99,1.01,1.0,10,what was the name of atom bomb dropped by usa on hiroshima,1.0,1.0,1.6957,0.017741,12712
4,I,Combined,3190,1%,0.99,1.01,1.0,10,when did the us take over wake island,1.0,1.0,1.4185,0.026096,13236
4,I,Combined,3190,1%,0.99,1.01,1.0,10,when did american two party system began to emerge,0.9,0.9603,1.4979,0.021084,13684
4,I,Combined,3190,1%,0.99,1.01,1.0,10,where are the mitochondria located in the sperm,1.0,1.0,2.164,0.008221,13364
4,I,Combined,3190,1%,0.99,1.01,1.0,10,how many lines of symmetry are there in a equilateral triangle,1.0,1.0,1.2275,0.030599,13057
4,I,Combined,3190,1%,0.99,1.01,1.0,10,how many seasons of the oc are there,1.0,1.0,1.2206,0.006339,12725
4,I,Combined,3190,1%,0.99,1.01,1.0,10,latest season on keeping up with the kardashians,1.0,1.0,1.1683,0.011483,12748
4,I,Combined,3190,1%,0.99,1.01,1.0,10,how dose the poet present death as a voyage in crossing the bar,1.0,1.0,1.5048,0.011719,12653
4,I,Combined,3190,1%,0.99,1.01,1.0,10,who were farmers who kept a small portion of their crops & gave the rest to the landowners,1.0,1.0,1.8344,0.00528,12048
4,I,Combined,3190,1%,0.99,1.01,1.0,10,what is pumped up kicks the song about,1.0,1.0,1.6094,0.032121,12616
4,I,Combined,3190,1%,0.99,1.01,1.0,10,2. what are the reasons states impose protectionists policies on other countries,1.0,1.0,1.6434,0.00992,11972
4,I,Combined,3190,1%,0.99,1.01,1.0,10,where are they building the new raiders stadium,1.0,1.0,1.8344,0.013396,13465
4,I,Combined,3190,1%,0.99,1.01,1.0,10,what event provoked congress to propose the eleventh amendment and the states to ratify it,1.0,1.0,1.973,0.017735,11927
4,I,Combined,3190,1%,0.99,1.01,1.0,10,does joe die in the purge election year,1.0,1.0,0.9404,0.013731,12764
4,I,Combined,3190,10%,0.9,1.1,10.0,10,what is non controlling interest on balance sheet,1.0,1.0,2.0253,0.007533,33310
4,I,Combined,3190,10%,0.9,1.1,10.0,10,how many episodes are in chicago fire season 4,1.0,1.0,1.5571,0.028357,23151
