trial,exp,algorithm,noise_min,noise_max,top_k,query,recall_at_k,ndcg_at_k,kendall_tau,enc_embed_us,enc_encrypt_us,enc_search_us,enc_total_us,score_entropy,score_variance,score_distinct_count
3,A,Scrambling,0.9,1.1,10,in order to prove disparate impact you first must establish,1.0,1.0,1.0,10647,37,6136,20656,1.8344,6e-05,9
3,A,Scrambling,0.9,1.1,10,where do characters live in this is us,1.0,1.0,1.0,8146,34,5200,16188,2.0253,0.000148,10
3,A,Scrambling,0.9,1.1,10,who makes the decisions about what to produce in a market economy,1.0,1.0,1.0,7602,34,5144,16546,1.6434,9.2e-05,9
3,A,Scrambling,0.9,1.1,10,when is the new tappan zee bridge going to be finished,1.0,1.0,1.0,9089,34,5153,17543,1.6957,0.000355,10
3,A,Scrambling,0.9,1.1,10,who recorded i can't help falling in love with you,1.0,1.0,1.0,9003,33,5149,17913,2.0253,0.000217,10
3,A,Scrambling,0.9,1.1,10,who plays the doc in back to the future,1.0,1.0,1.0,8680,33,5145,17146,2.0253,0.000551,10
3,A,Scrambling,0.9,1.1,10,when did they stop cigarette advertising on television,1.0,1.0,1.0,8014,35,5148,16922,2.0253,0.000669,10
3,A,Scrambling,0.9,1.1,10,who has been chosen as the brand ambassador of the campaign 'beti bachao-beti padhao,1.0,1.0,1.0,8297,34,5147,17202,1.6957,0.000573,10
3,A,Scrambling,0.9,1.1,10,how many seasons of prison break are on netflix,1.0,1.0,1.0,9196,35,5172,18480,1.973,9.4e-05,10
3,A,Scrambling,0.9,1.1,10,what was the name of atom bomb dropped by usa on hiroshima,1.0,1.0,1.0,10135,36,5208,20908,1.8867,0.00011,9
3,A,Scrambling,0.9,1.1,10,when did the us take over wake island,1.0,1.0,1.0,13822,36,5155,22945,1.973,0.000696,10
3,A,Scrambling,0.9,1.1,10,when did american two party system began to emerge,1.0,1.0,1.0,7954,34,5141,16492,1.6094,0.00019,10
3,A,Scrambling,0.9,1.1,10,where are the mitochondria located in the sperm,1.0,1.0,1.0,8271,35,5144,17221,2.164,0.00018,10
3,A,Scrambling,0.9,1.1,10,how many lines of symmetry are there in a equilateral triangle,1.0,1.0,1.0,8083,34,5145,17001,2.164,0.000394,10
3,A,Scrambling,0.9,1.1,10,how many seasons of the oc are there,1.0,1.0,1.0,8818,35,5144,17211,1.8867,0.000938,10
3,A,Scrambling,0.9,1.1,10,latest season on keeping up with the kardashians,1.0,1.0,1.0,8584,34,5146,16505,1.3592,0.000327,10
3,A,Scrambling,0.9,1.1,10,how dose the poet present death as a voyage in crossing the bar,1.0,1.0,1.0,8326,34,5145,16558,1.8344,0.000307,10
3,A,Scrambling,0.9,1.1,10,who were farmers who kept a small portion of their crops & gave the rest to the landowners,1.0,1.0,1.0,8103,35,5149,16950,1.8867,0.000119,10
3,A,Scrambling,0.9,1.1,10,what is pumped up kicks the song about,1.0,1.0,1.0,8686,34,5149,17531,1.8344,0.000141,10
3,A,Scrambling,0.9,1.1,10,2. what are the reasons states impose protectionists policies on other countries,1.0,1.0,1.0,8387,35,5145,17082,2.0253,0.000159,10
3,A,Scrambling,0.9,1.1,10,where are they building the new raiders stadium,1.0,1.0,1.0,8223,34,5142,16917,2.164,0.000102,10
3,A,Scrambling,0.9,1.1,10,what event provoked congress to propose the eleventh amendment and the states to ratify it,1.0,1.0,1.0,8539,34,5144,17305,1.973,0.000125,10
3,A,Scrambling,0.9,1.1,10,does joe die in the purge election year,1.0,1.0,1.0,8201,34,5147,16897,1.8344,0.000228,10
3,A,Noise,0.9,1.1,10,what is non controlling interest on balance sheet,1.0,0.9999,0.9556,20813,195,12034,38035,1.8867,3.6e-05,10
3,A,Noise,0.9,1.1,10,how many episodes are in chicago fire season 4,1.0,1.0,0.9556,14492,100,7923,26995,1.8344,7.3e-05,9
3,A,Noise,0.9,1.1,10,who sings love will keep us alive by the eagles,1.0,1.0,1.0,10827,71,5869,20499,2.3026,2.7e-05,10
3,A,Noise,0.9,1.1,10,who is the leader of the ontario pc party,1.0,1.0,1.0,9266,58,5161,18091,1.7481,0.00027,10
3,A,Noise,0.9,1.1,10,nitty gritty dirt band fishin in the dark album,1.0,1.0,1.0,8328,60,5143,16708,1.8344,8.1e-05,10
3,A,Noise,0.9,1.1,10,who were the three elves who got rings,1.0,0.9999,0.8667,8645,58,5145,17403,2.0253,2.6e-05,10
3,A,Noise,0.9,1.1,10,converting stereo signal to mono signal is called,1.0,1.0,1.0,7548,59,5141,15947,1.8867,0.001179,10
3,A,Noise,0.9,1.1,10,in order to prove disparate impact you first must establish,1.0,1.0,1.0,7892,58,5167,16195,1.973,5.7e-05,10
3,A,Noise,0.9,1.1,10,where do characters live in this is us,1.0,1.0,1.0,8323,58,5140,17039,1.8344,0.000144,10
3,A,Noise,0.9,1.1,10,who makes the decisions about what to produce in a market economy,1.0,1.0,0.9111,8808,58,5153,17682,1.6957,8.4e-05,10
3,A,Noise,0.9,1.1,10,when is the new tappan zee bridge going to be finished,1.0,1.0,1.0,7770,57,5146,16417,1.6957,0.000343,10
3,A,Noise,0.9,1.1,10,who recorded i can't help falling in love with you,1.0,1.0,0.9556,8711,58,5146,16876,2.164,0.000209,10
3,A,Noise,0.9,1.1,10,who plays the doc in back to the future,1.0,1.0,0.9556,8259,58,5187,17085,2.0253,0.000551,10
3,A,Noise,0.9,1.1,10,when did they stop cigarette advertising on television,1.0,1.0,1.0,8319,62,5156,17308,2.164,0.000668,10
3,A,Noise,0.9,1.1,10,who has been chosen as the brand ambassador of the campaign 'beti bachao-beti padhao,1.0,1.0,1.0,9812,62,5153,17564,1.5048,0.000557,9
3,A,Noise,0.9,1.1,10,how many seasons of prison break are on netflix,1.0,1.0,1.0,8616,61,5154,16211,1.8344,8.8e-05,10
3,A,Noise,0.9,1.1,10,what was the name of atom bomb dropped by usa on hiroshima,0.9,0.9456,1.0,8374,61,5151,15922,2.0253,0.000108,10
3,A,Noise,0.9,1.1,10,when did the us take over wake island,1.0,1.0,1.0,7877,60,5144,16638,1.973,0.000663,10
3,A,Noise,0.9,1.1,10,when did american two party system began to emerge,1.0,1.0,0.9556,8476,59,5144,15881,1.7481,0.000187,10
3,A,Noise,0.9,1.1,10,where are the mitochondria located in the sperm,1.0,1.0,1.0,7875,61,5153,16196,2.0253,0.000187,10
3,A,Noise,0.9,1.1,10,how many lines of symmetry are there in a equilateral triangle,1.0,1.0,1.0,7934,62,5149,16521,2.164,0.00039,10
3,A,Noise,0.9,1.1,10,how many seasons of the oc are there,1.0,1.0,0.9556,7699,60,5153,16752,1.8867,0.000913,10
3,A,Noise,0.9,1.1,10,latest season on keeping up with the kardashians,0.9,0.9571,0.8889,7517,60,5146,15854,1.3592,0.000322,10
3,A,Noise,0.9,1.1,10,how dose the poet present death as a voyage in crossing the bar,1.0,1.0,0.9556,7711,60,5149,16448,1.973,0.000289,10
3,A,Noise,0.9,1.1,10,who were farmers who kept a small portion of their crops & gave the rest to the landowners,1.0,1.0,0.9556,7965,61,5154,16685,1.8867,0.000117,10
3,A,Noise,0.9,1.1,10,what is pumped up kicks the song about,0.9,0.9459,1.0,8210,61,5150,16609,1.8344,0.00014,10
3,A,Noise,0.9,1.1,10,2. what are the reasons states impose protectionists policies on other countries,1.0,1.0,0.9556,8163,60,5148,16392,2.0253,0.000157,10
3,A,Noise,0.9,1.1,10,where are they building the new raiders stadium,1.0,1.0,0.9556,7073,59,5146,15889,1.973,0.000101,10
3,A,Noise,0.9,1.1,10,what event provoked congress to propose the eleventh amendment and the states to ratify it,1.0,1.0,0.9556,7428,58,5146,16245,1.973,0.00012,10
3,A,Noise,0.9,1.1,10,does joe die in the purge election year,1.0,1.0,0.9556,7621,60,5144,15908,2.164,0.000217,10
3,A,Combined,0.9,1.1,10,what is non controlling interest on balance sheet,1.0,1.0,0.9111,17178,154,10947,31184,1.973,4.1e-05,10
3,A,Combined,0.9,1.1,10,how many episodes are in chicago fire season 4,1.0,1.0,0.9556,12483,112,6792,22899,1.7481,7.6e-05,10
3,A,Combined,0.9,1.1,10,who sings love will keep us alive by the eagles,1.0,1.0,1.0,10013,83,6694,20801,2.164,2.5e-05,10
3,A,Combined,0.9,1.1,10,who is the leader of the ontario pc party,1.0,1.0,1.0,10515,65,5330,19000,1.7481,0.000269,10
3,A,Combined,0.9,1.1,10,nitty gritty dirt band fishin in the dark album,1.0,1.0,0.9556,8035,60,5143,16599,2.0253,7.9e-05,10
3,A,Combined,0.9,1.1,10,who were the three elves who got rings,1.0,0.9999,0.8667,7590,58,5148,16331,1.973,2.8e-05,10
3,A,Combined,0.9,1.1,10,converting stereo signal to mono signal is called,1.0,1.0,1.0,7128,58,5147,15490,1.6957,0.001239,10
3,A,Combined,0.9,1.1,10,in order to prove disparate impact you first must establish,0.9,0.9422,1.0,8956,58,5156,17676,1.973,5.9e-05,10
3,A,Combined,0.9,1.1,10,where do characters live in this is us,1.0,1.0,1.0,7807,59,5147,16607,1.8344,0.000146,9
3,A,Combined,0.9,1.1,10,who makes the decisions about what to produce in a market economy,1.0,0.9999,0.8667,9090,57,5141,17488,1.6434,9.3e-05,10
3,A,Combined,0.9,1.1,10,when is the new tappan zee bridge going to be finished,1.0,0.9999,0.9556,8240,61,5144,16972,1.6094,0.000349,10
3,A,Combined,0.9,1.1,10,who recorded i can't help falling in love with you,1.0,1.0,1.0,8210,59,5147,16977,1.8867,0.000216,10
3,A,Combined,0.9,1.1,10,who plays the doc in back to the future,1.0,1.0,1.0,7712,58,5149,16024,2.0253,0.000552,10
3,A,Combined,0.9,1.1,10,when did they stop cigarette advertising on television,1.0,1.0,1.0,7907,60,5142,16327,1.8867,0.000662,10
3,A,Combined,0.9,1.1,10,who has been chosen as the brand ambassador of the campaign 'beti bachao-beti padhao,1.0,1.0,0.9556,8625,57,5141,17183,1.6957,0.000562,9
3,A,Combined,0.9,1.1,10,how many seasons of prison break are on netflix,1.0,1.0,1.0,7369,67,5252,16348,1.8344,8.9e-05,10
3,A,Combined,0.9,1.1,10,what was the name of atom bomb dropped by usa on hiroshima,0.9,0.9455,0.9444,7674,60,5151,16462,1.8867,0.00011,10
3,A,Combined,0.9,1.1,10,when did the us take over wake island,1.0,1.0,1.0,7598,59,5148,15884,1.973,0.00067,10
3,A,Combined,0.9,1.1,10,when did american two party system began to emerge,0.9,0.9482,1.0,8461,60,5143,17126,1.6094,0.000188,10
3,A,Combined,0.9,1.1,10,where are the mitochondria located in the sperm,1.0,1.0,1.0,8520,59,5150,17162,2.0253,0.000172,10
3,A,Combined,0.9,1.1,10,how many lines of symmetry are there in a equilateral triangle,1.0,1.0,1.0,8324,58,5142,16693,2.164,0.000392,10
3,A,Combined,0.9,1.1,10,how many seasons of the oc are there,1.0,1.0,1.0,8593,59,5140,17196,1.8867,0.000943,10
3,A,Combined,0.9,1.1,10,latest season on keeping up with the kardashians,1.0,1.0,0.9111,8137,59,5138,16709,1.3592,0.00032,8
3,A,Combined,0.9,1.1,10,how dose the poet present death as a voyage in crossing the bar,1.0,1.0,1.0,8048,58,5152,16267,2.0253,0.000301,10
3,A,Combined,0.9,1.1,10,who were farmers who kept a small portion of their crops & gave the rest to the landowners,1.0,1.0,1.0,8705,60,5143,17241,1.8867,0.000119,10
3,A,Combined,0.9,1.1,10,what is pumped up kicks the song about,1.0,1.0,0.9556,7900,59,5144,16553,1.8344,0.000136,9
3,A,Combined,0.9,1.1,10,2. what are the reasons states impose protectionists policies on other countries,1.0,1.0,1.0,6987,58,5149,15573,2.164,0.000157,10
3,A,Combined,0.9,1.1,10,where are they building the new raiders stadium,1.0,1.0,0.9556,7607,58,5164,16214,2.164,0.0001,10
3,A,Combined,0.9,1.1,10,what event provoked congress to propose the eleventh amendment and the states to ratify it,1.0,1.0,0.9556,8423,58,5147,17078,1.973,0.000122,10
3,A,Combined,0.9,1.1,10,does joe die in the purge election year,1.0,1.0,1.0,8208,57,5153,16249,1.8344,0.000215,10
3,A,Rome,1.0,1.0,10,what is non controlling interest on balance sheet,1.0,1.0,1.0,21010,14597,12303,52749,1.8867,4e-05,10
3,A,Rome,1.0,1.0,10,how many episodes are in chicago fire season 4,1.0,1.0,1.0,11421,7693,7970,30823,1.6957,7.6e-05,10
3,A,Rome,1.0,1.0,10,who sings love will keep us alive by the eagles,1.0,1.0,1.0,8949,5756,6745,24963,2.164,2.7e-05,10
3,A,Rome,1.0,1.0,10,who is the leader of the ontario pc party,1.0,1.0,1.0,8766,5752,6754,24427,1.7481,0.000275,10
3,A,Rome,1.0,1.0,10,nitty gritty dirt band fishin in the dark album,1.0,1.0,1.0,7976,5757,6765,23895,1.7481,7.7e-05,10
3,A,Rome,1.0,1.0,10,who were the three elves who got rings,1.0,1.0,1.0,8330,5752,6744,23754,2.0253,2.8e-05,10
3,A,Rome,1.0,1.0,10,converting stereo signal to mono signal is called,1.0,1.0,1.0,8130,5768,6739,24061,1.6957,0.001218,10
3,A,Rome,1.0,1.0,10,in order to prove disparate impact you first must establish,1.0,1.0,1.0,7960,5798,6743,24190,1.8344,6e-05,9
3,A,Rome,1.0,1.0,10,where do characters live in this is us,1.0,1.0,1.0,8199,5756,6745,24206,2.0253,0.000148,10
3,A,Rome,1.0,1.0,10,who makes the decisions about what to produce in a market economy,1.0,1.0,1.0,8832,5741,6747,25232,1.6434,9.2e-05,9
3,A,Rome,1.0,1.0,10,when is the new tappan zee bridge going to be finished,1.0,1.0,1.0,8923,5744,6742,24906,1.6957,0.000355,10
3,A,Rome,1.0,1.0,10,who recorded i can't help falling in love with you,1.0,1.0,1.0,7694,5799,6761,23934,2.0253,0.000217,10
3,A,Rome,1.0,1.0,10,who plays the doc in back to the future,1.0,1.0,1.0,8362,5752,6746,24459,2.0253,0.000551,10
3,A,Rome,1.0,1.0,10,when did they stop cigarette advertising on television,1.0,1.0,1.0,8251,5751,6749,24140,2.0253,0.000669,10
3,A,Rome,1.0,1.0,10,who has been chosen as the brand ambassador of the campaign 'beti bachao-beti padhao,1.0,1.0,1.0,9457,5751,6743,25569,1.6957,0.000573,10
3,A,Rome,1.0,1.0,10,how many seasons of prison break are on netflix,1.0,1.0,1.0,8807,5743,6763,24279,1.973,9.4e-05,10
3,A,Rome,1.0,1.0,10,what was the name of atom bomb dropped by usa on hiroshima,1.0,1.0,1.0,8688,5730,6746,23507,1.8867,0.00011,9
3,A,Rome,1.0,1.0,10,when did the us take over wake island,1.0,1.0,1.0,7551,5749,6737,23656,1.973,0.000696,10
3,A,Rome,1.0,1.0,10,when did american two party system began to emerge,1.0,1.0,1.0,8588,5772,6746,24805,1.6094,0.00019,10
3,A,Rome,1.0,1.0,10,where are the mitochondria located in the sperm,1.0,1.0,1.0,8338,5746,6743,24318,2.164,0.00018,10
3,A,Rome,1.0,1.0,10,how many lines of symmetry are there in a equilateral triangle,1.0,1.0,1.0,8342,5748,6740,24112,2.164,0.000394,10
3,A,Rome,1.0,1.0,10,how many seasons of the oc are there,1.0,1.0,1.0,9111,5759,6757,25195,1.8867,0.000938,10
3,A,Rome,1.0,1.0,10,latest season on keeping up with the kardashians,1.0,1.0,1.0,8738,5950,6764,23946,1.3592,0.000327,10
3,A,Rome,1.0,1.0,10,how dose the poet present death as a voyage in crossing the bar,1.0,1.0,1.0,8955,5932,6748,23997,1.8344,0.000307,10
3,A,Rome,1.0,1.0,10,who were farmers who kept a small portion of their crops & gave the rest to the landowners,1.0,1.0,1.0,9378,5823,6754,24418,1.8867,0.000119,10
3,A,Rome,1.0,1.0,10,what is pumped up kicks the song about,1.0,1.0,1.0,8027,5850,6751,23615,1.8344,0.000141,10
3,A,Rome,1.0,1.0,10,2. what are the reasons states impose protectionists policies on other countries,1.0,1.0,1.0,8491,5824,6758,23679,2.0253,0.000159,10
3,A,Rome,1.0,1.0,10,where are they building the new raiders stadium,1.0,1.0,1.0,8086,5764,6860,24160,2.164,0.000102,10
3,A,Rome,1.0,1.0,10,what event provoked congress to propose the eleventh amendment and the states to ratify it,1.0,1.0,1.0,8445,5764,6743,24433,1.973,0.000125,10
3,A,Rome,1.0,1.0,10,does joe die in the purge election year,1.0,1.0,1.0,8058,5769,6760,23881,1.8344,0.000228,10
3,A,RomeCombined,0.9,1.1,10,what is non controlling interest on balance sheet,0.9,0.9409,0.8889,21557,14390,12258,52753,1.6957,4.1e-05,10
3,A,RomeCombined,0.9,1.1,10,how many episodes are in chicago fire season 4,0.9,0.9427,0.9444,11698,7162,7455,29874,1.6957,7.5e-05,10
3,A,RomeCombined,0.9,1.1,10,who sings love will keep us alive by the eagles,0.9,0.9452,0.9444,9146,5789,6742,24016,2.164,2.6e-05,10
3,A,RomeCombined,0.9,1.1,10,who is the leader of the ontario pc party,1.0,1.0,0.9556,9255,5850,6763,25320,1.8344,0.000263,10
3,A,RomeCombined,0.9,1.1,10,nitty gritty dirt band fishin in the dark album,1.0,1.0,1.0,9351,5964,6755,24485,1.973,7.7e-05,10
3,A,RomeCombined,0.9,1.1,10,who were the three elves who got rings,1.0,1.0,0.9111,9176,5979,6759,24282,2.0253,2.8e-05,9
3,A,RomeCombined,0.9,1.1,10,converting stereo signal to mono signal is called,1.0,1.0,1.0,8597,5866,6751,23951,1.6957,0.001215,10
3,A,RomeCombined,0.9,1.1,10,in order to prove disparate impact you first must establish,1.0,1.0,0.9556,8391,5876,6752,24257,1.8344,6e-05,10
3,A,RomeCombined,0.9,1.1,10,where do characters live in this is us,1.0,1.0,1.0,8622,5856,6753,23764,2.0253,0.000151,10
3,A,RomeCombined,0.9,1.1,10,who makes the decisions about what to produce in a market economy,1.0,1.0,0.9111,8585,5779,6747,24911,1.6957,9e-05,9
3,A,RomeCombined,0.9,1.1,10,when is the new tappan zee bridge going to be finished,1.0,1.0,1.0,8432,5782,6753,24357,1.7481,0.000366,9
3,A,RomeCombined,0.9,1.1,10,who recorded i can't help falling in love with you,1.0,1.0,1.0,8308,5799,6754,24390,1.8867,0.000222,10
3,A,RomeCombined,0.9,1.1,10,who plays the doc in back to the future,1.0,1.0,1.0,7371,5792,6762,23429,2.0253,0.00054,10
3,A,RomeCombined,0.9,1.1,10,when did they stop cigarette advertising on television,1.0,1.0,1.0,7062,5798,6738,23085,2.164,0.000656,10
3,A,RomeCombined,0.9,1.1,10,who has been chosen as the brand ambassador of the campaign 'beti bachao-beti padhao,1.0,1.0,1.0,9689,5801,6749,25884,1.8867,0.000571,10
3,A,RomeCombined,0.9,1.1,10,how many seasons of prison break are on netflix,1.0,1.0,1.0,7813,5799,6745,24013,2.0253,9e-05,10
3,A,RomeCombined,0.9,1.1,10,what was the name of atom bomb dropped by usa on hiroshima,1.0,1.0,1.0,9080,5792,6751,25064,2.0253,0.000106,10
3,A,RomeCombined,0.9,1.1,10,when did the us take over wake island,1.0,1.0,0.9556,8046,5800,6759,24062,1.973,0.000645,10
3,A,RomeCombined,0.9,1.1,10,when did american two party system began to emerge,0.9,0.946,1.0,7937,5806,6740,24212,1.6094,0.000183,10
3,A,RomeCombined,0.9,1.1,10,where are the mitochondria located in the sperm,1.0,1.0,0.9556,8983,5784,6746,25112,2.0253,0.00018,10
3,A,RomeCombined,0.9,1.1,10,how many lines of symmetry are there in a equilateral triangle,1.0,1.0,1.0,8556,5799,6740,24033,2.164,0.000392,10
3,A,RomeCombined,0.9,1.1,10,how many seasons of the oc are there,1.0,1.0,1.0,8977,5796,6742,25318,1.8867,0.000926,10
3,A,RomeCombined,0.9,1.1,10,latest season on keeping up with the kardashians,1.0,1.0,0.9556,9115,5767,6747,25130,1.3592,0.00032,10
3,A,RomeCombined,0.9,1.1,10,how dose the poet present death as a voyage in crossing the bar,1.0,1.0,1.0,8597,6026,6951,25297,2.0253,0.00031,10
3,A,RomeCombined,0.9,1.1,10,who were farmers who kept a small portion of their crops & gave the rest to the landowners,1.0,0.9999,0.9556,8832,5776,6764,24653,1.8344,0.000114,10
3,A,RomeCombined,0.9,1.1,10,what is pumped up kicks the song about,1.0,1.0,0.9556,8520,5784,6739,24482,2.0253,0.000138,10
3,A,RomeCombined,0.9,1.1,10,2. what are the reasons states impose protectionists policies on other countries,1.0,1.0,1.0,8388,5779,6747,24477,2.164,0.000152,9
3,A,RomeCombined,0.9,1.1,10,where are they building the new raiders stadium,1.0,1.0,1.0,7801,5799,6743,23590,2.164,0.0001,10
3,A,RomeCombined,0.9,1.1,10,what event provoked congress to propose the eleventh amendment and the states to ratify it,1.0,1.0,1.0,7687,5777,6742,23769,2.0253,0.000124,10
3,A,RomeCombined,0.9,1.1,10,does joe die in the purge election year,1.0,1.0,1.0,7719,5814,6744,23762,2.0253,0.000222,10
3,A,Ckks,1.0,1.0,10,what is non controlling interest on balance sheet,1.0,1.0,1.0,26029,70490,36663652,36765207,1.8867,4e-05,10
3,A,Ckks,1.0,1.0,10,how many episodes are in chicago fire season 4,1.0,1.0,1.0,10910,68223,36666685,36750141,1.6957,7.6e-05,10
3,A,Ckks,1.0,1.0,10,who sings love will keep us alive by the eagles,1.0,1.0,1.0,9820,76305,36669383,36759039,2.164,2.7e-05,10
3,A,Ckks,1.0,1.0,10,who is the leader of the ontario pc party,1.0,1.0,1.0,9413,67860,36795460,36876923,1.7481,0.000275,10
3,A,Ckks,1.0,1.0,10,nitty gritty dirt band fishin in the dark album,1.0,1.0,1.0,9908,68607,36730400,36812489,1.7481,7.7e-05,10
3,A,Ckks,1.0,1.0,10,who were the three elves who got rings,1.0,1.0,1.0,10413,67116,36722418,36804132,2.0253,2.8e-05,10
3,A,Ckks,1.0,1.0,10,converting stereo signal to mono signal is called,1.0,1.0,1.0,10253,68342,36646345,36729148,1.6957,0.001218,10
3,A,Ckks,1.0,1.0,10,in order to prove disparate impact you first must establish,1.0,1.0,1.0,9761,67312,36631034,36712779,1.8344,6e-05,9
3,A,Ckks,1.0,1.0,10,where do characters live in this is us,1.0,1.0,1.0,10095,68233,36685917,36768229,2.0253,0.000148,10
3,A,Ckks,1.0,1.0,10,who makes the decisions about what to produce in a market economy,1.0,1.0,1.0,9300,67666,36635997,36715478,1.6434,9.2e-05,9
3,A,Ckks,1.0,1.0,10,when is the new tappan zee bridge going to be finished,1.0,1.0,1.0,9561,67338,36693496,36774690,1.6957,0.000355,10
3,A,Ckks,1.0,1.0,10,who recorded i can't help falling in love with you,1.0,1.0,1.0,10692,68377,36618122,36700026,2.0253,0.000217,10
3,A,Ckks,1.0,1.0,10,who plays the doc in back to the future,1.0,1.0,1.0,11264,68515,36659381,36743328,2.0253,0.000551,10
3,A,Ckks,1.0,1.0,10,when did they stop cigarette advertising on television,1.0,1.0,1.0,8334,68492,36675113,36755229,2.0253,0.000669,10
3,A,Ckks,1.0,1.0,10,who has been chosen as the brand ambassador of the campaign 'beti bachao-beti padhao,1.0,1.0,1.0,10967,68055,36661460,36743610,1.6957,0.000573,10
3,A,Ckks,1.0,1.0,10,how many seasons of prison break are on netflix,1.0,1.0,1.0,10332,67855,36646392,36728938,1.973,9.4e-05,10
3,A,Ckks,1.0,1.0,10,what was the name of atom bomb dropped by usa on hiroshima,1.0,1.0,1.0,9212,67210,36629464,36710265,1.8867,0.00011,9
3,A,Ckks,1.0,1.0,10,when did the us take over wake island,1.0,1.0,1.0,10688,68090,36657796,36740635,1.973,0.000696,10
3,A,Ckks,1.0,1.0,10,when did american two party system began to emerge,1.0,1.0,1.0,9493,68163,36655074,36737147,1.6094,0.00019,10
3,A,Ckks,1.0,1.0,10,where are the mitochondria located in the sperm,1.0,1.0,1.0,11034,66959,36695694,36777804,2.164,0.00018,10
3,A,Ckks,1.0,1.0,10,how many lines of symmetry are there in a equilateral triangle,1.0,1.0,1.0,10686,67447,36594486,36677061,2.164,0.000394,10
3,A,Ckks,1.0,1.0,10,how many seasons of the oc are there,1.0,1.0,1.0,9830,68256,36664401,36746656,1.8867,0.000938,10
3,A,Ckks,1.0,1.0,10,latest season on keeping up with the kardashians,1.0,1.0,1.0,10399,66664,36660473,36740173,1.3592,0.000327,10
3,A,Ckks,1.0,1.0,10,how dose the poet present death as a voyage in crossing the bar,1.0,1.0,1.0,10475,68694,36597808,36681591,1.8344,0.000307,10
3,A,Ckks,1.0,1.0,10,who were farmers who kept a small portion of their crops & gave the rest to the landowners,1.0,1.0,1.0,11466,66629,36648840,36731086,1.8867,0.000119,10
3,A,Ckks,1.0,1.0,10,what is pumped up kicks the song about,1.0,1.0,1.0,11226,68422,36690393,36774519,1.8344,0.000141,10
3,A,Ckks,1.0,1.0,10,2. what are the reasons states impose protectionists policies on other countries,1.0,1.0,1.0,11759,68560,36714881,36799446,2.0253,0.000159,10
3,A,Ckks,1.0,1.0,10,where are they building the new raiders stadium,1.0,1.0,1.0,9325,70180,36686147,36768372,2.164,0.000102,10
3,A,Ckks,1.0,1.0,10,what event provoked congress to propose the eleventh amendment and the states to ratify it,1.0,1.0,1.0,9806,69533,36719924,36803903,1.973,0.000125,10
3,A,Ckks,1.0,1.0,10,does joe die in the purge election year,1.0,1.0,1.0,11038,68359,36671698,36755211,1.8344,0.000228,10
3,A,CkksCombined,0.9,1.1,10,what is non controlling interest on balance sheet,0.9,0.9409,0.8889,23965,91074,36683048,36803060,1.8344,3.9e-05,10
3,A,CkksCombined,0.9,1.1,10,how many episodes are in chicago fire season 4,0.9,0.9427,0.9444,10193,68189,36662285,36745269,1.4708,7.8e-05,9
3,A,CkksCombined,0.9,1.1,10,who sings love will keep us alive by the eagles,1.0,1.0,1.0,10383,68163,36709946,36792896,2.3026,2.6e-05,10
3,A,CkksCombined,0.9,1.1,10,who is the leader of the ontario pc party,1.0,1.0,0.9556,9333,68503,36686084,36767870,2.0253,0.000269,10
3,A,CkksCombined,0.9,1.1,10,nitty gritty dirt band fishin in the dark album,1.0,1.0,0.9556,10270,70952,36823921,36909170,1.8344,7.7e-05,10
3,A,CkksCombined,0.9,1.1,10,who were the three elves who got rings,1.0,1.0,0.9556,8969,66970,36599678,36680273,2.0253,2.8e-05,9
3,A,CkksCombined,0.9,1.1,10,converting stereo signal to mono signal is called,1.0,1.0,1.0,9915,66910,36652001,36733078,1.6957,0.001224,10
3,A,CkksCombined,0.9,1.1,10,in order to prove disparate impact you first must establish,1.0,1.0,0.9556,10132,68159,36696857,36779654,1.8344,6.5e-05,9
3,A,CkksCombined,0.9,1.1,10,where do characters live in this is us,1.0,1.0,0.9556,11235,66724,36610530,36692686,2.0253,0.000148,10
3,A,CkksCombined,0.9,1.1,10,who makes the decisions about what to produce in a market economy,1.0,0.9999,0.9556,10322,68918,36692066,36774017,1.6434,9.2e-05,10
3,A,CkksCombined,0.9,1.1,10,when is the new tappan zee bridge going to be finished,1.0,1.0,1.0,10612,65094,36587552,36668101,1.6094,0.000363,10
3,A,CkksCombined,0.9,1.1,10,who recorded i can't help falling in love with you,1.0,1.0,1.0,11028,66829,36699145,36781189,1.8867,0.000209,10
3,A,CkksCombined,0.9,1.1,10,who plays the doc in back to the future,1.0,1.0,1.0,10063,67019,36622646,36704109,2.0253,0.000544,10
3,A,CkksCombined,0.9,1.1,10,when did they stop cigarette advertising on television,1.0,1.0,1.0,9580,67790,36670254,36752132,2.164,0.000651,10
3,A,CkksCombined,0.9,1.1,10,who has been chosen as the brand ambassador of the campaign 'beti bachao-beti padhao,1.0,1.0,0.9556,11002,68137,36668167,36749897,1.6957,0.000567,10
3,A,CkksCombined,0.9,1.1,10,how many seasons of prison break are on netflix,1.0,1.0,0.9556,10065,69598,36683514,36768185,2.0253,9.4e-05,9
3,A,CkksCombined,0.9,1.1,10,what was the name of atom bomb dropped by usa on hiroshima,1.0,1.0,1.0,10469,66880,36624150,36706089,2.164,0.00011,10
3,A,CkksCombined,0.9,1.1,10,when did the us take over wake island,1.0,1.0,1.0,10510,67102,36603456,36684238,1.973,0.000693,10
