trial,exp,algorithm,noise_label,noise_min,noise_max,noise_range_pct,top_k,query,recall_at_k,ndcg_at_k,kendall_tau,score_entropy,score_variance,score_distinct_count,enc_total_us
1,D,CkksCombined,1%,0.99,1.01,1.0,10,How is hypothyroidism treated?,1.0,1.0,1.0,1.5048,0.014458,10,6935945
1,D,CkksCombined,1%,0.99,1.01,1.0,10,What causes chronic pain?,1.0,1.0,1.0,2.164,0.000765,9,7262378
1,D,CkksCombined,1%,0.99,1.01,1.0,10,Describe COPD management,1.0,1.0,1.0,1.2206,0.024973,10,6565343
1,D,CkksCombined,1%,0.99,1.01,1.0,10,What are signs of liver disease?,1.0,1.0,1.0,2.0253,0.001765,10,6468834
1,D,CkksCombined,1%,0.99,1.01,1.0,10,How is epilepsy treated?,1.0,1.0,1.0,1.3592,0.0174,10,6291547
1,D,CkksCombined,1%,0.99,1.01,1.0,10,What causes osteoporosis?,1.0,1.0,1.0,1.8344,0.014122,10,6494472
1,D,CkksCombined,1%,0.99,1.01,1.0,10,Describe symptoms of anxiety disorder,1.0,1.0,1.0,1.6094,0.013882,10,6860447
1,D,CkksCombined,1%,0.99,1.01,1.0,10,What medications are used for HIV/AIDS?,1.0,1.0,1.0,1.4979,0.009633,10,6464510
1,D,CkksCombined,1%,0.99,1.01,1.0,10,How is pneumonia diagnosed?,1.0,1.0,1.0,1.8344,0.007216,10,6466273
1,D,CkksCombined,1%,0.99,1.01,1.0,10,What causes inflammatory bowel disease?,1.0,1.0,1.0,2.164,0.001509,10,6359833
1,D,CkksCombined,1%,0.99,1.01,1.0,10,Describe treatment for chronic kidney disease,1.0,1.0,1.0,1.3592,0.016612,10,6287137
1,D,CkksCombined,1%,0.99,1.01,1.0,10,What are symptoms of schizophrenia?,1.0,1.0,1.0,1.4185,0.010832,10,6300475
1,D,CkksCombined,1%,0.99,1.01,1.0,10,How is bipolar disorder managed?,1.0,1.0,0.9556,1.4708,0.016111,10,6393211
1,D,CkksCombined,1%,0.99,1.01,1.0,10,What causes psoriasis?,1.0,1.0,1.0,1.6094,0.0161,10,6730804
1,D,CkksCombined,1%,0.99,1.01,1.0,10,Describe sepsis treatment,1.0,1.0,1.0,1.6434,0.017435,10,6697007
1,D,CkksCombined,1%,0.99,1.01,1.0,10,What are risk factors for cancer?,1.0,1.0,1.0,2.0253,0.00053,10,6911043
1,D,CkksCombined,1%,0.99,1.01,1.0,10,How is ALS diagnosed?,1.0,1.0,1.0,1.6094,0.011308,10,6838406
1,D,CkksCombined,5%,0.95,1.05,5.0,10,What are the symptoms of type 2 diabetes?,0.9,0.9513,1.0,2.0253,0.007879,10,6801475
1,D,CkksCombined,5%,0.95,1.05,5.0,10,How is hypertension treated?,1.0,1.0,0.9556,1.6094,0.007045,10,6401932
1,D,CkksCombined,5%,0.95,1.05,5.0,10,What causes heart failure?,1.0,1.0,1.0,2.0253,0.006763,10,6373016
1,D,CkksCombined,5%,0.95,1.05,5.0,10,Describe the symptoms of lupus,1.0,1.0,1.0,1.8867,0.014676,10,6516071
1,D,CkksCombined,5%,0.95,1.05,5.0,10,What medications treat depression?,1.0,1.0,1.0,2.0253,0.008069,10,6354048
1,D,CkksCombined,5%,0.95,1.05,5.0,10,How does Alzheimer's disease progress?,1.0,1.0,0.9556,1.973,0.01593,10,6662405
1,D,CkksCombined,5%,0.95,1.05,5.0,10,What are risk factors for stroke?,1.0,1.0,1.0,1.4185,0.007726,10,6881519
1,D,CkksCombined,5%,0.95,1.05,5.0,10,How is asthma managed long-term?,1.0,1.0,1.0,2.0253,0.006702,10,6544610
1,D,CkksCombined,5%,0.95,1.05,5.0,10,What are signs of kidney disease?,1.0,1.0,1.0,1.8344,0.006694,10,6502521
1,D,CkksCombined,5%,0.95,1.05,5.0,10,Describe rheumatoid arthritis treatment,1.0,1.0,1.0,1.8344,0.009093,10,6404582
1,D,CkksCombined,5%,0.95,1.05,5.0,10,What causes Parkinson's disease?,1.0,1.0,1.0,1.973,0.015122,10,6383287
1,D,CkksCombined,5%,0.95,1.05,5.0,10,How is multiple sclerosis diagnosed?,1.0,1.0,1.0,1.8344,0.01438,10,6345097
1,D,CkksCombined,5%,0.95,1.05,5.0,10,What are symptoms of anemia?,1.0,1.0,1.0,1.6957,0.018107,10,6337714
1,D,CkksCombined,5%,0.95,1.05,5.0,10,How is hypothyroidism treated?,1.0,1.0,0.9556,1.5048,0.014331,10,6337242
1,D,CkksCombined,5%,0.95,1.05,5.0,10,What causes chronic pain?,1.0,1.0,1.0,2.164,0.000771,10,6362368
1,D,CkksCombined,5%,0.95,1.05,5.0,10,Describe COPD management,1.0,1.0,1.0,1.2206,0.024908,10,6313493
1,D,CkksCombined,5%,0.95,1.05,5.0,10,What are signs of liver disease?,1.0,1.0,1.0,2.0253,0.001804,10,6391615
1,D,CkksCombined,5%,0.95,1.05,5.0,10,How is epilepsy treated?,1.0,1.0,1.0,1.3592,0.017327,10,6329285
1,D,CkksCombined,5%,0.95,1.05,5.0,10,What causes osteoporosis?,1.0,1.0,1.0,1.8344,0.014056,9,6553014
1,D,CkksCombined,5%,0.95,1.05,5.0,10,Describe symptoms of anxiety disorder,1.0,1.0,1.0,1.6094,0.014014,10,6486485
1,D,CkksCombined,5%,0.95,1.05,5.0,10,What medications are used for HIV/AIDS?,1.0,1.0,1.0,1.4979,0.009573,10,6513698
1,D,CkksCombined,5%,0.95,1.05,5.0,10,How is pneumonia diagnosed?,1.0,1.0,1.0,1.8344,0.007233,10,6544418
1,D,CkksCombined,5%,0.95,1.05,5.0,10,What causes inflammatory bowel disease?,1.0,1.0,0.9556,1.973,0.001529,10,6389946
1,D,CkksCombined,5%,0.95,1.05,5.0,10,Describe treatment for chronic kidney disease,1.0,1.0,1.0,1.3592,0.016767,10,6469787
1,D,CkksCombined,5%,0.95,1.05,5.0,10,What are symptoms of schizophrenia?,1.0,1.0,1.0,1.6957,0.010647,10,6377166
1,D,CkksCombined,5%,0.95,1.05,5.0,10,How is bipolar disorder managed?,1.0,1.0,0.8667,1.2799,0.016114,10,6510995
1,D,CkksCombined,5%,0.95,1.05,5.0,10,What causes psoriasis?,1.0,1.0,1.0,1.6094,0.016077,10,6464630
1,D,CkksCombined,5%,0.95,1.05,5.0,10,Describe sepsis treatment,1.0,1.0,1.0,1.6434,0.017285,10,6498207
1,D,CkksCombined,5%,0.95,1.05,5.0,10,What are risk factors for cancer?,1.0,1.0,0.9556,2.0253,0.000532,10,6477312
1,D,CkksCombined,5%,0.95,1.05,5.0,10,How is ALS diagnosed?,1.0,1.0,1.0,1.6094,0.011336,10,6554652
1,D,CkksCombined,10%,0.9,1.1,10.0,10,What are the symptoms of type 2 diabetes?,1.0,1.0,0.9556,1.8867,0.007723,10,6906902
1,D,CkksCombined,10%,0.9,1.1,10.0,10,How is hypertension treated?,1.0,1.0,1.0,1.8344,0.007015,10,6579655
1,D,CkksCombined,10%,0.9,1.1,10.0,10,What causes heart failure?,1.0,1.0,1.0,2.0253,0.00679,10,6698552
1,D,CkksCombined,10%,0.9,1.1,10.0,10,Describe the symptoms of lupus,1.0,1.0,1.0,2.164,0.014588,10,6561543
1,D,CkksCombined,10%,0.9,1.1,10.0,10,What medications treat depression?,1.0,1.0,1.0,2.0253,0.008049,10,6939837
1,D,CkksCombined,10%,0.9,1.1,10.0,10,How does Alzheimer's disease progress?,1.0,1.0,1.0,1.973,0.015864,10,6502154
1,D,CkksCombined,10%,0.9,1.1,10.0,10,What are risk factors for stroke?,1.0,1.0,1.0,1.2275,0.007714,10,6388535
1,D,CkksCombined,10%,0.9,1.1,10.0,10,How is asthma managed long-term?,1.0,1.0,1.0,2.164,0.006394,10,6300506
1,D,CkksCombined,10%,0.9,1.1,10.0,10,What are signs of kidney disease?,1.0,1.0,1.0,1.8344,0.006446,10,6400418
1,D,CkksCombined,10%,0.9,1.1,10.0,10,Describe rheumatoid arthritis treatment,1.0,1.0,1.0,1.8344,0.009217,10,6225752
1,D,CkksCombined,10%,0.9,1.1,10.0,10,What causes Parkinson's disease?,1.0,1.0,1.0,2.164,0.015008,10,6358546
1,D,CkksCombined,10%,0.9,1.1,10.0,10,How is multiple sclerosis diagnosed?,1.0,1.0,1.0,1.973,0.014412,10,6824159
1,D,CkksCombined,10%,0.9,1.1,10.0,10,What are symptoms of anemia?,1.0,1.0,1.0,1.8344,0.018132,10,7495185
1,D,CkksCombined,10%,0.9,1.1,10.0,10,How is hypothyroidism treated?,1.0,0.9999,0.9556,1.6434,0.013943,10,6652600
1,D,CkksCombined,10%,0.9,1.1,10.0,10,What causes chronic pain?,1.0,0.9999,0.9556,2.0253,0.00078,9,6561928
1,D,CkksCombined,10%,0.9,1.1,10.0,10,Describe COPD management,1.0,1.0,0.9556,1.2206,0.024864,10,6438051
1,D,CkksCombined,10%,0.9,1.1,10.0,10,What are signs of liver disease?,0.9,0.9463,1.0,2.0253,0.001808,10,6678435
1,D,CkksCombined,10%,0.9,1.1,10.0,10,How is epilepsy treated?,1.0,1.0,0.9556,1.3592,0.017493,10,6647448
1,D,CkksCombined,10%,0.9,1.1,10.0,10,What causes osteoporosis?,1.0,1.0,0.9556,1.8344,0.013781,10,6447430
1,D,CkksCombined,10%,0.9,1.1,10.0,10,Describe symptoms of anxiety disorder,1.0,1.0,1.0,1.8344,0.013654,10,6291713
1,D,CkksCombined,10%,0.9,1.1,10.0,10,What medications are used for HIV/AIDS?,1.0,1.0,0.9556,1.4979,0.009571,10,6476828
1,D,CkksCombined,10%,0.9,1.1,10.0,10,How is pneumonia diagnosed?,1.0,1.0,0.9111,1.7481,0.007196,10,6480827
1,D,CkksCombined,10%,0.9,1.1,10.0,10,What causes inflammatory bowel disease?,1.0,1.0,1.0,2.164,0.001517,10,6619675
1,D,CkksCombined,10%,0.9,1.1,10.0,10,Describe treatment for chronic kidney disease,1.0,1.0,0.9556,1.3592,0.016137,10,6628162
1,D,CkksCombined,10%,0.9,1.1,10.0,10,What are symptoms of schizophrenia?,1.0,1.0,0.9111,1.5048,0.010721,10,6798503
1,D,CkksCombined,10%,0.9,1.1,10.0,10,How is bipolar disorder managed?,1.0,1.0,0.9556,1.2799,0.015725,9,6483231
1,D,CkksCombined,10%,0.9,1.1,10.0,10,What causes psoriasis?,1.0,1.0,1.0,1.4185,0.01602,10,6674199
1,D,CkksCombined,10%,0.9,1.1,10.0,10,Describe sepsis treatment,1.0,1.0,0.9556,1.6434,0.017244,10,6523351
1,D,CkksCombined,10%,0.9,1.1,10.0,10,What are risk factors for cancer?,1.0,1.0,0.9556,1.973,0.000525,10,6558258
1,D,CkksCombined,10%,0.9,1.1,10.0,10,How is ALS diagnosed?,1.0,1.0,1.0,1.6094,0.01153,10,6443986
1,D,CkksCombined,20%,0.8,1.2,20.0,10,What are the symptoms of type 2 diabetes?,1.0,1.0,1.0,1.8867,0.007618,10,6563074
1,D,CkksCombined,20%,0.8,1.2,20.0,10,How is hypertension treated?,1.0,0.9999,0.9111,1.8344,0.006786,10,6505847
1,D,CkksCombined,20%,0.8,1.2,20.0,10,What causes heart failure?,1.0,1.0,1.0,2.164,0.006109,10,6549352
1,D,CkksCombined,20%,0.8,1.2,20.0,10,Describe the symptoms of lupus,1.0,1.0,1.0,1.8867,0.013734,10,6559200
1,D,CkksCombined,20%,0.8,1.2,20.0,10,What medications treat depression?,1.0,1.0,1.0,2.0253,0.00773,10,6328338
1,D,CkksCombined,20%,0.8,1.2,20.0,10,How does Alzheimer's disease progress?,1.0,1.0,1.0,1.973,0.014882,10,6278646
1,D,CkksCombined,20%,0.8,1.2,20.0,10,What are risk factors for stroke?,0.9,0.946,0.9444,1.4185,0.007168,10,6996286
1,D,CkksCombined,20%,0.8,1.2,20.0,10,How is asthma managed long-term?,1.0,1.0,0.9556,1.973,0.006428,10,6688004
1,D,CkksCombined,20%,0.8,1.2,20.0,10,What are signs of kidney disease?,1.0,0.9999,0.9111,1.8867,0.006552,10,7029434
1,D,CkksCombined,20%,0.8,1.2,20.0,10,Describe rheumatoid arthritis treatment,1.0,1.0,1.0,1.8344,0.00882,10,6664584
1,D,CkksCombined,20%,0.8,1.2,20.0,10,What causes Parkinson's disease?,1.0,1.0,1.0,1.973,0.01395,10,6490180
1,D,CkksCombined,20%,0.8,1.2,20.0,10,How is multiple sclerosis diagnosed?,1.0,1.0,1.0,1.973,0.013013,10,7058160
1,D,CkksCombined,20%,0.8,1.2,20.0,10,What are symptoms of anemia?,1.0,1.0,0.9111,1.8344,0.015923,10,6536357
1,D,CkksCombined,20%,0.8,1.2,20.0,10,How is hypothyroidism treated?,1.0,1.0,0.9556,1.6434,0.013239,10,6620954
1,D,CkksCombined,20%,0.8,1.2,20.0,10,What causes chronic pain?,1.0,0.9999,0.8667,1.973,0.000714,10,6455056
1,D,CkksCombined,20%,0.8,1.2,20.0,10,Describe COPD management,1.0,1.0,1.0,1.3592,0.023269,10,6388929
1,D,CkksCombined,20%,0.8,1.2,20.0,10,What are signs of liver disease?,0.9,0.9463,1.0,2.0253,0.001824,10,6427445
1,D,CkksCombined,20%,0.8,1.2,20.0,10,How is epilepsy treated?,1.0,1.0,0.9556,1.3592,0.016625,10,6511734
1,D,CkksCombined,20%,0.8,1.2,20.0,10,What causes osteoporosis?,1.0,1.0,0.9556,1.8344,0.013616,10,6194937
1,D,CkksCombined,20%,0.8,1.2,20.0,10,Describe symptoms of anxiety disorder,1.0,1.0,0.9556,1.4708,0.013069,10,6275798
1,D,CkksCombined,20%,0.8,1.2,20.0,10,What medications are used for HIV/AIDS?,1.0,1.0,0.9556,1.4979,0.00884,10,6243954
1,D,CkksCombined,20%,0.8,1.2,20.0,10,How is pneumonia diagnosed?,0.9,0.9473,1.0,1.8344,0.007085,9,6235781
1,D,CkksCombined,20%,0.8,1.2,20.0,10,What causes inflammatory bowel disease?,0.9,0.9465,1.0,2.0253,0.001546,10,6248807
1,D,CkksCombined,20%,0.8,1.2,20.0,10,Describe treatment for chronic kidney disease,1.0,1.0,1.0,1.3592,0.016651,10,6214442
1,D,CkksCombined,20%,0.8,1.2,20.0,10,What are symptoms of schizophrenia?,1.0,1.0,0.9111,1.6957,0.009935,10,6362945
1,D,CkksCombined,20%,0.8,1.2,20.0,10,How is bipolar disorder managed?,1.0,1.0,0.9111,1.4708,0.014657,10,6589114
1,D,CkksCombined,20%,0.8,1.2,20.0,10,What causes psoriasis?,1.0,1.0,0.9556,1.6094,0.015021,10,6376879
1,D,CkksCombined,20%,0.8,1.2,20.0,10,Describe sepsis treatment,1.0,1.0,1.0,1.6434,0.016596,10,6364258
1,D,CkksCombined,20%,0.8,1.2,20.0,10,What are risk factors for cancer?,1.0,0.9999,0.8222,2.164,0.000583,10,6303725
1,D,CkksCombined,20%,0.8,1.2,20.0,10,How is ALS diagnosed?,1.0,1.0,1.0,1.6094,0.010411,10,7200681
1,D,CkksCombined,30%,0.7,1.3,30.0,10,What are the symptoms of type 2 diabetes?,1.0,1.0,1.0,2.164,0.006849,10,6344712
1,D,CkksCombined,30%,0.7,1.3,30.0,10,How is hypertension treated?,1.0,0.9999,0.9111,1.8344,0.006615,10,6220957
1,D,CkksCombined,30%,0.7,1.3,30.0,10,What causes heart failure?,1.0,0.9999,0.9556,1.8867,0.006028,10,6620584
1,D,CkksCombined,30%,0.7,1.3,30.0,10,Describe the symptoms of lupus,0.9,0.954,0.9444,2.0253,0.013571,10,6333839
1,D,CkksCombined,30%,0.7,1.3,30.0,10,What medications treat depression?,1.0,1.0,1.0,2.0253,0.007285,10,6652174
1,D,CkksCombined,30%,0.7,1.3,30.0,10,How does Alzheimer's disease progress?,1.0,1.0,0.9556,1.973,0.014403,10,6813636
1,D,CkksCombined,30%,0.7,1.3,30.0,10,What are risk factors for stroke?,0.9,0.94,0.8333,1.2275,0.006785,10,7159852
1,D,CkksCombined,30%,0.7,1.3,30.0,10,How is asthma managed long-term?,1.0,0.9999,0.9111,1.973,0.005952,10,6762839
1,D,CkksCombined,30%,0.7,1.3,30.0,10,What are signs of kidney disease?,1.0,1.0,0.9556,1.6094,0.005513,10,7270632
1,D,CkksCombined,30%,0.7,1.3,30.0,10,Describe rheumatoid arthritis treatment,1.0,0.9999,0.9556,1.973,0.007979,10,6591969
1,D,CkksCombined,30%,0.7,1.3,30.0,10,What causes Parkinson's disease?,1.0,1.0,1.0,2.0253,0.012835,10,6667273
1,D,CkksCombined,30%,0.7,1.3,30.0,10,How is multiple sclerosis diagnosed?,1.0,1.0,1.0,1.8344,0.012122,10,6562319
1,D,CkksCombined,30%,0.7,1.3,30.0,10,What are symptoms of anemia?,1.0,1.0,1.0,1.6957,0.015643,10,6641662
1,D,CkksCombined,30%,0.7,1.3,30.0,10,How is hypothyroidism treated?,1.0,0.9999,0.9556,1.5048,0.012688,10,6314931
1,D,CkksCombined,30%,0.7,1.3,30.0,10,What causes chronic pain?,0.9,0.9425,0.8333,1.973,0.000673,10,6778992
1,D,CkksCombined,30%,0.7,1.3,30.0,10,Describe COPD management,1.0,1.0,0.9556,1.2206,0.022157,10,6578355
1,D,CkksCombined,30%,0.7,1.3,30.0,10,What are signs of liver disease?,1.0,0.9998,0.9111,2.164,0.00149,10,7765199
1,D,CkksCombined,30%,0.7,1.3,30.0,10,How is epilepsy treated?,1.0,1.0,1.0,1.3592,0.015692,10,6491925
1,D,CkksCombined,30%,0.7,1.3,30.0,10,What causes osteoporosis?,1.0,0.9999,0.9111,1.8344,0.012687,10,6678250
1,D,CkksCombined,30%,0.7,1.3,30.0,10,Describe symptoms of anxiety disorder,0.9,0.9507,1.0,1.4708,0.013077,10,6745008
1,D,CkksCombined,30%,0.7,1.3,30.0,10,What medications are used for HIV/AIDS?,1.0,0.9999,0.9111,1.4979,0.009122,10,6353682
1,D,CkksCombined,30%,0.7,1.3,30.0,10,How is pneumonia diagnosed?,1.0,1.0,0.9111,1.6957,0.006041,10,6246731
1,D,CkksCombined,30%,0.7,1.3,30.0,10,What causes inflammatory bowel disease?,0.9,0.9464,0.8889,2.164,0.001339,10,6460948
1,D,CkksCombined,30%,0.7,1.3,30.0,10,Describe treatment for chronic kidney disease,1.0,1.0,1.0,1.4708,0.015033,10,6196522
1,D,CkksCombined,30%,0.7,1.3,30.0,10,What are symptoms of schizophrenia?,0.9,0.9491,0.9444,1.5048,0.010127,10,6398896
1,D,CkksCombined,30%,0.7,1.3,30.0,10,How is bipolar disorder managed?,1.0,1.0,0.8667,1.2799,0.014432,10,6141674
1,D,CkksCombined,30%,0.7,1.3,30.0,10,What causes psoriasis?,1.0,1.0,0.9111,1.6094,0.015637,10,6559807
1,D,CkksCombined,30%,0.7,1.3,30.0,10,Describe sepsis treatment,1.0,0.9999,0.8667,1.6434,0.015664,10,6527891
1,D,CkksCombined,30%,0.7,1.3,30.0,10,What are risk factors for cancer?,0.9,0.9396,0.7778,2.164,0.000391,10,6890830
1,D,CkksCombined,30%,0.7,1.3,30.0,10,How is ALS diagnosed?,0.9,0.9518,1.0,1.6094,0.010062,10,6469694
1,D,CkksCombined,50%,0.5,1.5,50.0,10,What are the symptoms of type 2 diabetes?,0.9,0.9513,1.0,1.8867,0.005043,10,6428568
1,D,CkksCombined,50%,0.5,1.5,50.0,10,How is hypertension treated?,0.9,0.9528,1.0,1.973,0.005258,10,6347572
1,D,CkksCombined,50%,0.5,1.5,50.0,10,What causes heart failure?,1.0,1.0,0.9556,2.0253,0.004522,10,6414798
1,D,CkksCombined,50%,0.5,1.5,50.0,10,Describe the symptoms of lupus,0.8,0.9045,0.8571,2.0253,0.010063,10,6370375
1,D,CkksCombined,50%,0.5,1.5,50.0,10,What medications treat depression?,1.0,0.9999,0.9556,2.0253,0.005545,10,6140398
1,D,CkksCombined,50%,0.5,1.5,50.0,10,How does Alzheimer's disease progress?,1.0,1.0,0.9111,1.8344,0.011821,10,6477642
1,D,CkksCombined,50%,0.5,1.5,50.0,10,What are risk factors for stroke?,0.9,0.9437,0.8889,1.0889,0.005391,10,6443143
1,D,CkksCombined,50%,0.5,1.5,50.0,10,How is asthma managed long-term?,0.9,0.9552,0.9444,1.8344,0.00471,10,6730072
1,D,CkksCombined,50%,0.5,1.5,50.0,10,What are signs of kidney disease?,1.0,0.9992,0.9556,1.6094,0.004316,10,6474852
1,D,CkksCombined,50%,0.5,1.5,50.0,10,Describe rheumatoid arthritis treatment,0.9,0.9566,1.0,1.8344,0.006982,10,6500439
1,D,CkksCombined,50%,0.5,1.5,50.0,10,What causes Parkinson's disease?,1.0,1.0,0.9556,1.973,0.011383,10,6860632
1,D,CkksCombined,50%,0.5,1.5,50.0,10,How is multiple sclerosis diagnosed?,1.0,0.9999,0.9111,1.973,0.010352,10,7393391
1,D,CkksCombined,50%,0.5,1.5,50.0,10,What are symptoms of anemia?,1.0,0.9999,0.9556,1.6094,0.011149,10,8643311
1,D,CkksCombined,50%,0.5,1.5,50.0,10,How is hypothyroidism treated?,1.0,0.9983,0.8667,1.8344,0.009241,10,7955567
1,D,CkksCombined,50%,0.5,1.5,50.0,10,What causes chronic pain?,1.0,0.9997,0.8222,2.0253,0.000589,10,7674913
1,D,CkksCombined,50%,0.5,1.5,50.0,10,Describe COPD management,1.0,1.0,0.9556,1.2206,0.016244,10,6458293
1,D,CkksCombined,50%,0.5,1.5,50.0,10,What are signs of liver disease?,0.9,0.9462,0.8889,1.7481,0.001491,10,6545901
1,D,CkksCombined,50%,0.5,1.5,50.0,10,How is epilepsy treated?,1.0,1.0,1.0,1.3592,0.012379,10,6561359
1,D,CkksCombined,50%,0.5,1.5,50.0,10,What causes osteoporosis?,1.0,0.9999,0.9556,1.6957,0.009601,10,6571150
1,D,CkksCombined,50%,0.5,1.5,50.0,10,Describe symptoms of anxiety disorder,1.0,0.9999,0.8667,1.5048,0.009715,10,6360971
1,D,CkksCombined,50%,0.5,1.5,50.0,10,What medications are used for HIV/AIDS?,1.0,0.9999,0.8667,1.7481,0.006549,10,6440562
1,D,CkksCombined,50%,0.5,1.5,50.0,10,How is pneumonia diagnosed?,0.9,0.9388,0.8889,1.4979,0.005154,10,6236651
1,D,CkksCombined,50%,0.5,1.5,50.0,10,What causes inflammatory bowel disease?,0.9,0.9463,0.8333,2.0253,0.000852,10,6454087
1,D,CkksCombined,50%,0.5,1.5,50.0,10,Describe treatment for chronic kidney disease,0.9,0.9537,0.8333,1.4708,0.011232,10,6378894
1,D,CkksCombined,50%,0.5,1.5,50.0,10,What are symptoms of schizophrenia?,0.9,0.9487,0.9444,1.5048,0.00736,10,6316346
1,D,CkksCombined,50%,0.5,1.5,50.0,10,How is bipolar disorder managed?,1.0,0.9991,0.9111,1.4708,0.010946,10,6360979
1,D,CkksCombined,50%,0.5,1.5,50.0,10,What causes psoriasis?,1.0,0.9999,0.9111,1.6434,0.011518,10,6284160
1,D,CkksCombined,50%,0.5,1.5,50.0,10,Describe sepsis treatment,1.0,1.0,0.9111,1.5048,0.011538,10,6273472
1,D,CkksCombined,50%,0.5,1.5,50.0,10,What are risk factors for cancer?,1.0,0.9984,0.6,2.0253,0.000395,10,6404383
1,D,CkksCombined,50%,0.5,1.5,50.0,10,How is ALS diagnosed?,0.9,0.9518,0.9444,1.6957,0.00772,10,6692105
1,D,CkksCombined,70%,0.3,1.7,70.0,10,What are the symptoms of type 2 diabetes?,1.0,0.9999,0.9556,1.8867,0.00389,10,7059178
1,D,CkksCombined,70%,0.3,1.7,70.0,10,How is hypertension treated?,1.0,0.9997,0.8667,1.8867,0.003371,10,6465802
1,D,CkksCombined,70%,0.3,1.7,70.0,10,What causes heart failure?,0.8,0.8979,0.9286,2.0253,0.002456,10,6851192
1,D,CkksCombined,70%,0.3,1.7,70.0,10,Describe the symptoms of lupus,0.9,0.9459,0.8889,1.8344,0.006318,10,6404614
1,D,CkksCombined,70%,0.3,1.7,70.0,10,What medications treat depression?,1.0,1.0,1.0,2.164,0.003167,10,6683831
1,D,CkksCombined,70%,0.3,1.7,70.0,10,How does Alzheimer's disease progress?,1.0,1.0,0.8667,2.0253,0.007318,10,6666810
1,D,CkksCombined,70%,0.3,1.7,70.0,10,What are risk factors for stroke?,0.9,0.9441,0.3889,1.4185,0.003315,10,7135143
1,D,CkksCombined,70%,0.3,1.7,70.0,10,How is asthma managed long-term?,0.9,0.9556,0.9444,2.0253,0.002556,10,6761838
1,D,CkksCombined,70%,0.3,1.7,70.0,10,What are signs of kidney disease?,1.0,0.9998,0.8222,1.973,0.002621,10,7094407
1,D,CkksCombined,70%,0.3,1.7,70.0,10,Describe rheumatoid arthritis treatment,1.0,1.0,0.9556,1.973,0.004023,9,6693347
1,D,CkksCombined,70%,0.3,1.7,70.0,10,What causes Parkinson's disease?,0.9,0.9575,0.9444,1.973,0.007082,10,6828041
1,D,CkksCombined,70%,0.3,1.7,70.0,10,How is multiple sclerosis diagnosed?,1.0,1.0,1.0,1.8344,0.005595,10,6530897
1,D,CkksCombined,70%,0.3,1.7,70.0,10,What are symptoms of anemia?,0.9,0.9533,0.9444,1.8344,0.007221,10,6803956
1,D,CkksCombined,70%,0.3,1.7,70.0,10,How is hypothyroidism treated?,0.9,0.9507,0.7222,1.6434,0.006249,10,7278224
1,D,CkksCombined,70%,0.3,1.7,70.0,10,What causes chronic pain?,1.0,0.9999,0.8667,2.0253,0.000392,10,6906897
1,D,CkksCombined,70%,0.3,1.7,70.0,10,Describe COPD management,0.9,0.9544,0.8889,1.3592,0.010936,10,6503462
1,D,CkksCombined,70%,0.3,1.7,70.0,10,What are signs of liver disease?,0.9,0.9461,0.8889,2.164,0.000921,10,6419087
1,D,CkksCombined,70%,0.3,1.7,70.0,10,How is epilepsy treated?,0.9,0.959,0.8889,1.3592,0.007132,10,6545845
1,D,CkksCombined,70%,0.3,1.7,70.0,10,What causes osteoporosis?,1.0,0.9993,0.6889,1.4979,0.006194,10,6558901
1,D,CkksCombined,70%,0.3,1.7,70.0,10,Describe symptoms of anxiety disorder,0.9,0.9506,0.8889,1.6957,0.006482,10,6345646
1,D,CkksCombined,70%,0.3,1.7,70.0,10,What medications are used for HIV/AIDS?,1.0,0.9998,0.8222,1.4979,0.003393,10,6596227
1,D,CkksCombined,70%,0.3,1.7,70.0,10,How is pneumonia diagnosed?,0.9,0.9451,1.0,1.6434,0.003188,10,6339514
1,D,CkksCombined,70%,0.3,1.7,70.0,10,What causes inflammatory bowel disease?,0.9,0.9404,0.6111,2.0253,0.000723,10,6440216
1,D,CkksCombined,70%,0.3,1.7,70.0,10,Describe treatment for chronic kidney disease,0.9,0.957,0.9444,1.6094,0.00637,10,6532117
1,D,CkksCombined,70%,0.3,1.7,70.0,10,What are symptoms of schizophrenia?,0.9,0.9461,0.6111,1.6434,0.005448,10,7120600
1,D,CkksCombined,70%,0.3,1.7,70.0,10,How is bipolar disorder managed?,1.0,1.0,0.9111,1.6957,0.007886,10,6686462
1,D,CkksCombined,70%,0.3,1.7,70.0,10,What causes psoriasis?,1.0,1.0,0.9111,1.6957,0.007219,10,6923882
1,D,CkksCombined,70%,0.3,1.7,70.0,10,Describe sepsis treatment,1.0,0.9999,0.9111,1.6434,0.008927,10,6705736
1,D,CkksCombined,70%,0.3,1.7,70.0,10,What are risk factors for cancer?,0.9,0.9272,0.7778,1.6957,0.000322,10,7070578
1,D,CkksCombined,70%,0.3,1.7,70.0,10,How is ALS diagnosed?,0.9,0.9443,0.9444,1.7481,0.004122,10,6843690
2,D,Noise,1%,0.99,1.01,1.0,10,What are the symptoms of type 2 diabetes?,1.0,1.0,1.0,2.164,0.007889,10,12257
2,D,Noise,1%,0.99,1.01,1.0,10,How is hypertension treated?,1.0,1.0,1.0,1.6094,0.007061,10,12210
2,D,Noise,1%,0.99,1.01,1.0,10,What causes heart failure?,1.0,1.0,1.0,2.0253,0.006829,10,12860
