trial,exp,algorithm,corpus_size,noise_label,noise_min,noise_max,noise_range_pct,top_k,query,recall_at_k,ndcg_at_k,score_entropy,score_variance,enc_total_us
2,I,Combined,1190,70%,0.3,1.7,70.0,10,What are symptoms of schizophrenia?,0.9,0.9457,1.7481,0.005587,18286
2,I,Combined,1190,70%,0.3,1.7,70.0,10,How is bipolar disorder managed?,1.0,0.9999,2.164,0.003248,17609
2,I,Combined,1190,70%,0.3,1.7,70.0,10,What causes psoriasis?,1.0,1.0,2.0253,0.005987,17767
2,I,Combined,1190,70%,0.3,1.7,70.0,10,Describe sepsis treatment,0.9,0.9547,2.164,0.005733,17215
2,I,Combined,1190,70%,0.3,1.7,70.0,10,What are risk factors for cancer?,0.9,0.9235,1.973,0.000294,17162
2,I,Combined,1190,70%,0.3,1.7,70.0,10,How is ALS diagnosed?,0.9,0.9552,1.8867,0.003922,17680
3,I,Combined,1190,0%,1.0,1.0,0.0,10,What are the symptoms of type 2 diabetes?,1.0,1.0,2.0253,0.005505,29504
3,I,Combined,1190,0%,1.0,1.0,0.0,10,How is hypertension treated?,1.0,1.0,2.164,0.008063,22907
3,I,Combined,1190,0%,1.0,1.0,0.0,10,What causes heart failure?,1.0,1.0,2.0253,0.001569,19512
3,I,Combined,1190,0%,1.0,1.0,0.0,10,Describe the symptoms of lupus,1.0,1.0,2.164,0.008025,19302
3,I,Combined,1190,0%,1.0,1.0,0.0,10,What medications treat depression?,1.0,1.0,1.8344,0.005777,17591
3,I,Combined,1190,0%,1.0,1.0,0.0,10,How does Alzheimer's disease progress?,1.0,1.0,2.0253,0.007851,17669
3,I,Combined,1190,0%,1.0,1.0,0.0,10,What are risk factors for stroke?,1.0,1.0,1.4979,0.007439,17396
3,I,Combined,1190,0%,1.0,1.0,0.0,10,How is asthma managed long-term?,1.0,1.0,2.0253,0.005191,16519
3,I,Combined,1190,0%,1.0,1.0,0.0,10,What are signs of kidney disease?,1.0,1.0,1.6957,0.004912,16516
3,I,Combined,1190,0%,1.0,1.0,0.0,10,Describe rheumatoid arthritis treatment,1.0,1.0,2.0253,0.007646,16517
3,I,Combined,1190,0%,1.0,1.0,0.0,10,What causes Parkinson's disease?,1.0,1.0,2.0253,0.009459,16578
3,I,Combined,1190,0%,1.0,1.0,0.0,10,How is multiple sclerosis diagnosed?,1.0,1.0,1.973,0.008741,20849
3,I,Combined,1190,0%,1.0,1.0,0.0,10,What are symptoms of anemia?,1.0,1.0,2.0253,0.004847,17027
3,I,Combined,1190,0%,1.0,1.0,0.0,10,How is hypothyroidism treated?,1.0,1.0,2.0253,0.006409,15685
3,I,Combined,1190,0%,1.0,1.0,0.0,10,What causes chronic pain?,1.0,1.0,1.973,0.000479,16311
3,I,Combined,1190,0%,1.0,1.0,0.0,10,Describe COPD management,1.0,1.0,2.0253,0.020794,16502
3,I,Combined,1190,0%,1.0,1.0,0.0,10,What are signs of liver disease?,1.0,1.0,1.8867,0.000719,14823
3,I,Combined,1190,0%,1.0,1.0,0.0,10,How is epilepsy treated?,1.0,1.0,2.0253,0.007898,15892
3,I,Combined,1190,0%,1.0,1.0,0.0,10,What causes osteoporosis?,1.0,1.0,2.0253,0.008767,16024
3,I,Combined,1190,0%,1.0,1.0,0.0,10,Describe symptoms of anxiety disorder,1.0,1.0,2.0253,0.012617,16097
3,I,Combined,1190,0%,1.0,1.0,0.0,10,What medications are used for HIV/AIDS?,1.0,1.0,2.164,0.006178,15733
3,I,Combined,1190,0%,1.0,1.0,0.0,10,How is pneumonia diagnosed?,1.0,1.0,2.0253,0.008521,15577
3,I,Combined,1190,0%,1.0,1.0,0.0,10,What causes inflammatory bowel disease?,1.0,1.0,1.6957,0.000444,16263
3,I,Combined,1190,0%,1.0,1.0,0.0,10,Describe treatment for chronic kidney disease,1.0,1.0,1.8867,0.00808,16624
3,I,Combined,1190,0%,1.0,1.0,0.0,10,What are symptoms of schizophrenia?,1.0,1.0,1.7481,0.011327,17495
3,I,Combined,1190,0%,1.0,1.0,0.0,10,How is bipolar disorder managed?,1.0,1.0,2.0253,0.009573,16129
3,I,Combined,1190,0%,1.0,1.0,0.0,10,What causes psoriasis?,1.0,1.0,1.8344,0.014653,15158
3,I,Combined,1190,0%,1.0,1.0,0.0,10,Describe sepsis treatment,1.0,1.0,2.0253,0.012907,14881
3,I,Combined,1190,0%,1.0,1.0,0.0,10,What are risk factors for cancer?,1.0,1.0,2.0253,0.000536,14982
3,I,Combined,1190,0%,1.0,1.0,0.0,10,How is ALS diagnosed?,1.0,1.0,1.8867,0.010726,15575
3,I,Combined,1190,1%,0.99,1.01,1.0,10,What are the symptoms of type 2 diabetes?,1.0,1.0,2.0253,0.005513,30021
3,I,Combined,1190,1%,0.99,1.01,1.0,10,How is hypertension treated?,1.0,1.0,2.164,0.008081,23767
3,I,Combined,1190,1%,0.99,1.01,1.0,10,What causes heart failure?,1.0,1.0,1.8867,0.001561,21700
3,I,Combined,1190,1%,0.99,1.01,1.0,10,Describe the symptoms of lupus,1.0,1.0,1.973,0.008006,19089
3,I,Combined,1190,1%,0.99,1.01,1.0,10,What medications treat depression?,1.0,1.0,1.8344,0.005781,18335
3,I,Combined,1190,1%,0.99,1.01,1.0,10,How does Alzheimer's disease progress?,1.0,1.0,2.0253,0.007883,17545
3,I,Combined,1190,1%,0.99,1.01,1.0,10,What are risk factors for stroke?,1.0,1.0,1.4979,0.007442,17957
3,I,Combined,1190,1%,0.99,1.01,1.0,10,How is asthma managed long-term?,1.0,1.0,2.0253,0.005182,17147
3,I,Combined,1190,1%,0.99,1.01,1.0,10,What are signs of kidney disease?,1.0,1.0,1.6957,0.004901,18130
3,I,Combined,1190,1%,0.99,1.01,1.0,10,Describe rheumatoid arthritis treatment,1.0,1.0,2.0253,0.007638,19149
3,I,Combined,1190,1%,0.99,1.01,1.0,10,What causes Parkinson's disease?,1.0,1.0,2.0253,0.009443,17286
3,I,Combined,1190,1%,0.99,1.01,1.0,10,How is multiple sclerosis diagnosed?,1.0,1.0,1.973,0.008723,15987
3,I,Combined,1190,1%,0.99,1.01,1.0,10,What are symptoms of anemia?,1.0,1.0,2.0253,0.00484,16251
3,I,Combined,1190,1%,0.99,1.01,1.0,10,How is hypothyroidism treated?,1.0,1.0,2.0253,0.006391,14849
3,I,Combined,1190,1%,0.99,1.01,1.0,10,What causes chronic pain?,1.0,1.0,1.973,0.000478,16398
3,I,Combined,1190,1%,0.99,1.01,1.0,10,Describe COPD management,1.0,1.0,2.0253,0.020757,15232
3,I,Combined,1190,1%,0.99,1.01,1.0,10,What are signs of liver disease?,1.0,1.0,1.8867,0.000717,16780
3,I,Combined,1190,1%,0.99,1.01,1.0,10,How is epilepsy treated?,1.0,1.0,2.0253,0.00788,16981
3,I,Combined,1190,1%,0.99,1.01,1.0,10,What causes osteoporosis?,0.9,0.9557,2.0253,0.008765,16748
3,I,Combined,1190,1%,0.99,1.01,1.0,10,Describe symptoms of anxiety disorder,1.0,1.0,2.0253,0.012649,16922
3,I,Combined,1190,1%,0.99,1.01,1.0,10,What medications are used for HIV/AIDS?,1.0,1.0,2.164,0.006152,15949
3,I,Combined,1190,1%,0.99,1.01,1.0,10,How is pneumonia diagnosed?,1.0,1.0,2.0253,0.008541,16660
3,I,Combined,1190,1%,0.99,1.01,1.0,10,What causes inflammatory bowel disease?,1.0,1.0,1.8867,0.000443,17374
3,I,Combined,1190,1%,0.99,1.01,1.0,10,Describe treatment for chronic kidney disease,1.0,1.0,1.8867,0.008075,17243
3,I,Combined,1190,1%,0.99,1.01,1.0,10,What are symptoms of schizophrenia?,1.0,1.0,1.7481,0.011316,15622
3,I,Combined,1190,1%,0.99,1.01,1.0,10,How is bipolar disorder managed?,1.0,1.0,1.8867,0.009552,15340
3,I,Combined,1190,1%,0.99,1.01,1.0,10,What causes psoriasis?,1.0,1.0,1.8344,0.014668,15007
3,I,Combined,1190,1%,0.99,1.01,1.0,10,Describe sepsis treatment,1.0,1.0,2.0253,0.012936,14863
3,I,Combined,1190,1%,0.99,1.01,1.0,10,What are risk factors for cancer?,1.0,1.0,1.8867,0.000535,15844
3,I,Combined,1190,1%,0.99,1.01,1.0,10,How is ALS diagnosed?,1.0,1.0,1.8867,0.010691,15260
3,I,Combined,1190,10%,0.9,1.1,10.0,10,What are the symptoms of type 2 diabetes?,1.0,1.0,2.0253,0.005231,31179
3,I,Combined,1190,10%,0.9,1.1,10.0,10,How is hypertension treated?,1.0,1.0,2.164,0.00797,23349
3,I,Combined,1190,10%,0.9,1.1,10.0,10,What causes heart failure?,1.0,1.0,2.164,0.001468,20338
3,I,Combined,1190,10%,0.9,1.1,10.0,10,Describe the symptoms of lupus,1.0,1.0,1.973,0.008025,18775
3,I,Combined,1190,10%,0.9,1.1,10.0,10,What medications treat depression?,1.0,1.0,1.8344,0.0056,18643
3,I,Combined,1190,10%,0.9,1.1,10.0,10,How does Alzheimer's disease progress?,1.0,1.0,2.0253,0.007851,18261
3,I,Combined,1190,10%,0.9,1.1,10.0,10,What are risk factors for stroke?,0.9,0.946,1.4979,0.007368,17573
3,I,Combined,1190,10%,0.9,1.1,10.0,10,How is asthma managed long-term?,1.0,1.0,2.0253,0.005106,17684
3,I,Combined,1190,10%,0.9,1.1,10.0,10,What are signs of kidney disease?,1.0,1.0,1.6957,0.004673,16718
3,I,Combined,1190,10%,0.9,1.1,10.0,10,Describe rheumatoid arthritis treatment,1.0,1.0,2.0253,0.007591,16955
3,I,Combined,1190,10%,0.9,1.1,10.0,10,What causes Parkinson's disease?,1.0,1.0,2.0253,0.009121,15640
3,I,Combined,1190,10%,0.9,1.1,10.0,10,How is multiple sclerosis diagnosed?,1.0,1.0,1.8344,0.00879,16732
3,I,Combined,1190,10%,0.9,1.1,10.0,10,What are symptoms of anemia?,1.0,1.0,2.164,0.00485,16398
3,I,Combined,1190,10%,0.9,1.1,10.0,10,How is hypothyroidism treated?,1.0,1.0,1.6957,0.006421,15586
3,I,Combined,1190,10%,0.9,1.1,10.0,10,What causes chronic pain?,1.0,1.0,2.0253,0.000467,16144
3,I,Combined,1190,10%,0.9,1.1,10.0,10,Describe COPD management,1.0,1.0,2.0253,0.020553,16059
3,I,Combined,1190,10%,0.9,1.1,10.0,10,What are signs of liver disease?,1.0,1.0,1.8867,0.000721,16269
3,I,Combined,1190,10%,0.9,1.1,10.0,10,How is epilepsy treated?,1.0,1.0,1.8867,0.007807,15435
3,I,Combined,1190,10%,0.9,1.1,10.0,10,What causes osteoporosis?,0.9,0.9557,2.0253,0.00883,17006
3,I,Combined,1190,10%,0.9,1.1,10.0,10,Describe symptoms of anxiety disorder,0.9,0.9528,2.0253,0.012693,15292
3,I,Combined,1190,10%,0.9,1.1,10.0,10,What medications are used for HIV/AIDS?,0.9,0.9519,1.6957,0.006212,14933
3,I,Combined,1190,10%,0.9,1.1,10.0,10,How is pneumonia diagnosed?,1.0,1.0,1.973,0.008544,16548
3,I,Combined,1190,10%,0.9,1.1,10.0,10,What causes inflammatory bowel disease?,1.0,1.0,1.8867,0.000428,15912
3,I,Combined,1190,10%,0.9,1.1,10.0,10,Describe treatment for chronic kidney disease,1.0,0.9999,1.973,0.00818,15984
3,I,Combined,1190,10%,0.9,1.1,10.0,10,What are symptoms of schizophrenia?,1.0,1.0,1.7481,0.011063,15453
3,I,Combined,1190,10%,0.9,1.1,10.0,10,How is bipolar disorder managed?,1.0,1.0,2.0253,0.009822,15374
3,I,Combined,1190,10%,0.9,1.1,10.0,10,What causes psoriasis?,1.0,1.0,1.6957,0.014653,15730
3,I,Combined,1190,10%,0.9,1.1,10.0,10,Describe sepsis treatment,1.0,1.0,2.0253,0.012787,15605
3,I,Combined,1190,10%,0.9,1.1,10.0,10,What are risk factors for cancer?,1.0,1.0,1.973,0.000519,15826
3,I,Combined,1190,10%,0.9,1.1,10.0,10,How is ALS diagnosed?,1.0,1.0,1.8867,0.01066,14782
3,I,Combined,1190,30%,0.7,1.3,30.0,10,What are the symptoms of type 2 diabetes?,1.0,1.0,1.8344,0.004585,30605
3,I,Combined,1190,30%,0.7,1.3,30.0,10,How is hypertension treated?,0.9,0.9513,2.0253,0.007094,23215
3,I,Combined,1190,30%,0.7,1.3,30.0,10,What causes heart failure?,1.0,0.9982,2.164,0.001598,19961
3,I,Combined,1190,30%,0.7,1.3,30.0,10,Describe the symptoms of lupus,0.9,0.9506,1.8344,0.00631,19726
3,I,Combined,1190,30%,0.7,1.3,30.0,10,What medications treat depression?,1.0,1.0,2.0253,0.004986,18453
3,I,Combined,1190,30%,0.7,1.3,30.0,10,How does Alzheimer's disease progress?,0.9,0.954,2.0253,0.007566,18273
3,I,Combined,1190,30%,0.7,1.3,30.0,10,What are risk factors for stroke?,0.9,0.9458,1.4979,0.006625,17071
3,I,Combined,1190,30%,0.7,1.3,30.0,10,How is asthma managed long-term?,1.0,1.0,1.8344,0.004178,17161
3,I,Combined,1190,30%,0.7,1.3,30.0,10,What are signs of kidney disease?,1.0,0.9999,1.6957,0.004036,16622
3,I,Combined,1190,30%,0.7,1.3,30.0,10,Describe rheumatoid arthritis treatment,1.0,1.0,2.164,0.006931,15405
3,I,Combined,1190,30%,0.7,1.3,30.0,10,What causes Parkinson's disease?,1.0,1.0,2.0253,0.008884,16505
3,I,Combined,1190,30%,0.7,1.3,30.0,10,How is multiple sclerosis diagnosed?,1.0,1.0,1.8344,0.00705,16197
3,I,Combined,1190,30%,0.7,1.3,30.0,10,What are symptoms of anemia?,1.0,1.0,1.8867,0.003663,16764
3,I,Combined,1190,30%,0.7,1.3,30.0,10,How is hypothyroidism treated?,1.0,1.0,1.8344,0.005814,15069
3,I,Combined,1190,30%,0.7,1.3,30.0,10,What causes chronic pain?,1.0,0.9999,1.8344,0.000414,16402
3,I,Combined,1190,30%,0.7,1.3,30.0,10,Describe COPD management,1.0,1.0,2.0253,0.018437,15948
3,I,Combined,1190,30%,0.7,1.3,30.0,10,What are signs of liver disease?,1.0,1.0,1.8344,0.00066,16118
3,I,Combined,1190,30%,0.7,1.3,30.0,10,How is epilepsy treated?,1.0,1.0,1.7481,0.007093,18116
3,I,Combined,1190,30%,0.7,1.3,30.0,10,What causes osteoporosis?,0.9,0.9557,2.164,0.007191,15870
3,I,Combined,1190,30%,0.7,1.3,30.0,10,Describe symptoms of anxiety disorder,0.8,0.9031,2.0253,0.010832,15004
3,I,Combined,1190,30%,0.7,1.3,30.0,10,What medications are used for HIV/AIDS?,1.0,1.0,1.8867,0.005651,15004
3,I,Combined,1190,30%,0.7,1.3,30.0,10,How is pneumonia diagnosed?,1.0,1.0,2.164,0.007697,14867
3,I,Combined,1190,30%,0.7,1.3,30.0,10,What causes inflammatory bowel disease?,1.0,0.9999,2.164,0.000397,15790
3,I,Combined,1190,30%,0.7,1.3,30.0,10,Describe treatment for chronic kidney disease,1.0,1.0,1.8344,0.00718,16008
3,I,Combined,1190,30%,0.7,1.3,30.0,10,What are symptoms of schizophrenia?,1.0,1.0,1.8344,0.009845,16229
3,I,Combined,1190,30%,0.7,1.3,30.0,10,How is bipolar disorder managed?,1.0,0.9999,1.8867,0.008186,17039
3,I,Combined,1190,30%,0.7,1.3,30.0,10,What causes psoriasis?,1.0,1.0,1.5571,0.013253,16573
3,I,Combined,1190,30%,0.7,1.3,30.0,10,Describe sepsis treatment,1.0,1.0,2.0253,0.011855,15367
3,I,Combined,1190,30%,0.7,1.3,30.0,10,What are risk factors for cancer?,1.0,0.9998,1.8867,0.000492,16148
3,I,Combined,1190,30%,0.7,1.3,30.0,10,How is ALS diagnosed?,1.0,1.0,1.6957,0.009207,15543
3,I,Combined,1190,50%,0.5,1.5,50.0,10,What are the symptoms of type 2 diabetes?,1.0,0.9999,2.164,0.004283,31846
3,I,Combined,1190,50%,0.5,1.5,50.0,10,How is hypertension treated?,1.0,1.0,2.164,0.006024,25089
3,I,Combined,1190,50%,0.5,1.5,50.0,10,What causes heart failure?,1.0,0.9998,2.164,0.00104,20810
3,I,Combined,1190,50%,0.5,1.5,50.0,10,Describe the symptoms of lupus,1.0,1.0,1.973,0.006313,19371
3,I,Combined,1190,50%,0.5,1.5,50.0,10,What medications treat depression?,1.0,0.9997,1.8867,0.003982,18504
3,I,Combined,1190,50%,0.5,1.5,50.0,10,How does Alzheimer's disease progress?,0.9,0.9508,1.6957,0.004422,23764
3,I,Combined,1190,50%,0.5,1.5,50.0,10,What are risk factors for stroke?,0.7,0.8266,1.0889,0.005651,18843
3,I,Combined,1190,50%,0.5,1.5,50.0,10,How is asthma managed long-term?,1.0,1.0,2.0253,0.003915,17072
3,I,Combined,1190,50%,0.5,1.5,50.0,10,What are signs of kidney disease?,0.9,0.9437,2.164,0.002961,16058
3,I,Combined,1190,50%,0.5,1.5,50.0,10,Describe rheumatoid arthritis treatment,1.0,0.9998,2.0253,0.005524,15420
3,I,Combined,1190,50%,0.5,1.5,50.0,10,What causes Parkinson's disease?,1.0,1.0,2.164,0.005934,15382
3,I,Combined,1190,50%,0.5,1.5,50.0,10,How is multiple sclerosis diagnosed?,1.0,1.0,1.973,0.005392,15471
3,I,Combined,1190,50%,0.5,1.5,50.0,10,What are symptoms of anemia?,1.0,0.9992,1.8867,0.003377,17061
3,I,Combined,1190,50%,0.5,1.5,50.0,10,How is hypothyroidism treated?,1.0,0.9996,1.5571,0.004544,15549
3,I,Combined,1190,50%,0.5,1.5,50.0,10,What causes chronic pain?,0.9,0.9376,2.0253,0.000312,18525
3,I,Combined,1190,50%,0.5,1.5,50.0,10,Describe COPD management,1.0,1.0,2.164,0.014002,16292
3,I,Combined,1190,50%,0.5,1.5,50.0,10,What are signs of liver disease?,1.0,0.9997,2.0253,0.000615,16551
3,I,Combined,1190,50%,0.5,1.5,50.0,10,How is epilepsy treated?,0.9,0.9513,1.8867,0.005343,15831
3,I,Combined,1190,50%,0.5,1.5,50.0,10,What causes osteoporosis?,0.9,0.9528,2.0253,0.005073,16355
3,I,Combined,1190,50%,0.5,1.5,50.0,10,Describe symptoms of anxiety disorder,1.0,1.0,1.8867,0.009222,15697
3,I,Combined,1190,50%,0.5,1.5,50.0,10,What medications are used for HIV/AIDS?,0.9,0.9518,1.8344,0.004645,15046
3,I,Combined,1190,50%,0.5,1.5,50.0,10,How is pneumonia diagnosed?,0.9,0.948,1.8867,0.006,15919
3,I,Combined,1190,50%,0.5,1.5,50.0,10,What causes inflammatory bowel disease?,1.0,0.9998,1.8344,0.000247,16294
3,I,Combined,1190,50%,0.5,1.5,50.0,10,Describe treatment for chronic kidney disease,0.9,0.9517,1.8867,0.005748,15513
3,I,Combined,1190,50%,0.5,1.5,50.0,10,What are symptoms of schizophrenia?,1.0,0.9999,1.6094,0.007266,16095
3,I,Combined,1190,50%,0.5,1.5,50.0,10,How is bipolar disorder managed?,1.0,1.0,2.164,0.006866,16042
3,I,Combined,1190,50%,0.5,1.5,50.0,10,What causes psoriasis?,1.0,0.9997,2.0253,0.010516,15843
3,I,Combined,1190,50%,0.5,1.5,50.0,10,Describe sepsis treatment,1.0,1.0,2.164,0.009514,16007
3,I,Combined,1190,50%,0.5,1.5,50.0,10,What are risk factors for cancer?,0.9,0.9386,2.164,0.000385,16808
3,I,Combined,1190,50%,0.5,1.5,50.0,10,How is ALS diagnosed?,1.0,0.9991,1.8344,0.006765,15607
3,I,Combined,1190,70%,0.3,1.7,70.0,10,What are the symptoms of type 2 diabetes?,1.0,0.9999,1.8344,0.00217,27007
3,I,Combined,1190,70%,0.3,1.7,70.0,10,How is hypertension treated?,0.9,0.9492,2.164,0.003947,23270
3,I,Combined,1190,70%,0.3,1.7,70.0,10,What causes heart failure?,1.0,0.9998,2.164,0.000594,20475
3,I,Combined,1190,70%,0.3,1.7,70.0,10,Describe the symptoms of lupus,1.0,1.0,2.164,0.003624,18785
3,I,Combined,1190,70%,0.3,1.7,70.0,10,What medications treat depression?,1.0,0.9995,1.6957,0.002533,18639
3,I,Combined,1190,70%,0.3,1.7,70.0,10,How does Alzheimer's disease progress?,0.9,0.9521,1.8867,0.003018,17910
3,I,Combined,1190,70%,0.3,1.7,70.0,10,What are risk factors for stroke?,0.9,0.9429,1.2206,0.003366,18066
3,I,Combined,1190,70%,0.3,1.7,70.0,10,How is asthma managed long-term?,1.0,0.9998,1.973,0.002105,16466
3,I,Combined,1190,70%,0.3,1.7,70.0,10,What are signs of kidney disease?,1.0,0.9992,2.0253,0.001875,17410
3,I,Combined,1190,70%,0.3,1.7,70.0,10,Describe rheumatoid arthritis treatment,0.9,0.95,2.164,0.004401,16628
3,I,Combined,1190,70%,0.3,1.7,70.0,10,What causes Parkinson's disease?,0.9,0.9537,1.8867,0.004764,16987
3,I,Combined,1190,70%,0.3,1.7,70.0,10,How is multiple sclerosis diagnosed?,1.0,0.9996,1.8344,0.004233,16597
3,I,Combined,1190,70%,0.3,1.7,70.0,10,What are symptoms of anemia?,1.0,0.9996,2.164,0.001716,16878
3,I,Combined,1190,70%,0.3,1.7,70.0,10,How is hypothyroidism treated?,1.0,0.9993,1.8344,0.003198,15593
3,I,Combined,1190,70%,0.3,1.7,70.0,10,What causes chronic pain?,0.9,0.9207,2.164,0.000195,16145
3,I,Combined,1190,70%,0.3,1.7,70.0,10,Describe COPD management,1.0,1.0,2.164,0.008857,15541
3,I,Combined,1190,70%,0.3,1.7,70.0,10,What are signs of liver disease?,1.0,0.9994,1.8867,0.000371,16145
3,I,Combined,1190,70%,0.3,1.7,70.0,10,How is epilepsy treated?,1.0,1.0,2.164,0.003268,15038
3,I,Combined,1190,70%,0.3,1.7,70.0,10,What causes osteoporosis?,1.0,0.9994,2.0253,0.003369,17279
3,I,Combined,1190,70%,0.3,1.7,70.0,10,Describe symptoms of anxiety disorder,0.9,0.9523,2.0253,0.004023,16628
3,I,Combined,1190,70%,0.3,1.7,70.0,10,What medications are used for HIV/AIDS?,1.0,0.9994,2.0253,0.002811,16094
3,I,Combined,1190,70%,0.3,1.7,70.0,10,How is pneumonia diagnosed?,0.8,0.8979,2.164,0.004492,15530
3,I,Combined,1190,70%,0.3,1.7,70.0,10,What causes inflammatory bowel disease?,0.9,0.9399,2.0253,0.00048,16810
3,I,Combined,1190,70%,0.3,1.7,70.0,10,Describe treatment for chronic kidney disease,0.9,0.951,1.8867,0.002954,15913
3,I,Combined,1190,70%,0.3,1.7,70.0,10,What are symptoms of schizophrenia?,1.0,0.9999,1.8867,0.005287,16027
3,I,Combined,1190,70%,0.3,1.7,70.0,10,How is bipolar disorder managed?,1.0,0.9998,2.164,0.0037,16599
3,I,Combined,1190,70%,0.3,1.7,70.0,10,What causes psoriasis?,1.0,1.0,1.6957,0.006555,15450
3,I,Combined,1190,70%,0.3,1.7,70.0,10,Describe sepsis treatment,1.0,1.0,2.0253,0.006256,15460
3,I,Combined,1190,70%,0.3,1.7,70.0,10,What are risk factors for cancer?,1.0,0.9998,2.0253,0.000297,16005
3,I,Combined,1190,70%,0.3,1.7,70.0,10,How is ALS diagnosed?,1.0,0.9999,1.8344,0.005694,15220
4,I,Combined,1190,0%,1.0,1.0,0.0,10,What are the symptoms of type 2 diabetes?,1.0,1.0,2.0253,0.005505,24220
4,I,Combined,1190,0%,1.0,1.0,0.0,10,How is hypertension treated?,1.0,1.0,2.164,0.008063,21238
4,I,Combined,1190,0%,1.0,1.0,0.0,10,What causes heart failure?,1.0,1.0,2.0253,0.001569,18258
4,I,Combined,1190,0%,1.0,1.0,0.0,10,Describe the symptoms of lupus,1.0,1.0,2.164,0.008025,18230
4,I,Combined,1190,0%,1.0,1.0,0.0,10,What medications treat depression?,1.0,1.0,1.8344,0.005777,17536
4,I,Combined,1190,0%,1.0,1.0,0.0,10,How does Alzheimer's disease progress?,1.0,1.0,2.0253,0.007851,17087
4,I,Combined,1190,0%,1.0,1.0,0.0,10,What are risk factors for stroke?,1.0,1.0,1.4979,0.007439,16566
4,I,Combined,1190,0%,1.0,1.0,0.0,10,How is asthma managed long-term?,1.0,1.0,2.0253,0.005191,16609
4,I,Combined,1190,0%,1.0,1.0,0.0,10,What are signs of kidney disease?,1.0,1.0,1.6957,0.004912,17037
4,I,Combined,1190,0%,1.0,1.0,0.0,10,Describe rheumatoid arthritis treatment,1.0,1.0,2.0253,0.007646,16119
4,I,Combined,1190,0%,1.0,1.0,0.0,10,What causes Parkinson's disease?,1.0,1.0,2.0253,0.009459,16026
4,I,Combined,1190,0%,1.0,1.0,0.0,10,How is multiple sclerosis diagnosed?,1.0,1.0,1.973,0.008741,16547
4,I,Combined,1190,0%,1.0,1.0,0.0,10,What are symptoms of anemia?,1.0,1.0,2.0253,0.004847,16194
4,I,Combined,1190,0%,1.0,1.0,0.0,10,How is hypothyroidism treated?,1.0,1.0,2.0253,0.006409,15519
4,I,Combined,1190,0%,1.0,1.0,0.0,10,What causes chronic pain?,1.0,1.0,1.973,0.000479,15387
4,I,Combined,1190,0%,1.0,1.0,0.0,10,Describe COPD management,1.0,1.0,2.0253,0.020794,15978
4,I,Combined,1190,0%,1.0,1.0,0.0,10,What are signs of liver disease?,1.0,1.0,1.8867,0.000719,16815
4,I,Combined,1190,0%,1.0,1.0,0.0,10,How is epilepsy treated?,1.0,1.0,2.0253,0.007898,16164
4,I,Combined,1190,0%,1.0,1.0,0.0,10,What causes osteoporosis?,1.0,1.0,2.0253,0.008767,17045
4,I,Combined,1190,0%,1.0,1.0,0.0,10,Describe symptoms of anxiety disorder,1.0,1.0,2.0253,0.012617,15958
4,I,Combined,1190,0%,1.0,1.0,0.0,10,What medications are used for HIV/AIDS?,1.0,1.0,2.164,0.006178,14698
4,I,Combined,1190,0%,1.0,1.0,0.0,10,How is pneumonia diagnosed?,1.0,1.0,2.0253,0.008521,16210
4,I,Combined,1190,0%,1.0,1.0,0.0,10,What causes inflammatory bowel disease?,1.0,1.0,1.6957,0.000444,15749
4,I,Combined,1190,0%,1.0,1.0,0.0,10,Describe treatment for chronic kidney disease,1.0,1.0,1.8867,0.00808,15681
4,I,Combined,1190,0%,1.0,1.0,0.0,10,What are symptoms of schizophrenia?,1.0,1.0,1.7481,0.011327,16265
4,I,Combined,1190,0%,1.0,1.0,0.0,10,How is bipolar disorder managed?,1.0,1.0,2.0253,0.009573,16612
4,I,Combined,1190,0%,1.0,1.0,0.0,10,What causes psoriasis?,1.0,1.0,1.8344,0.014653,16830
4,I,Combined,1190,0%,1.0,1.0,0.0,10,Describe sepsis treatment,1.0,1.0,2.0253,0.012907,16041
4,I,Combined,1190,0%,1.0,1.0,0.0,10,What are risk factors for cancer?,1.0,1.0,2.0253,0.000536,16630
4,I,Combined,1190,0%,1.0,1.0,0.0,10,How is ALS diagnosed?,1.0,1.0,1.8867,0.010726,16235
4,I,Combined,1190,1%,0.99,1.01,1.0,10,What are the symptoms of type 2 diabetes?,1.0,1.0,1.8344,0.005494,22825
4,I,Combined,1190,1%,0.99,1.01,1.0,10,How is hypertension treated?,1.0,1.0,2.164,0.008052,19944
4,I,Combined,1190,1%,0.99,1.01,1.0,10,What causes heart failure?,1.0,1.0,2.0253,0.001576,18823
4,I,Combined,1190,1%,0.99,1.01,1.0,10,Describe the symptoms of lupus,1.0,1.0,2.164,0.008023,17428
4,I,Combined,1190,1%,0.99,1.01,1.0,10,What medications treat depression?,1.0,1.0,1.8344,0.005774,16512
4,I,Combined,1190,1%,0.99,1.01,1.0,10,How does Alzheimer's disease progress?,1.0,1.0,2.0253,0.007859,15363
4,I,Combined,1190,1%,0.99,1.01,1.0,10,What are risk factors for stroke?,1.0,1.0,1.4979,0.00744,15772
4,I,Combined,1190,1%,0.99,1.01,1.0,10,How is asthma managed long-term?,1.0,1.0,2.0253,0.005189,15311
4,I,Combined,1190,1%,0.99,1.01,1.0,10,What are signs of kidney disease?,1.0,1.0,1.8344,0.004924,15630
