trial,exp,algorithm,noise_min,noise_max,top_k,query,recall_at_k,ndcg_at_k,kendall_tau,enc_embed_us,enc_encrypt_us,enc_search_us,enc_total_us,score_entropy,score_variance,score_distinct_count
3,A,Scrambling,0.9,1.1,10,What medications treat depression?,1.0,1.0,1.0,20965,132,4920,36798,2.0253,0.008015,10
3,A,Scrambling,0.9,1.1,10,How does Alzheimer's disease progress?,1.0,1.0,1.0,19904,132,3011,33795,1.6094,0.012835,10
3,A,Scrambling,0.9,1.1,10,What are risk factors for stroke?,1.0,1.0,1.0,20079,152,3013,34015,1.3592,0.007561,10
3,A,Scrambling,0.9,1.1,10,How is asthma managed long-term?,1.0,1.0,1.0,19609,132,3305,34056,1.8344,0.006175,10
3,A,Scrambling,0.9,1.1,10,What are signs of kidney disease?,1.0,1.0,1.0,24440,171,4240,39599,1.8344,0.006977,10
3,A,Scrambling,0.9,1.1,10,Describe rheumatoid arthritis treatment,1.0,1.0,1.0,18630,161,5519,34625,1.8344,0.011109,10
3,A,Scrambling,0.9,1.1,10,What causes Parkinson's disease?,1.0,1.0,1.0,19178,133,5530,34914,1.8344,0.010504,10
3,A,Scrambling,0.9,1.1,10,How is multiple sclerosis diagnosed?,1.0,1.0,1.0,20459,165,5367,36882,1.7481,0.018415,10
3,A,Scrambling,0.9,1.1,10,What are symptoms of anemia?,1.0,1.0,1.0,19333,133,3087,33596,1.6094,0.015431,10
3,A,Scrambling,0.9,1.1,10,How is hypothyroidism treated?,1.0,1.0,1.0,22622,361,3536,37092,1.8867,0.015584,10
3,A,Scrambling,0.9,1.1,10,What causes chronic pain?,1.0,1.0,1.0,21012,132,4591,35991,2.164,0.001157,10
3,A,Scrambling,0.9,1.1,10,Describe COPD management,1.0,1.0,1.0,19912,133,5466,35291,1.1683,0.01493,10
3,A,Scrambling,0.9,1.1,10,What are signs of liver disease?,1.0,1.0,1.0,19479,197,3261,33087,2.164,0.005875,10
3,A,Scrambling,0.9,1.1,10,How is epilepsy treated?,1.0,1.0,1.0,18870,133,5534,35438,1.2275,0.009159,10
3,A,Scrambling,0.9,1.1,10,What causes osteoporosis?,1.0,1.0,1.0,18917,133,3524,32927,1.7481,0.011225,10
3,A,Scrambling,0.9,1.1,10,Describe symptoms of anxiety disorder,1.0,1.0,1.0,19668,133,3140,33735,1.6957,0.009914,10
3,A,Scrambling,0.9,1.1,10,What medications are used for HIV/AIDS?,1.0,1.0,1.0,20276,132,2989,34193,1.3592,0.007531,10
3,A,Scrambling,0.9,1.1,10,How is pneumonia diagnosed?,1.0,1.0,1.0,19423,158,3049,33156,1.6957,0.005147,10
3,A,Scrambling,0.9,1.1,10,What causes inflammatory bowel disease?,1.0,1.0,1.0,21008,133,5376,36989,1.8344,0.00574,9
3,A,Scrambling,0.9,1.1,10,Describe treatment for chronic kidney disease,1.0,1.0,1.0,20727,134,3177,34230,1.5048,0.010771,10
3,A,Scrambling,0.9,1.1,10,What are symptoms of schizophrenia?,1.0,1.0,1.0,19811,132,3080,33579,1.6957,0.006151,10
3,A,Scrambling,0.9,1.1,10,How is bipolar disorder managed?,1.0,1.0,1.0,19280,244,5409,35262,1.8867,0.012468,10
3,A,Scrambling,0.9,1.1,10,What causes psoriasis?,1.0,1.0,1.0,21075,133,4283,35921,1.5048,0.01178,10
3,A,Scrambling,0.9,1.1,10,Describe sepsis treatment,1.0,1.0,1.0,18734,134,5414,34830,1.7481,0.010708,10
3,A,Scrambling,0.9,1.1,10,What are risk factors for cancer?,1.0,1.0,1.0,21237,132,2975,35094,2.0253,0.002693,10
3,A,Scrambling,0.9,1.1,10,How is ALS diagnosed?,1.0,1.0,1.0,19115,164,3378,33265,1.6094,0.005529,10
3,A,Noise,0.9,1.1,10,What are the symptoms of type 2 diabetes?,1.0,1.0,1.0,21536,230,3009,35585,1.6957,0.009776,10
3,A,Noise,0.9,1.1,10,How is hypertension treated?,1.0,1.0,1.0,20372,230,3018,33720,2.0253,0.008047,10
3,A,Noise,0.9,1.1,10,What causes heart failure?,1.0,1.0,1.0,19977,259,3033,33924,2.0253,0.008007,10
3,A,Noise,0.9,1.1,10,Describe the symptoms of lupus,1.0,1.0,1.0,19948,229,2968,33963,1.6094,0.01588,10
3,A,Noise,0.9,1.1,10,What medications treat depression?,1.0,1.0,1.0,19749,229,3024,34115,2.0253,0.007815,10
3,A,Noise,0.9,1.1,10,How does Alzheimer's disease progress?,1.0,1.0,1.0,20712,228,3626,34661,1.6094,0.012863,10
3,A,Noise,0.9,1.1,10,What are risk factors for stroke?,1.0,0.9999,0.8222,21729,358,4389,36614,1.4979,0.007327,10
3,A,Noise,0.9,1.1,10,How is asthma managed long-term?,1.0,1.0,1.0,18917,230,3341,32814,1.8344,0.006124,10
3,A,Noise,0.9,1.1,10,What are signs of kidney disease?,1.0,1.0,1.0,19718,231,5414,35092,1.8344,0.00703,10
3,A,Noise,0.9,1.1,10,Describe rheumatoid arthritis treatment,1.0,1.0,1.0,18512,237,5533,34609,1.8344,0.010774,10
3,A,Noise,0.9,1.1,10,What causes Parkinson's disease?,1.0,1.0,1.0,21369,228,3619,35478,1.8344,0.010394,10
3,A,Noise,0.9,1.1,10,How is multiple sclerosis diagnosed?,1.0,1.0,1.0,19798,228,3139,33582,1.973,0.017835,10
3,A,Noise,0.9,1.1,10,What are symptoms of anemia?,1.0,1.0,1.0,18938,229,5495,35422,1.6094,0.015231,10
3,A,Noise,0.9,1.1,10,How is hypothyroidism treated?,1.0,1.0,0.9556,19349,228,3127,33715,1.8867,0.01542,10
3,A,Noise,0.9,1.1,10,What causes chronic pain?,1.0,1.0,1.0,20624,227,3018,34969,2.164,0.001197,10
3,A,Noise,0.9,1.1,10,Describe COPD management,1.0,1.0,1.0,19003,227,3309,32865,1.1683,0.015049,10
3,A,Noise,0.9,1.1,10,What are signs of liver disease?,1.0,1.0,1.0,19400,258,3065,33254,2.0253,0.00573,10
3,A,Noise,0.9,1.1,10,How is epilepsy treated?,1.0,1.0,0.9556,19314,228,3839,33398,1.2275,0.009012,10
3,A,Noise,0.9,1.1,10,What causes osteoporosis?,1.0,1.0,1.0,20973,229,2980,33773,1.4708,0.010703,10
3,A,Noise,0.9,1.1,10,Describe symptoms of anxiety disorder,1.0,1.0,0.9556,20804,228,5658,37612,1.6957,0.009774,10
3,A,Noise,0.9,1.1,10,What medications are used for HIV/AIDS?,1.0,1.0,1.0,21650,249,3094,35651,1.6094,0.007462,10
3,A,Noise,0.9,1.1,10,How is pneumonia diagnosed?,1.0,1.0,1.0,19775,229,3062,33219,1.5571,0.005093,10
3,A,Noise,0.9,1.1,10,What causes inflammatory bowel disease?,1.0,1.0,1.0,19360,527,3050,33737,1.8867,0.005577,10
3,A,Noise,0.9,1.1,10,Describe treatment for chronic kidney disease,1.0,1.0,1.0,21008,215,3338,34694,1.5048,0.010833,10
3,A,Noise,0.9,1.1,10,What are symptoms of schizophrenia?,1.0,1.0,1.0,19091,216,4093,33317,1.6957,0.006073,10
3,A,Noise,0.9,1.1,10,How is bipolar disorder managed?,1.0,1.0,1.0,19660,215,2844,32414,1.8867,0.012229,10
3,A,Noise,0.9,1.1,10,What causes psoriasis?,1.0,1.0,0.9556,17888,216,2866,30806,1.5048,0.011625,10
3,A,Noise,0.9,1.1,10,Describe sepsis treatment,1.0,1.0,1.0,17803,217,5149,32180,1.7481,0.010484,10
3,A,Noise,0.9,1.1,10,What are risk factors for cancer?,1.0,1.0,1.0,19604,551,4767,34717,1.8867,0.002672,10
3,A,Noise,0.9,1.1,10,How is ALS diagnosed?,1.0,1.0,1.0,19717,215,2907,32525,1.6957,0.005502,10
3,A,Combined,0.9,1.1,10,What are the symptoms of type 2 diabetes?,1.0,1.0,0.9556,20102,256,5539,36448,1.6957,0.010119,10
3,A,Combined,0.9,1.1,10,How is hypertension treated?,1.0,1.0,1.0,20966,229,5410,37018,2.0253,0.008238,10
3,A,Combined,0.9,1.1,10,What causes heart failure?,1.0,1.0,1.0,18732,328,3319,32771,2.0253,0.007766,10
3,A,Combined,0.9,1.1,10,Describe the symptoms of lupus,1.0,1.0,1.0,19289,229,3194,32791,1.6094,0.016058,10
3,A,Combined,0.9,1.1,10,What medications treat depression?,1.0,1.0,1.0,18541,231,5433,34289,2.0253,0.007913,10
3,A,Combined,0.9,1.1,10,How does Alzheimer's disease progress?,1.0,1.0,0.9556,18824,403,5792,35837,1.6434,0.012895,10
3,A,Combined,0.9,1.1,10,What are risk factors for stroke?,1.0,1.0,0.8667,19468,228,3099,33240,1.3592,0.007709,10
3,A,Combined,0.9,1.1,10,How is asthma managed long-term?,1.0,1.0,0.9556,20443,229,3580,34645,1.8344,0.005876,10
3,A,Combined,0.9,1.1,10,What are signs of kidney disease?,0.9,0.9497,1.0,20110,229,2995,34159,1.8344,0.006722,10
3,A,Combined,0.9,1.1,10,Describe rheumatoid arthritis treatment,1.0,1.0,1.0,19648,230,5505,36220,1.8344,0.011217,10
3,A,Combined,0.9,1.1,10,What causes Parkinson's disease?,1.0,1.0,0.9556,19703,256,5416,35809,1.8344,0.010175,10
3,A,Combined,0.9,1.1,10,How is multiple sclerosis diagnosed?,1.0,1.0,0.9556,20241,230,4185,34862,1.7481,0.018213,10
3,A,Combined,0.9,1.1,10,What are symptoms of anemia?,1.0,1.0,0.9556,19007,233,3585,33164,1.4185,0.014853,10
3,A,Combined,0.9,1.1,10,How is hypothyroidism treated?,1.0,1.0,1.0,19814,629,4711,35036,1.8867,0.015296,10
3,A,Combined,0.9,1.1,10,What causes chronic pain?,1.0,1.0,1.0,18675,271,5444,35312,2.164,0.001113,10
3,A,Combined,0.9,1.1,10,Describe COPD management,1.0,1.0,1.0,19254,229,3204,32650,1.4185,0.014709,10
3,A,Combined,0.9,1.1,10,What are signs of liver disease?,1.0,1.0,1.0,19385,229,2981,32753,2.164,0.005636,10
3,A,Combined,0.9,1.1,10,How is epilepsy treated?,1.0,1.0,1.0,19145,229,3161,32626,1.3592,0.008992,10
3,A,Combined,0.9,1.1,10,What causes osteoporosis?,1.0,1.0,1.0,19625,401,3005,33768,1.7481,0.011206,10
3,A,Combined,0.9,1.1,10,Describe symptoms of anxiety disorder,1.0,1.0,1.0,19286,269,3543,33496,1.6957,0.009842,10
3,A,Combined,0.9,1.1,10,What medications are used for HIV/AIDS?,1.0,1.0,1.0,22066,228,3286,35893,1.3592,0.007391,10
3,A,Combined,0.9,1.1,10,How is pneumonia diagnosed?,1.0,0.9999,0.9111,20028,520,3342,34419,1.5571,0.005158,10
3,A,Combined,0.9,1.1,10,What causes inflammatory bowel disease?,1.0,1.0,0.9556,20198,228,3007,33812,1.8867,0.00547,10
3,A,Combined,0.9,1.1,10,Describe treatment for chronic kidney disease,1.0,1.0,0.9556,20361,228,5416,36837,1.5048,0.010573,10
3,A,Combined,0.9,1.1,10,What are symptoms of schizophrenia?,1.0,1.0,1.0,21170,242,3785,35222,1.6957,0.005934,10
3,A,Combined,0.9,1.1,10,How is bipolar disorder managed?,1.0,1.0,1.0,18614,229,5526,34778,1.8867,0.012222,10
3,A,Combined,0.9,1.1,10,What causes psoriasis?,1.0,1.0,0.9556,19454,262,5517,35270,1.5048,0.011566,9
3,A,Combined,0.9,1.1,10,Describe sepsis treatment,1.0,1.0,1.0,18706,271,3856,33008,1.7481,0.010761,10
3,A,Combined,0.9,1.1,10,What are risk factors for cancer?,1.0,0.9998,0.9556,20965,254,5529,36530,2.164,0.002597,10
3,A,Combined,0.9,1.1,10,How is ALS diagnosed?,0.9,0.9483,0.9444,19344,527,3980,34276,1.6957,0.005491,10
3,A,Rome,1.0,1.0,10,What are the symptoms of type 2 diabetes?,1.0,1.0,1.0,21463,18112,2708,48395,1.4708,0.010063,10
3,A,Rome,1.0,1.0,10,How is hypertension treated?,1.0,1.0,1.0,10775,8123,1547,24497,2.0253,0.008239,10
3,A,Rome,1.0,1.0,10,What causes heart failure?,1.0,1.0,1.0,8425,7033,2093,21696,2.0253,0.007888,10
3,A,Rome,1.0,1.0,10,Describe the symptoms of lupus,1.0,1.0,1.0,8131,7010,1513,20580,1.6094,0.016206,10
3,A,Rome,1.0,1.0,10,What medications treat depression?,1.0,1.0,1.0,8866,7298,1492,22012,2.0253,0.008015,10
3,A,Rome,1.0,1.0,10,How does Alzheimer's disease progress?,1.0,1.0,1.0,8256,7408,1673,21243,1.6094,0.012835,10
3,A,Rome,1.0,1.0,10,What are risk factors for stroke?,1.0,1.0,1.0,8391,9098,3838,25144,1.3592,0.007561,10
3,A,Rome,1.0,1.0,10,How is asthma managed long-term?,1.0,1.0,1.0,9025,6956,1434,21413,1.8344,0.006175,10
3,A,Rome,1.0,1.0,10,What are signs of kidney disease?,1.0,1.0,1.0,8411,7120,2475,21978,1.8344,0.006977,10
3,A,Rome,1.0,1.0,10,Describe rheumatoid arthritis treatment,1.0,1.0,1.0,8443,9273,1478,23108,1.8344,0.011109,10
3,A,Rome,1.0,1.0,10,What causes Parkinson's disease?,1.0,1.0,1.0,9413,7322,2658,23483,1.8344,0.010504,10
3,A,Rome,1.0,1.0,10,How is multiple sclerosis diagnosed?,1.0,1.0,1.0,8280,8030,2596,22906,1.7481,0.018415,10
3,A,Rome,1.0,1.0,10,What are symptoms of anemia?,1.0,1.0,1.0,8725,7140,1435,21197,1.6094,0.015431,10
3,A,Rome,1.0,1.0,10,How is hypothyroidism treated?,1.0,1.0,1.0,9448,9126,1697,24292,1.8867,0.015584,10
3,A,Rome,1.0,1.0,10,What causes chronic pain?,1.0,1.0,1.0,8936,7687,2583,23144,2.164,0.001157,10
3,A,Rome,1.0,1.0,10,Describe COPD management,1.0,1.0,1.0,9363,7503,1509,22503,1.1683,0.01493,10
3,A,Rome,1.0,1.0,10,What are signs of liver disease?,1.0,1.0,1.0,8568,7073,1637,21112,2.164,0.005875,10
3,A,Rome,1.0,1.0,10,How is epilepsy treated?,1.0,1.0,1.0,9476,7178,1462,21894,1.2275,0.009159,10
3,A,Rome,1.0,1.0,10,What causes osteoporosis?,1.0,1.0,1.0,9145,7285,2542,22917,1.7481,0.011225,10
3,A,Rome,1.0,1.0,10,Describe symptoms of anxiety disorder,1.0,1.0,1.0,8053,7264,1833,20987,1.6957,0.009914,10
3,A,Rome,1.0,1.0,10,What medications are used for HIV/AIDS?,1.0,1.0,1.0,8514,8165,1454,22086,1.3592,0.007531,10
3,A,Rome,1.0,1.0,10,How is pneumonia diagnosed?,1.0,1.0,1.0,8618,7293,1632,21281,1.6957,0.005147,10
3,A,Rome,1.0,1.0,10,What causes inflammatory bowel disease?,1.0,1.0,1.0,9994,7598,1472,22724,1.8344,0.00574,9
3,A,Rome,1.0,1.0,10,Describe treatment for chronic kidney disease,1.0,1.0,1.0,8278,7158,1453,20806,1.5048,0.010771,10
3,A,Rome,1.0,1.0,10,What are symptoms of schizophrenia?,1.0,1.0,1.0,8372,8666,2551,23991,1.6957,0.006151,10
3,A,Rome,1.0,1.0,10,How is bipolar disorder managed?,1.0,1.0,1.0,9118,7016,1849,22046,1.8867,0.012468,10
3,A,Rome,1.0,1.0,10,What causes psoriasis?,1.0,1.0,1.0,8134,8852,1479,22487,1.5048,0.01178,10
3,A,Rome,1.0,1.0,10,Describe sepsis treatment,1.0,1.0,1.0,8862,7068,1451,21571,1.7481,0.010708,10
3,A,Rome,1.0,1.0,10,What are risk factors for cancer?,1.0,1.0,1.0,8513,6975,2650,22508,2.0253,0.002693,10
3,A,Rome,1.0,1.0,10,How is ALS diagnosed?,1.0,1.0,1.0,8204,7870,1814,21651,1.6094,0.005529,10
3,A,RomeCombined,0.9,1.1,10,What are the symptoms of type 2 diabetes?,1.0,1.0,0.9556,19301,18310,2847,46853,1.8344,0.009889,10
3,A,RomeCombined,0.9,1.1,10,How is hypertension treated?,1.0,1.0,1.0,9920,7831,2888,24846,2.0253,0.008157,10
3,A,RomeCombined,0.9,1.1,10,What causes heart failure?,1.0,1.0,1.0,9329,7916,1452,22479,2.0253,0.007708,10
3,A,RomeCombined,0.9,1.1,10,Describe the symptoms of lupus,1.0,1.0,0.9556,9128,7203,1408,21720,1.6094,0.016215,10
3,A,RomeCombined,0.9,1.1,10,What medications treat depression?,1.0,1.0,1.0,8047,7661,1517,21274,2.0253,0.007813,10
3,A,RomeCombined,0.9,1.1,10,How does Alzheimer's disease progress?,1.0,1.0,0.9556,8317,7090,2558,21524,1.6094,0.012492,10
3,A,RomeCombined,0.9,1.1,10,What are risk factors for stroke?,1.0,1.0,0.9556,8828,7016,1560,21451,1.3592,0.007533,10
3,A,RomeCombined,0.9,1.1,10,How is asthma managed long-term?,1.0,1.0,1.0,8691,7976,1640,22708,1.8344,0.006152,10
3,A,RomeCombined,0.9,1.1,10,What are signs of kidney disease?,1.0,1.0,1.0,8280,7606,1593,21383,1.8344,0.007012,10
3,A,RomeCombined,0.9,1.1,10,Describe rheumatoid arthritis treatment,1.0,1.0,1.0,9319,7160,1448,22089,1.8344,0.010855,10
3,A,RomeCombined,0.9,1.1,10,What causes Parkinson's disease?,1.0,1.0,0.9556,8507,7912,1578,21953,1.8344,0.010312,9
3,A,RomeCombined,0.9,1.1,10,How is multiple sclerosis diagnosed?,1.0,1.0,1.0,8578,7572,1564,21738,1.973,0.018274,10
3,A,RomeCombined,0.9,1.1,10,What are symptoms of anemia?,1.0,1.0,1.0,9003,7115,1437,21275,1.6094,0.015301,10
3,A,RomeCombined,0.9,1.1,10,How is hypothyroidism treated?,1.0,1.0,0.9556,9292,7329,2598,22987,1.8867,0.015309,10
3,A,RomeCombined,0.9,1.1,10,What causes chronic pain?,1.0,1.0,0.9556,9324,7190,2667,23067,2.164,0.001121,10
3,A,RomeCombined,0.9,1.1,10,Describe COPD management,1.0,1.0,1.0,9529,7386,2544,23322,1.1683,0.014823,10
3,A,RomeCombined,0.9,1.1,10,What are signs of liver disease?,1.0,1.0,1.0,8244,9497,2511,23885,2.0253,0.005782,10
3,A,RomeCombined,0.9,1.1,10,How is epilepsy treated?,1.0,1.0,0.9556,9372,7845,1436,22282,1.2275,0.009004,10
3,A,RomeCombined,0.9,1.1,10,What causes osteoporosis?,1.0,1.0,0.9111,8341,8435,1917,23174,1.6094,0.010912,9
3,A,RomeCombined,0.9,1.1,10,Describe symptoms of anxiety disorder,1.0,1.0,0.9556,8117,9129,1542,22671,1.6957,0.00986,10
3,A,RomeCombined,0.9,1.1,10,What medications are used for HIV/AIDS?,1.0,1.0,1.0,9232,6988,1455,21532,1.3592,0.007489,10
3,A,RomeCombined,0.9,1.1,10,How is pneumonia diagnosed?,1.0,1.0,0.9556,9666,7236,2631,22997,1.8344,0.005178,10
3,A,RomeCombined,0.9,1.1,10,What causes inflammatory bowel disease?,1.0,1.0,1.0,9035,7848,1597,22155,1.6094,0.005572,9
3,A,RomeCombined,0.9,1.1,10,Describe treatment for chronic kidney disease,1.0,1.0,1.0,8880,7708,1584,22403,1.5048,0.010668,10
3,A,RomeCombined,0.9,1.1,10,What are symptoms of schizophrenia?,1.0,1.0,1.0,8803,8799,1985,23273,1.6434,0.006117,10
3,A,RomeCombined,0.9,1.1,10,How is bipolar disorder managed?,1.0,1.0,1.0,8454,7546,1504,21735,1.8867,0.012185,10
3,A,RomeCombined,0.9,1.1,10,What causes psoriasis?,1.0,1.0,0.9111,9450,7363,2679,23462,1.5048,0.011434,10
3,A,RomeCombined,0.9,1.1,10,Describe sepsis treatment,1.0,1.0,1.0,8110,7391,1508,20907,1.7481,0.010721,10
3,A,RomeCombined,0.9,1.1,10,What are risk factors for cancer?,1.0,1.0,1.0,8145,7057,1433,20370,2.0253,0.002702,10
3,A,RomeCombined,0.9,1.1,10,How is ALS diagnosed?,1.0,1.0,0.9111,8878,7268,1434,21426,1.6434,0.005413,9
3,A,Ckks,1.0,1.0,10,What are the symptoms of type 2 diabetes?,1.0,1.0,1.0,22211,11,108506209,108532438,1.4708,0.010063,10
3,A,Ckks,1.0,1.0,10,How is hypertension treated?,1.0,1.0,1.0,8477,4,108736046,108748961,2.0253,0.008239,10
3,A,Ckks,1.0,1.0,10,What causes heart failure?,1.0,1.0,1.0,8754,4,108704147,108717142,2.0253,0.007888,10
3,A,Ckks,1.0,1.0,10,Describe the symptoms of lupus,1.0,1.0,1.0,8615,4,108664681,108677537,1.6094,0.016206,10
3,A,Ckks,1.0,1.0,10,What medications treat depression?,1.0,1.0,1.0,8186,4,108631940,108644165,2.0253,0.008015,10
3,A,Ckks,1.0,1.0,10,How does Alzheimer's disease progress?,1.0,1.0,1.0,8742,4,108838363,108851089,1.6094,0.012835,10
3,A,Ckks,1.0,1.0,10,What are risk factors for stroke?,1.0,1.0,1.0,9286,4,108738693,108752020,1.3592,0.007561,10
3,A,Ckks,1.0,1.0,10,How is asthma managed long-term?,1.0,1.0,1.0,8646,4,108391863,108404649,1.8344,0.006175,10
3,A,Ckks,1.0,1.0,10,What are signs of kidney disease?,1.0,1.0,1.0,8547,5,108549198,108561668,1.8344,0.006977,10
3,A,Ckks,1.0,1.0,10,Describe rheumatoid arthritis treatment,1.0,1.0,1.0,8607,4,108608175,108621562,1.8344,0.011109,10
3,A,Ckks,1.0,1.0,10,What causes Parkinson's disease?,1.0,1.0,1.0,8436,4,108619034,108631342,1.8344,0.010504,10
3,A,Ckks,1.0,1.0,10,How is multiple sclerosis diagnosed?,1.0,1.0,1.0,8688,4,108512631,108525368,1.7481,0.018415,10
3,A,Ckks,1.0,1.0,10,What are symptoms of anemia?,1.0,1.0,1.0,9838,5,108548231,108562456,1.6094,0.015431,10
3,A,Ckks,1.0,1.0,10,How is hypothyroidism treated?,1.0,1.0,1.0,8455,5,108582433,108594872,1.8867,0.015584,10
3,A,Ckks,1.0,1.0,10,What causes chronic pain?,1.0,1.0,1.0,9406,6,108506074,108519611,2.164,0.001157,10
3,A,Ckks,1.0,1.0,10,Describe COPD management,1.0,1.0,1.0,8337,5,109080171,109092660,1.1683,0.01493,10
3,A,Ckks,1.0,1.0,10,What are signs of liver disease?,1.0,1.0,1.0,8514,4,107438860,107451613,2.164,0.005875,10
3,A,Ckks,1.0,1.0,10,How is epilepsy treated?,1.0,1.0,1.0,10418,4,107834874,107849416,1.2275,0.009159,10
3,A,Ckks,1.0,1.0,10,What causes osteoporosis?,1.0,1.0,1.0,8355,4,107312466,107325298,1.7481,0.011225,10
3,A,Ckks,1.0,1.0,10,Describe symptoms of anxiety disorder,1.0,1.0,1.0,8952,4,107584885,107598090,1.6957,0.009914,10
3,A,Ckks,1.0,1.0,10,What medications are used for HIV/AIDS?,1.0,1.0,1.0,8529,4,107550394,107562991,1.3592,0.007531,10
3,A,Ckks,1.0,1.0,10,How is pneumonia diagnosed?,1.0,1.0,1.0,8454,4,107368525,107381635,1.6957,0.005147,10
3,A,Ckks,1.0,1.0,10,What causes inflammatory bowel disease?,1.0,1.0,1.0,8567,4,107641232,107653599,1.8344,0.00574,9
3,A,Ckks,1.0,1.0,10,Describe treatment for chronic kidney disease,1.0,1.0,1.0,8998,4,107292708,107305740,1.5048,0.010771,10
3,A,Ckks,1.0,1.0,10,What are symptoms of schizophrenia?,1.0,1.0,1.0,9391,4,107669431,107682868,1.6957,0.006151,10
3,A,Ckks,1.0,1.0,10,How is bipolar disorder managed?,1.0,1.0,1.0,8397,4,107307885,107320441,1.8867,0.012468,10
3,A,Ckks,1.0,1.0,10,What causes psoriasis?,1.0,1.0,1.0,8317,4,107479581,107492052,1.5048,0.01178,10
3,A,Ckks,1.0,1.0,10,Describe sepsis treatment,1.0,1.0,1.0,8445,4,107290799,107303501,1.7481,0.010708,10
3,A,Ckks,1.0,1.0,10,What are risk factors for cancer?,1.0,1.0,1.0,8854,4,107661454,107674158,2.0253,0.002693,10
3,A,Ckks,1.0,1.0,10,How is ALS diagnosed?,1.0,1.0,1.0,8412,4,107349400,107361692,1.6094,0.005529,10
3,A,CkksCombined,0.9,1.1,10,What are the symptoms of type 2 diabetes?,1.0,1.0,0.8667,21595,130,107257339,107283123,1.6957,0.009897,10
3,A,CkksCombined,0.9,1.1,10,How is hypertension treated?,1.0,1.0,1.0,8448,46,107539635,107552531,2.0253,0.008364,10
3,A,CkksCombined,0.9,1.1,10,What causes heart failure?,1.0,1.0,1.0,8390,43,108003789,108016509,2.0253,0.007771,10
3,A,CkksCombined,0.9,1.1,10,Describe the symptoms of lupus,1.0,1.0,1.0,8288,44,106584694,106597230,1.6957,0.01622,10
3,A,CkksCombined,0.9,1.1,10,What medications treat depression?,1.0,1.0,1.0,8174,43,106838267,106850794,2.0253,0.007894,10
3,A,CkksCombined,0.9,1.1,10,How does Alzheimer's disease progress?,1.0,1.0,1.0,9106,44,106715462,106728517,1.6094,0.012337,10
3,A,CkksCombined,0.9,1.1,10,What are risk factors for stroke?,0.9,0.9501,0.9444,8414,44,106852699,106865223,1.4979,0.007463,10
3,A,CkksCombined,0.9,1.1,10,How is asthma managed long-term?,1.0,1.0,1.0,8844,107,106648623,106661456,1.8344,0.006301,10
3,A,CkksCombined,0.9,1.1,10,What are signs of kidney disease?,0.9,0.9497,1.0,8740,43,106736044,106749000,1.8344,0.006815,10
3,A,CkksCombined,0.9,1.1,10,Describe rheumatoid arthritis treatment,1.0,1.0,1.0,8829,43,106612234,106625557,1.8344,0.010864,10
3,A,CkksCombined,0.9,1.1,10,What causes Parkinson's disease?,1.0,1.0,0.9556,8610,107,106672341,106685637,1.8344,0.010247,10
3,A,CkksCombined,0.9,1.1,10,How is multiple sclerosis diagnosed?,1.0,1.0,1.0,8779,43,106690968,106703958,1.973,0.017796,10
3,A,CkksCombined,0.9,1.1,10,What are symptoms of anemia?,1.0,1.0,0.9556,8670,44,106994420,107007118,1.6094,0.015529,10
3,A,CkksCombined,0.9,1.1,10,How is hypothyroidism treated?,1.0,1.0,0.9556,9235,44,106814257,106827576,1.8867,0.015405,10
3,A,CkksCombined,0.9,1.1,10,What causes chronic pain?,1.0,1.0,1.0,9283,44,106434158,106447635,2.164,0.001158,10
3,A,CkksCombined,0.9,1.1,10,Describe COPD management,1.0,1.0,1.0,8470,106,106607310,106620109,1.4708,0.015054,10
3,A,CkksCombined,0.9,1.1,10,What are signs of liver disease?,1.0,1.0,1.0,8225,43,106658005,106670120,2.0253,0.005713,10
3,A,CkksCombined,0.9,1.1,10,How is epilepsy treated?,1.0,1.0,0.9556,8483,45,106647836,106660456,1.3592,0.009056,10
3,A,CkksCombined,0.9,1.1,10,What causes osteoporosis?,1.0,1.0,1.0,8580,44,106553446,106566643,1.6094,0.010985,10
3,A,CkksCombined,0.9,1.1,10,Describe symptoms of anxiety disorder,1.0,1.0,0.9556,9026,44,106645963,106659103,1.6957,0.009838,10
3,A,CkksCombined,0.9,1.1,10,What medications are used for HIV/AIDS?,1.0,1.0,1.0,8380,45,106664542,106677024,1.3592,0.007524,10
3,A,CkksCombined,0.9,1.1,10,How is pneumonia diagnosed?,1.0,0.9999,0.9111,8415,107,106391205,106403916,1.5571,0.005169,10
3,A,CkksCombined,0.9,1.1,10,What causes inflammatory bowel disease?,1.0,1.0,1.0,8888,44,106756266,106769287,1.8344,0.005639,10
3,A,CkksCombined,0.9,1.1,10,Describe treatment for chronic kidney disease,1.0,1.0,1.0,8367,46,106511923,106524552,1.5048,0.010682,10
3,A,CkksCombined,0.9,1.1,10,What are symptoms of schizophrenia?,0.9,0.9471,1.0,8588,43,106861743,106874427,1.6957,0.006135,10
3,A,CkksCombined,0.9,1.1,10,How is bipolar disorder managed?,1.0,1.0,0.9556,9051,43,106566950,106580178,1.8867,0.012133,10
3,A,CkksCombined,0.9,1.1,10,What causes psoriasis?,1.0,1.0,0.9111,8905,44,106676191,106689499,1.5048,0.011637,10
3,A,CkksCombined,0.9,1.1,10,Describe sepsis treatment,1.0,1.0,1.0,8223,43,106706560,106719262,1.7481,0.010806,10
