trial,exp,algorithm,top_k,query,recall_at_k,ndcg_at_k,kendall_tau
2,E,Scrambling,10,What are signs of kidney disease?,1.0,1.0,0.9556
2,E,Scrambling,10,Describe rheumatoid arthritis treatment,1.0,1.0,1.0
2,E,Scrambling,20,What are the symptoms of type 2 diabetes?,1.0,1.0,1.0
2,E,Scrambling,20,How is hypertension treated?,1.0,1.0,0.9895
2,E,Scrambling,20,What causes heart failure?,1.0,1.0,0.9789
2,E,Scrambling,20,Describe the symptoms of lupus,1.0,1.0,0.9684
2,E,Scrambling,20,What medications treat depression?,1.0,1.0,0.9895
2,E,Scrambling,20,How does Alzheimer's disease progress?,1.0,1.0,1.0
2,E,Scrambling,20,What are risk factors for stroke?,1.0,1.0,0.9789
2,E,Scrambling,20,How is asthma managed long-term?,1.0,1.0,0.9895
2,E,Scrambling,20,What are signs of kidney disease?,1.0,1.0,0.9789
2,E,Scrambling,20,Describe rheumatoid arthritis treatment,1.0,1.0,0.9895
2,E,Scrambling,50,What are the symptoms of type 2 diabetes?,1.0,1.0,0.9853
2,E,Scrambling,50,How is hypertension treated?,1.0,1.0,0.9869
2,E,Scrambling,50,What causes heart failure?,1.0,1.0,0.9951
2,E,Scrambling,50,Describe the symptoms of lupus,0.98,0.9893,0.9864
2,E,Scrambling,50,What medications treat depression?,1.0,1.0,0.9902
2,E,Scrambling,50,How does Alzheimer's disease progress?,1.0,1.0,0.9935
2,E,Scrambling,50,What are risk factors for stroke?,0.98,0.9887,0.9847
2,E,Scrambling,50,How is asthma managed long-term?,1.0,1.0,0.9902
2,E,Scrambling,50,What are signs of kidney disease?,1.0,1.0,0.9935
2,E,Scrambling,50,Describe rheumatoid arthritis treatment,1.0,1.0,0.9918
2,E,Noise,1,What are the symptoms of type 2 diabetes?,1.0,1.0,1.0
2,E,Noise,1,How is hypertension treated?,1.0,1.0,1.0
2,E,Noise,1,What causes heart failure?,1.0,1.0,1.0
2,E,Noise,1,Describe the symptoms of lupus,1.0,1.0,1.0
2,E,Noise,1,What medications treat depression?,1.0,1.0,1.0
2,E,Noise,1,How does Alzheimer's disease progress?,0.0,0.9974,1.0
2,E,Noise,1,What are risk factors for stroke?,1.0,1.0,1.0
2,E,Noise,1,How is asthma managed long-term?,1.0,1.0,1.0
2,E,Noise,1,What are signs of kidney disease?,1.0,1.0,1.0
2,E,Noise,1,Describe rheumatoid arthritis treatment,1.0,1.0,1.0
2,E,Noise,5,What are the symptoms of type 2 diabetes?,0.8,0.986,1.0
2,E,Noise,5,How is hypertension treated?,0.8,0.9996,1.0
2,E,Noise,5,What causes heart failure?,1.0,0.9986,0.6
2,E,Noise,5,Describe the symptoms of lupus,1.0,1.0,1.0
2,E,Noise,5,What medications treat depression?,1.0,1.0,1.0
2,E,Noise,5,How does Alzheimer's disease progress?,0.8,0.996,0.4
2,E,Noise,5,What are risk factors for stroke?,0.8,0.9995,0.8
2,E,Noise,5,How is asthma managed long-term?,1.0,0.9996,0.8
2,E,Noise,5,What are signs of kidney disease?,0.8,0.9969,1.0
2,E,Noise,5,Describe rheumatoid arthritis treatment,1.0,1.0,1.0
2,E,Noise,10,What are the symptoms of type 2 diabetes?,0.8,0.9916,0.6
2,E,Noise,10,How is hypertension treated?,0.9,0.9975,0.9111
2,E,Noise,10,What causes heart failure?,0.9,0.9966,0.8667
2,E,Noise,10,Describe the symptoms of lupus,1.0,0.9998,0.9111
2,E,Noise,10,What medications treat depression?,0.9,0.9965,1.0
2,E,Noise,10,How does Alzheimer's disease progress?,0.9,0.9971,0.7778
2,E,Noise,10,What are risk factors for stroke?,0.7,0.9856,0.7778
2,E,Noise,10,How is asthma managed long-term?,1.0,0.9993,0.8222
2,E,Noise,10,What are signs of kidney disease?,0.9,0.9981,0.8667
2,E,Noise,10,Describe rheumatoid arthritis treatment,0.9,0.9962,0.9556
2,E,Noise,20,What are the symptoms of type 2 diabetes?,1.0,1.0,1.0
2,E,Noise,20,How is hypertension treated?,1.0,1.0,1.0
2,E,Noise,20,What causes heart failure?,1.0,1.0,1.0
2,E,Noise,20,Describe the symptoms of lupus,1.0,1.0,1.0
2,E,Noise,20,What medications treat depression?,1.0,1.0,1.0
2,E,Noise,20,How does Alzheimer's disease progress?,1.0,1.0,1.0
2,E,Noise,20,What are risk factors for stroke?,1.0,1.0,1.0
2,E,Noise,20,How is asthma managed long-term?,1.0,1.0,1.0
2,E,Noise,20,What are signs of kidney disease?,1.0,1.0,1.0
2,E,Noise,20,Describe rheumatoid arthritis treatment,1.0,1.0,1.0
2,E,Noise,50,What are the symptoms of type 2 diabetes?,1.0,1.0,0.9641
2,E,Noise,50,How is hypertension treated?,0.98,0.9899,0.9609
2,E,Noise,50,What causes heart failure?,1.0,1.0,0.9755
2,E,Noise,50,Describe the symptoms of lupus,0.98,0.989,0.9541
2,E,Noise,50,What medications treat depression?,1.0,1.0,0.9657
2,E,Noise,50,How does Alzheimer's disease progress?,1.0,1.0,0.9804
2,E,Noise,50,What are risk factors for stroke?,1.0,1.0,0.9478
2,E,Noise,50,How is asthma managed long-term?,1.0,1.0,0.982
2,E,Noise,50,What are signs of kidney disease?,1.0,1.0,0.9673
2,E,Noise,50,Describe rheumatoid arthritis treatment,0.98,0.9903,0.9728
2,E,Combined,1,What are the symptoms of type 2 diabetes?,1.0,1.0,1.0
2,E,Combined,1,How is hypertension treated?,1.0,1.0,1.0
2,E,Combined,1,What causes heart failure?,1.0,1.0,1.0
2,E,Combined,1,Describe the symptoms of lupus,1.0,1.0,1.0
2,E,Combined,1,What medications treat depression?,1.0,1.0,1.0
2,E,Combined,1,How does Alzheimer's disease progress?,1.0,1.0,1.0
2,E,Combined,1,What are risk factors for stroke?,1.0,1.0,1.0
2,E,Combined,1,How is asthma managed long-term?,1.0,1.0,1.0
2,E,Combined,1,What are signs of kidney disease?,1.0,1.0,1.0
2,E,Combined,1,Describe rheumatoid arthritis treatment,1.0,1.0,1.0
2,E,Combined,5,What are the symptoms of type 2 diabetes?,1.0,1.0,1.0
2,E,Combined,5,How is hypertension treated?,0.8,0.9996,1.0
2,E,Combined,5,What causes heart failure?,1.0,1.0,1.0
2,E,Combined,5,Describe the symptoms of lupus,1.0,1.0,1.0
2,E,Combined,5,What medications treat depression?,1.0,1.0,1.0
2,E,Combined,5,How does Alzheimer's disease progress?,1.0,0.9996,0.8
2,E,Combined,5,What are risk factors for stroke?,0.8,0.9979,1.0
2,E,Combined,5,How is asthma managed long-term?,1.0,1.0,1.0
2,E,Combined,5,What are signs of kidney disease?,1.0,1.0,0.8
2,E,Combined,5,Describe rheumatoid arthritis treatment,0.8,0.9982,1.0
2,E,Combined,10,What are the symptoms of type 2 diabetes?,0.9,0.9997,1.0
2,E,Combined,10,How is hypertension treated?,1.0,1.0,0.9556
2,E,Combined,10,What causes heart failure?,1.0,1.0,1.0
2,E,Combined,10,Describe the symptoms of lupus,1.0,0.9999,0.9111
2,E,Combined,10,What medications treat depression?,0.9,0.9997,1.0
2,E,Combined,10,How does Alzheimer's disease progress?,1.0,0.9997,0.9556
2,E,Combined,10,What are risk factors for stroke?,0.8,0.9989,0.8222
2,E,Combined,10,How is asthma managed long-term?,1.0,0.9999,0.9556
2,E,Combined,10,What are signs of kidney disease?,1.0,1.0,0.9111
2,E,Combined,10,Describe rheumatoid arthritis treatment,1.0,0.9999,0.8667
2,E,Combined,20,What are the symptoms of type 2 diabetes?,1.0,1.0,0.9684
2,E,Combined,20,How is hypertension treated?,0.95,0.9998,0.9579
2,E,Combined,20,What causes heart failure?,1.0,1.0,0.9895
2,E,Combined,20,Describe the symptoms of lupus,0.95,0.9996,0.9684
2,E,Combined,20,What medications treat depression?,1.0,0.9999,0.9263
2,E,Combined,20,How does Alzheimer's disease progress?,0.95,0.9994,0.9474
2,E,Combined,20,What are risk factors for stroke?,1.0,0.9997,0.8105
2,E,Combined,20,How is asthma managed long-term?,1.0,0.9999,0.9684
2,E,Combined,20,What are signs of kidney disease?,1.0,1.0,0.9474
2,E,Combined,20,Describe rheumatoid arthritis treatment,1.0,0.9999,0.9368
2,E,Combined,50,What are the symptoms of type 2 diabetes?,1.0,1.0,1.0
2,E,Combined,50,How is hypertension treated?,1.0,1.0,1.0
2,E,Combined,50,What causes heart failure?,1.0,1.0,1.0
2,E,Combined,50,Describe the symptoms of lupus,1.0,1.0,1.0
2,E,Combined,50,What medications treat depression?,1.0,1.0,1.0
2,E,Combined,50,How does Alzheimer's disease progress?,1.0,1.0,1.0
2,E,Combined,50,What are risk factors for stroke?,1.0,1.0,1.0
2,E,Combined,50,How is asthma managed long-term?,1.0,1.0,1.0
2,E,Combined,50,What are signs of kidney disease?,1.0,1.0,1.0
2,E,Combined,50,Describe rheumatoid arthritis treatment,1.0,1.0,1.0
2,E,Rome,1,What are the symptoms of type 2 diabetes?,1.0,1.0,1.0
2,E,Rome,1,How is hypertension treated?,1.0,1.0,1.0
2,E,Rome,1,What causes heart failure?,1.0,1.0,1.0
2,E,Rome,1,Describe the symptoms of lupus,1.0,1.0,1.0
2,E,Rome,1,What medications treat depression?,1.0,1.0,1.0
2,E,Rome,1,How does Alzheimer's disease progress?,1.0,1.0,1.0
2,E,Rome,1,What are risk factors for stroke?,1.0,1.0,1.0
2,E,Rome,1,How is asthma managed long-term?,1.0,1.0,1.0
2,E,Rome,1,What are signs of kidney disease?,1.0,1.0,1.0
2,E,Rome,1,Describe rheumatoid arthritis treatment,1.0,1.0,1.0
2,E,Rome,5,What are the symptoms of type 2 diabetes?,1.0,0.9996,0.8
2,E,Rome,5,How is hypertension treated?,0.8,0.9996,1.0
2,E,Rome,5,What causes heart failure?,1.0,0.9998,0.8
2,E,Rome,5,Describe the symptoms of lupus,1.0,1.0,1.0
2,E,Rome,5,What medications treat depression?,1.0,0.9998,0.8
2,E,Rome,5,How does Alzheimer's disease progress?,1.0,0.9997,0.8
2,E,Rome,5,What are risk factors for stroke?,1.0,1.0,1.0
2,E,Rome,5,How is asthma managed long-term?,0.8,0.9992,0.8
2,E,Rome,5,What are signs of kidney disease?,1.0,1.0,0.8
2,E,Rome,5,Describe rheumatoid arthritis treatment,1.0,1.0,1.0
2,E,Rome,10,What are the symptoms of type 2 diabetes?,0.9,0.9994,0.9111
2,E,Rome,10,How is hypertension treated?,0.9,0.9989,0.9111
2,E,Rome,10,What causes heart failure?,1.0,0.9998,0.9111
2,E,Rome,10,Describe the symptoms of lupus,0.9,0.9985,1.0
2,E,Rome,10,What medications treat depression?,0.9,0.9991,0.9556
2,E,Rome,10,How does Alzheimer's disease progress?,1.0,0.9997,0.8667
2,E,Rome,10,What are risk factors for stroke?,1.0,0.9998,0.8222
2,E,Rome,10,How is asthma managed long-term?,1.0,0.9999,0.9111
2,E,Rome,10,What are signs of kidney disease?,0.9,0.9996,0.8667
2,E,Rome,10,Describe rheumatoid arthritis treatment,1.0,1.0,1.0
2,E,Rome,20,What are the symptoms of type 2 diabetes?,0.95,0.9994,0.9368
2,E,Rome,20,How is hypertension treated?,0.9,0.9986,0.9368
2,E,Rome,20,What causes heart failure?,1.0,0.9998,0.9474
2,E,Rome,20,Describe the symptoms of lupus,0.95,0.9995,0.8842
2,E,Rome,20,What medications treat depression?,0.95,0.9995,0.8737
2,E,Rome,20,How does Alzheimer's disease progress?,1.0,0.9998,0.9263
2,E,Rome,20,What are risk factors for stroke?,0.9,0.9983,0.7895
2,E,Rome,20,How is asthma managed long-term?,1.0,0.9999,0.9368
2,E,Rome,20,What are signs of kidney disease?,1.0,0.9997,0.8316
2,E,Rome,20,Describe rheumatoid arthritis treatment,1.0,1.0,0.9474
2,E,Rome,50,What are the symptoms of type 2 diabetes?,0.94,0.9661,0.8779
2,E,Rome,50,How is hypertension treated?,0.98,0.9891,0.8861
2,E,Rome,50,What causes heart failure?,0.96,0.9811,0.9397
2,E,Rome,50,Describe the symptoms of lupus,0.94,0.9667,0.8261
2,E,Rome,50,What medications treat depression?,0.98,0.989,0.9065
2,E,Rome,50,How does Alzheimer's disease progress?,0.96,0.9827,0.9504
2,E,Rome,50,What are risk factors for stroke?,0.94,0.9655,0.8742
2,E,Rome,50,How is asthma managed long-term?,0.96,0.9814,0.9468
2,E,Rome,50,What are signs of kidney disease?,0.98,0.9885,0.8895
2,E,Rome,50,Describe rheumatoid arthritis treatment,1.0,0.9999,0.9265
2,E,RomeCombined,1,What are the symptoms of type 2 diabetes?,1.0,1.0,1.0
2,E,RomeCombined,1,How is hypertension treated?,1.0,1.0,1.0
2,E,RomeCombined,1,What causes heart failure?,1.0,1.0,1.0
2,E,RomeCombined,1,Describe the symptoms of lupus,1.0,1.0,1.0
2,E,RomeCombined,1,What medications treat depression?,1.0,1.0,1.0
2,E,RomeCombined,1,How does Alzheimer's disease progress?,0.0,0.9974,1.0
2,E,RomeCombined,1,What are risk factors for stroke?,1.0,1.0,1.0
2,E,RomeCombined,1,How is asthma managed long-term?,1.0,1.0,1.0
2,E,RomeCombined,1,What are signs of kidney disease?,1.0,1.0,1.0
2,E,RomeCombined,1,Describe rheumatoid arthritis treatment,1.0,1.0,1.0
2,E,RomeCombined,5,What are the symptoms of type 2 diabetes?,0.8,0.986,1.0
2,E,RomeCombined,5,How is hypertension treated?,0.8,0.9996,1.0
2,E,RomeCombined,5,What causes heart failure?,1.0,0.9993,0.8
2,E,RomeCombined,5,Describe the symptoms of lupus,1.0,1.0,1.0
2,E,RomeCombined,5,What medications treat depression?,1.0,0.9998,0.8
2,E,RomeCombined,5,How does Alzheimer's disease progress?,0.8,0.996,0.4
2,E,RomeCombined,5,What are risk factors for stroke?,0.8,0.9995,0.8
2,E,RomeCombined,5,How is asthma managed long-term?,1.0,0.9996,0.8
2,E,RomeCombined,5,What are signs of kidney disease?,0.8,0.9969,1.0
2,E,RomeCombined,5,Describe rheumatoid arthritis treatment,1.0,1.0,1.0
2,E,RomeCombined,10,What are the symptoms of type 2 diabetes?,0.8,0.9924,0.6444
2,E,RomeCombined,10,How is hypertension treated?,0.9,0.9975,0.9111
2,E,RomeCombined,10,What causes heart failure?,0.9,0.9971,0.9111
2,E,RomeCombined,10,Describe the symptoms of lupus,1.0,0.9998,0.9111
2,E,RomeCombined,10,What medications treat depression?,0.9,0.9963,0.9111
2,E,RomeCombined,10,How does Alzheimer's disease progress?,0.9,0.9971,0.7778
2,E,RomeCombined,10,What are risk factors for stroke?,0.7,0.9874,0.6444
2,E,RomeCombined,10,How is asthma managed long-term?,1.0,0.9993,0.8222
2,E,RomeCombined,10,What are signs of kidney disease?,0.9,0.9981,0.8667
2,E,RomeCombined,10,Describe rheumatoid arthritis treatment,0.9,0.9962,0.9556
2,E,RomeCombined,20,What are the symptoms of type 2 diabetes?,1.0,1.0,1.0
2,E,RomeCombined,20,How is hypertension treated?,1.0,1.0,1.0
2,E,RomeCombined,20,What causes heart failure?,1.0,1.0,1.0
2,E,RomeCombined,20,Describe the symptoms of lupus,1.0,1.0,1.0
2,E,RomeCombined,20,What medications treat depression?,1.0,1.0,1.0
2,E,RomeCombined,20,How does Alzheimer's disease progress?,1.0,1.0,1.0
2,E,RomeCombined,20,What are risk factors for stroke?,1.0,1.0,1.0
2,E,RomeCombined,20,How is asthma managed long-term?,1.0,1.0,1.0
2,E,RomeCombined,20,What are signs of kidney disease?,1.0,1.0,1.0
2,E,RomeCombined,20,Describe rheumatoid arthritis treatment,1.0,1.0,1.0
2,E,RomeCombined,50,What are the symptoms of type 2 diabetes?,0.84,0.9033,0.5633
2,E,RomeCombined,50,How is hypertension treated?,0.92,0.9555,0.7623
2,E,RomeCombined,50,What causes heart failure?,0.94,0.9686,0.8723
2,E,RomeCombined,50,Describe the symptoms of lupus,0.72,0.826,0.7492
2,E,RomeCombined,50,What medications treat depression?,0.8,0.882,0.6974
2,E,RomeCombined,50,How does Alzheimer's disease progress?,0.84,0.9226,0.7956
2,E,RomeCombined,50,What are risk factors for stroke?,0.88,0.9272,0.6448
2,E,RomeCombined,50,How is asthma managed long-term?,0.76,0.8729,0.6757
2,E,RomeCombined,50,What are signs of kidney disease?,0.84,0.9071,0.7607
2,E,RomeCombined,50,Describe rheumatoid arthritis treatment,0.9,0.9458,0.7475
2,E,Ckks,1,What are the symptoms of type 2 diabetes?,1.0,1.0,1.0
2,E,Ckks,1,How is hypertension treated?,1.0,1.0,1.0
2,E,Ckks,1,What causes heart failure?,1.0,1.0,1.0
2,E,Ckks,1,Describe the symptoms of lupus,1.0,1.0,1.0
2,E,Ckks,1,What medications treat depression?,1.0,1.0,1.0
2,E,Ckks,1,How does Alzheimer's disease progress?,0.0,0.9974,1.0
2,E,Ckks,1,What are risk factors for stroke?,1.0,1.0,1.0
2,E,Ckks,1,How is asthma managed long-term?,1.0,1.0,1.0
2,E,Ckks,1,What are signs of kidney disease?,1.0,1.0,1.0
2,E,Ckks,1,Describe rheumatoid arthritis treatment,1.0,1.0,1.0
2,E,Ckks,5,What are the symptoms of type 2 diabetes?,0.8,0.986,1.0
2,E,Ckks,5,How is hypertension treated?,0.8,0.9996,1.0
2,E,Ckks,5,What causes heart failure?,1.0,0.9993,0.8
2,E,Ckks,5,Describe the symptoms of lupus,1.0,1.0,1.0
2,E,Ckks,5,What medications treat depression?,1.0,1.0,1.0
2,E,Ckks,5,How does Alzheimer's disease progress?,0.8,0.996,0.4
2,E,Ckks,5,What are risk factors for stroke?,0.8,0.9995,0.8
2,E,Ckks,5,How is asthma managed long-term?,1.0,0.9996,0.8
2,E,Ckks,5,What are signs of kidney disease?,0.8,0.9969,1.0
2,E,Ckks,5,Describe rheumatoid arthritis treatment,1.0,1.0,1.0
2,E,Ckks,10,What are the symptoms of type 2 diabetes?,0.8,0.9924,0.6444
2,E,Ckks,10,How is hypertension treated?,0.9,0.9964,0.9111
2,E,Ckks,10,What causes heart failure?,0.9,0.9971,0.9111
2,E,Ckks,10,Describe the symptoms of lupus,1.0,0.9997,0.8667
2,E,Ckks,10,What medications treat depression?,0.9,0.9965,0.9556
2,E,Ckks,10,How does Alzheimer's disease progress?,0.9,0.9971,0.7778
2,E,Ckks,10,What are risk factors for stroke?,0.7,0.9873,0.5556
2,E,Ckks,10,How is asthma managed long-term?,1.0,0.9993,0.8222
2,E,Ckks,10,What are signs of kidney disease?,0.9,0.998,0.8222
2,E,Ckks,10,Describe rheumatoid arthritis treatment,0.9,0.9962,0.9556
2,E,Ckks,20,What are the symptoms of type 2 diabetes?,0.8,0.9905,0.7263
2,E,Ckks,20,How is hypertension treated?,0.8,0.9928,0.8211
2,E,Ckks,20,What causes heart failure?,0.95,0.9978,0.8105
2,E,Ckks,20,Describe the symptoms of lupus,0.85,0.9692,0.9181
2,E,Ckks,20,What medications treat depression?,0.8,0.9914,0.6842
2,E,Ckks,20,How does Alzheimer's disease progress?,0.9,0.9963,0.8526
2,E,Ckks,20,What are risk factors for stroke?,0.85,0.9914,0.3474
2,E,Ckks,20,How is asthma managed long-term?,0.95,0.9969,0.7368
2,E,Ckks,20,What are signs of kidney disease?,0.95,0.9987,0.8105
2,E,Ckks,20,Describe rheumatoid arthritis treatment,0.85,0.9916,0.8421
2,E,Ckks,50,What are the symptoms of type 2 diabetes?,0.84,0.9028,0.5679
2,E,Ckks,50,How is hypertension treated?,0.92,0.9555,0.7546
2,E,Ckks,50,What causes heart failure?,0.94,0.9685,0.8742
2,E,Ckks,50,Describe the symptoms of lupus,0.72,0.8258,0.7397
2,E,Ckks,50,What medications treat depression?,0.8,0.8821,0.6974
2,E,Ckks,50,How does Alzheimer's disease progress?,0.84,0.9228,0.7909
2,E,Ckks,50,What are risk factors for stroke?,0.88,0.9271,0.6427
2,E,Ckks,50,How is asthma managed long-term?,0.76,0.8729,0.6785
2,E,Ckks,50,What are signs of kidney disease?,0.86,0.918,0.763
2,E,Ckks,50,Describe rheumatoid arthritis treatment,0.9,0.9463,0.7414
2,E,CkksCombined,1,What are the symptoms of type 2 diabetes?,1.0,1.0,1.0
2,E,CkksCombined,1,How is hypertension treated?,1.0,1.0,1.0
2,E,CkksCombined,1,What causes heart failure?,1.0,1.0,1.0
2,E,CkksCombined,1,Describe the symptoms of lupus,1.0,1.0,1.0
2,E,CkksCombined,1,What medications treat depression?,1.0,1.0,1.0
2,E,CkksCombined,1,How does Alzheimer's disease progress?,0.0,0.9974,1.0
2,E,CkksCombined,1,What are risk factors for stroke?,1.0,1.0,1.0
2,E,CkksCombined,1,How is asthma managed long-term?,1.0,1.0,1.0
2,E,CkksCombined,1,What are signs of kidney disease?,1.0,1.0,1.0
2,E,CkksCombined,1,Describe rheumatoid arthritis treatment,1.0,1.0,1.0
2,E,CkksCombined,5,What are the symptoms of type 2 diabetes?,1.0,1.0,1.0
2,E,CkksCombined,5,How is hypertension treated?,1.0,1.0,1.0
2,E,CkksCombined,5,What causes heart failure?,1.0,1.0,1.0
2,E,CkksCombined,5,Describe the symptoms of lupus,1.0,1.0,1.0
2,E,CkksCombined,5,What medications treat depression?,1.0,1.0,1.0
2,E,CkksCombined,5,How does Alzheimer's disease progress?,1.0,0.9997,0.8
2,E,CkksCombined,5,What are risk factors for stroke?,1.0,1.0,1.0
2,E,CkksCombined,5,How is asthma managed long-term?,1.0,1.0,0.8
2,E,CkksCombined,5,What are signs of kidney disease?,1.0,1.0,1.0
2,E,CkksCombined,5,Describe rheumatoid arthritis treatment,1.0,1.0,0.8
2,E,CkksCombined,10,What are the symptoms of type 2 diabetes?,1.0,1.0,1.0
2,E,CkksCombined,10,How is hypertension treated?,1.0,1.0,0.9556
2,E,CkksCombined,10,What causes heart failure?,1.0,1.0,1.0
2,E,CkksCombined,10,Describe the symptoms of lupus,1.0,1.0,1.0
2,E,CkksCombined,10,What medications treat depression?,1.0,1.0,1.0
2,E,CkksCombined,10,How does Alzheimer's disease progress?,1.0,0.9998,0.9556
2,E,CkksCombined,10,What are risk factors for stroke?,1.0,1.0,0.9556
2,E,CkksCombined,10,How is asthma managed long-term?,1.0,1.0,0.9556
2,E,CkksCombined,10,What are signs of kidney disease?,0.9,0.9999,0.9111
2,E,CkksCombined,10,Describe rheumatoid arthritis treatment,1.0,1.0,0.9556
2,E,CkksCombined,20,What are the symptoms of type 2 diabetes?,1.0,1.0,1.0
2,E,CkksCombined,20,How is hypertension treated?,1.0,1.0,1.0
2,E,CkksCombined,20,What causes heart failure?,1.0,1.0,1.0
2,E,CkksCombined,20,Describe the symptoms of lupus,1.0,1.0,1.0
2,E,CkksCombined,20,What medications treat depression?,1.0,1.0,1.0
2,E,CkksCombined,20,How does Alzheimer's disease progress?,1.0,1.0,1.0
2,E,CkksCombined,20,What are risk factors for stroke?,1.0,1.0,1.0
2,E,CkksCombined,20,How is asthma managed long-term?,1.0,1.0,1.0
2,E,CkksCombined,20,What are signs of kidney disease?,1.0,1.0,1.0
2,E,CkksCombined,20,Describe rheumatoid arthritis treatment,1.0,1.0,1.0
2,E,CkksCombined,50,What are the symptoms of type 2 diabetes?,0.82,0.8928,0.5195
2,E,CkksCombined,50,How is hypertension treated?,0.92,0.9554,0.7816
2,E,CkksCombined,50,What causes heart failure?,0.92,0.9588,0.8841
2,E,CkksCombined,50,Describe the symptoms of lupus,0.74,0.838,0.7237
2,E,CkksCombined,50,What medications treat depression?,0.84,0.9059,0.6678
2,E,CkksCombined,50,How does Alzheimer's disease progress?,0.84,0.9224,0.7747
2,E,CkksCombined,50,What are risk factors for stroke?,0.88,0.9273,0.6364
2,E,CkksCombined,50,How is asthma managed long-term?,0.78,0.883,0.6734
2,E,CkksCombined,50,What are signs of kidney disease?,0.86,0.9178,0.7763
2,E,CkksCombined,50,Describe rheumatoid arthritis treatment,0.88,0.9346,0.7611
3,E,Scrambling,1,What are the symptoms of type 2 diabetes?,1.0,1.0,1.0
3,E,Scrambling,1,How is hypertension treated?,1.0,1.0,1.0
3,E,Scrambling,1,What causes heart failure?,1.0,1.0,1.0
3,E,Scrambling,1,Describe the symptoms of lupus,1.0,1.0,1.0
3,E,Scrambling,1,What medications treat depression?,1.0,1.0,1.0
3,E,Scrambling,1,How does Alzheimer's disease progress?,1.0,1.0,1.0
3,E,Scrambling,1,What are risk factors for stroke?,1.0,1.0,1.0
3,E,Scrambling,1,How is asthma managed long-term?,1.0,1.0,1.0
3,E,Scrambling,1,What are signs of kidney disease?,1.0,1.0,1.0
3,E,Scrambling,1,Describe rheumatoid arthritis treatment,1.0,1.0,1.0
3,E,Scrambling,5,What are the symptoms of type 2 diabetes?,1.0,1.0,1.0
3,E,Scrambling,5,How is hypertension treated?,1.0,1.0,1.0
3,E,Scrambling,5,What causes heart failure?,1.0,1.0,1.0
3,E,Scrambling,5,Describe the symptoms of lupus,1.0,1.0,1.0
3,E,Scrambling,5,What medications treat depression?,1.0,1.0,1.0
3,E,Scrambling,5,How does Alzheimer's disease progress?,1.0,1.0,1.0
3,E,Scrambling,5,What are risk factors for stroke?,1.0,1.0,1.0
3,E,Scrambling,5,How is asthma managed long-term?,1.0,1.0,1.0
3,E,Scrambling,5,What are signs of kidney disease?,1.0,1.0,1.0
3,E,Scrambling,5,Describe rheumatoid arthritis treatment,1.0,1.0,1.0
3,E,Scrambling,10,What are the symptoms of type 2 diabetes?,1.0,1.0,1.0
3,E,Scrambling,10,How is hypertension treated?,1.0,1.0,1.0
3,E,Scrambling,10,What causes heart failure?,1.0,1.0,1.0
3,E,Scrambling,10,Describe the symptoms of lupus,1.0,1.0,1.0
3,E,Scrambling,10,What medications treat depression?,1.0,1.0,1.0
3,E,Scrambling,10,How does Alzheimer's disease progress?,1.0,1.0,1.0
3,E,Scrambling,10,What are risk factors for stroke?,1.0,1.0,1.0
3,E,Scrambling,10,How is asthma managed long-term?,1.0,1.0,1.0
3,E,Scrambling,10,What are signs of kidney disease?,1.0,1.0,1.0
3,E,Scrambling,10,Describe rheumatoid arthritis treatment,1.0,1.0,1.0
3,E,Scrambling,20,What are the symptoms of type 2 diabetes?,1.0,1.0,1.0
3,E,Scrambling,20,How is hypertension treated?,1.0,1.0,1.0
3,E,Scrambling,20,What causes heart failure?,1.0,1.0,1.0
3,E,Scrambling,20,Describe the symptoms of lupus,1.0,1.0,1.0
3,E,Scrambling,20,What medications treat depression?,1.0,1.0,1.0
3,E,Scrambling,20,How does Alzheimer's disease progress?,1.0,1.0,1.0
3,E,Scrambling,20,What are risk factors for stroke?,1.0,1.0,1.0
3,E,Scrambling,20,How is asthma managed long-term?,1.0,1.0,1.0
3,E,Scrambling,20,What are signs of kidney disease?,1.0,1.0,1.0
3,E,Scrambling,20,Describe rheumatoid arthritis treatment,1.0,1.0,1.0
3,E,Scrambling,50,What are the symptoms of type 2 diabetes?,0.96,0.9779,0.8723
3,E,Scrambling,50,How is hypertension treated?,0.96,0.979,0.9149
3,E,Scrambling,50,What causes heart failure?,0.96,0.9812,0.9397
3,E,Scrambling,50,Describe the symptoms of lupus,0.88,0.9334,0.8478
3,E,Scrambling,50,What medications treat depression?,0.96,0.9782,0.906
3,E,Scrambling,50,How does Alzheimer's disease progress?,1.0,1.0,0.9559
3,E,Scrambling,50,What are risk factors for stroke?,0.98,0.9883,0.8656
3,E,Scrambling,50,How is asthma managed long-term?,0.94,0.9718,0.8945
3,E,Scrambling,50,What are signs of kidney disease?,0.96,0.9791,0.906
3,E,Scrambling,50,Describe rheumatoid arthritis treatment,0.98,0.9902,0.9014
3,E,Noise,1,What are the symptoms of type 2 diabetes?,1.0,1.0,1.0
3,E,Noise,1,How is hypertension treated?,1.0,1.0,1.0
3,E,Noise,1,What causes heart failure?,1.0,1.0,1.0
3,E,Noise,1,Describe the symptoms of lupus,1.0,1.0,1.0
3,E,Noise,1,What medications treat depression?,1.0,1.0,1.0
3,E,Noise,1,How does Alzheimer's disease progress?,1.0,1.0,1.0
3,E,Noise,1,What are risk factors for stroke?,1.0,1.0,1.0
